"brood 33 juveniles, 4DPM, pH 7.5",,,,,,
,,,,,,
baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
TRINITY_DN10104_c0_g1,3.171720038,-0.152446135,1.327092777,-0.114872251,0.90854638,NA
TRINITY_DN10108_c0_g1,9.705182305,-0.323573299,0.659509381,-0.490627288,0.623690083,0.981730364
TRINITY_DN10109_c0_g1,4.147678428,1.310258623,1.038587219,1.261577842,0.207100734,NA
TRINITY_DN1010_c0_g1,70.78895222,0.49652865,0.323236506,1.536115633,0.124510023,0.823751214
TRINITY_DN10112_c0_g1,23.00588449,-0.428089619,0.617677481,-0.693063342,0.488269802,0.970356148
TRINITY_DN10113_c0_g1,15.12145625,-0.08646431,0.552952148,-0.156368522,0.875742548,0.993433498
TRINITY_DN10114_c0_g1,6.514646308,-1.179697241,0.86742781,-1.359994719,0.173831595,0.876535827
TRINITY_DN10119_c0_g1,67.86240019,-0.852140771,0.298748204,-2.852371189,0.00433944,0.216226546
TRINITY_DN1011_c0_g1,9.16626213,-0.238057331,0.688161797,-0.34593221,0.729393661,0.987234296
TRINITY_DN10121_c0_g1,13.75251494,-0.843215008,0.543253566,-1.552157337,0.120624581,0.817019461
TRINITY_DN10122_c0_g1,1.16235666,-0.739012846,2.213996054,-0.333791402,0.738536972,NA
TRINITY_DN10124_c0_g1,76.33108473,-0.655017072,0.395928798,-1.654380979,0.098050129,0.765749037
TRINITY_DN10125_c0_g1,17.21643195,-0.257535953,0.531078565,-0.484930046,0.627725968,0.982276674
TRINITY_DN10126_c0_g1,4.349372035,-0.30534191,0.975667574,-0.312956911,0.754313399,NA
TRINITY_DN10128_c0_g1,4.132605332,0.973725017,0.961409556,1.012809796,0.311151021,NA
TRINITY_DN10129_c0_g1,71.95512705,0.36323732,0.314432463,1.155215705,0.248002105,0.902347126
TRINITY_DN10132_c0_g1,6.916547529,0.084186477,0.752048726,0.111942849,0.910868722,0.995141618
TRINITY_DN10136_c0_g1,7.654982194,-0.451528981,0.902844624,-0.500118147,0.616991889,0.980273297
TRINITY_DN10137_c0_g1,34.49739343,0.144773034,0.434379824,0.333286738,0.738917849,0.987816717
TRINITY_DN10138_c0_g1,29.97924073,-0.180288305,0.411849312,-0.437753081,0.661565286,0.983566494
TRINITY_DN10139_c0_g1,2.233367759,0.825337415,1.228841557,0.671638593,0.501813803,NA
TRINITY_DN10140_c0_g1,16.1126266,-0.267404067,0.5368104,-0.498135035,0.618388868,0.98031963
TRINITY_DN10142_c0_g1,16.70105211,-1.082373887,0.966912089,-1.119412922,0.262964021,0.911214061
TRINITY_DN10143_c0_g1,1.701875357,0.292051041,1.666210949,0.175278551,0.860860764,NA
TRINITY_DN10144_c0_g1,26.14098166,0.417274843,0.558589218,0.74701557,0.455054162,0.964210194
TRINITY_DN1014_c1_g1,25.51712593,0.114175065,0.548605677,0.208118635,0.835136337,0.992603512
TRINITY_DN10151_c0_g1,31.83279021,2.910944599,0.769726435,3.781791123,0.000155704,0.030494597
TRINITY_DN10152_c0_g1,14.35489123,0.090781296,0.55654249,0.163116559,0.870426663,0.993433498
TRINITY_DN10154_c0_g1,4.443631767,0.864480106,0.984493888,0.878095961,0.379891645,NA
TRINITY_DN10155_c0_g1,9.366441686,-0.861432806,0.673697454,-1.278664185,0.201015337,0.887082738
TRINITY_DN10157_c0_g1,8.826349253,-0.50373908,0.683894103,-0.73657468,0.461381037,0.965095845
TRINITY_DN10158_c0_g1,0.09278758,-0.917265709,4.080455872,-0.22479491,0.822138826,NA
TRINITY_DN1015_c0_g1,55.14177639,7.931603124,1.441308133,5.503058606,3.73E-08,0.000133152
TRINITY_DN10161_c0_g1,0.979993699,2.26032165,2.420322137,0.933892896,0.350359144,NA
TRINITY_DN10162_c0_g1,14.56224457,0.284707923,0.607759131,0.468455196,0.639459104,0.983537353
TRINITY_DN10163_c0_g1,1.683646834,-0.510798342,1.582652504,-0.32274826,0.7468859,NA
TRINITY_DN10164_c0_g1,8.72991747,-1.081257615,0.935226283,-1.156145453,0.247621667,0.902347126
TRINITY_DN10166_c0_g1,4.589618354,2.92176964,1.186198881,2.463136398,0.013772751,NA
TRINITY_DN10168_c0_g1,24.8112762,0.16820825,0.429265944,0.391850909,0.695168377,0.984599264
TRINITY_DN10169_c0_g1,1.132251109,1.549975923,1.958553997,0.791387894,0.428717672,NA
TRINITY_DN10170_c0_g1,44.92794774,-0.085317963,0.374378339,-0.22789236,0.819729922,0.992072873
TRINITY_DN10171_c0_g1,24.88508174,0.17856413,0.480285322,0.371787606,0.710050992,0.986573043
TRINITY_DN10173_c0_g1,39.78067772,-0.064341168,0.43287194,-0.148637882,0.88183938,0.993433498
TRINITY_DN10174_c0_g1,2.384504004,0.554112577,1.370491416,0.404316707,0.685979841,NA
TRINITY_DN10175_c0_g1,56.09994001,0.13545754,0.419379198,0.322995372,0.746698747,0.987816717
TRINITY_DN10176_c0_g1,97.60355498,0.228503087,0.28173888,0.811045627,0.417339469,0.956645119
TRINITY_DN10177_c0_g1,10.87117431,0.382130227,0.721354587,0.52973979,0.596292356,0.97863603
TRINITY_DN10178_c0_g1,49.06310399,0.071998833,0.391049453,0.184116952,0.853921708,0.993433498
TRINITY_DN10179_c0_g1,3.633092734,0.902278974,1.088612974,0.828833566,0.407198592,NA
TRINITY_DN10181_c0_g1,3.297903244,0.281911285,1.057107445,0.266681771,0.789714191,NA
TRINITY_DN10182_c0_g1,2.350597645,-2.035226856,1.468469497,-1.38595106,0.165761848,NA
TRINITY_DN10186_c0_g1,1.844770122,-0.2970332,1.53952728,-0.192937926,0.847007583,NA
TRINITY_DN10189_c0_g1,15.96397384,-0.463401364,0.577863957,-0.801921211,0.422598536,0.957699153
TRINITY_DN1018_c0_g1,2.061182338,-0.11086397,1.351413273,-0.082035579,0.934618421,NA
TRINITY_DN10192_c0_g1,11.72743207,0.329471241,0.701013407,0.469992781,0.638360175,0.983124563
TRINITY_DN10194_c0_g1,50.08643356,-0.36926162,0.393713854,-0.937893389,0.348299201,0.93982832
TRINITY_DN10195_c0_g1,10.91606337,0.190039801,0.823843283,0.230674698,0.817567531,0.992072873
TRINITY_DN10196_c0_g1,89.03954108,0.613768826,0.303325625,2.023465132,0.043025215,0.604277472
TRINITY_DN10198_c0_g1,2.600144,0.227932854,1.154370638,0.197452054,0.843473798,NA
TRINITY_DN10199_c0_g1,12.32739757,-0.190639144,0.614952136,-0.310006476,0.756556032,0.988776186
TRINITY_DN1019_c0_g1,23.47924287,-0.463409759,0.620353809,-0.747008808,0.455058244,0.964210194
TRINITY_DN10200_c0_g1,11.28510215,0.523614338,0.65980562,0.793588781,0.427434866,0.958473797
TRINITY_DN10201_c0_g1,13.52505409,-0.688754046,0.5653133,-1.218358114,0.223087915,0.892246833
TRINITY_DN10203_c0_g1,2.119788352,1.455834932,1.604785737,0.90718337,0.364309837,NA
TRINITY_DN10204_c0_g1,14.32891162,-0.15019869,0.608242062,-0.246939005,0.804955429,0.991848059
TRINITY_DN10206_c0_g1,18.32815593,0.457263245,0.485290069,0.942247275,0.346066055,0.93982832
TRINITY_DN10207_c0_g1,0.969053782,0.874774667,2.455658482,0.356228145,0.721669716,NA
TRINITY_DN10208_c0_g1,59.76651495,-0.045884825,0.388187266,-0.118202808,0.905906965,0.995141618
TRINITY_DN10213_c0_g1,25.43828958,-0.469685596,0.454754976,-1.032832231,0.301682417,0.927425505
TRINITY_DN10214_c0_g1,6.132344224,-0.035466294,0.928130309,-0.038212623,0.969518156,0.999071663
TRINITY_DN10216_c0_g1,6.286853,0.493030724,0.959084349,0.514063987,0.607207255,0.979781936
TRINITY_DN10217_c0_g1,2.778097682,-0.215809341,1.225723597,-0.176066889,0.860241393,NA
TRINITY_DN1021_c0_g1,15.68186642,-0.563408416,0.552091407,-1.020498434,0.307492132,0.929303033
TRINITY_DN10220_c0_g1,3.690733878,0.029587041,0.977563131,0.030266118,0.975854818,NA
TRINITY_DN10223_c0_g1,3.082245682,-1.376483018,1.27904513,-1.07618018,0.281846682,NA
TRINITY_DN10224_c0_g1,2.147138461,1.040864014,1.556244573,0.668830615,0.503603535,NA
TRINITY_DN10225_c0_g1,2.945916283,-0.437739916,1.34538886,-0.325363119,0.744906265,NA
TRINITY_DN10230_c0_g1,5.167493975,-0.864200136,1.027808838,-0.840817966,0.400449921,NA
TRINITY_DN10233_c0_g1,8.561684699,0.497097004,0.68772631,0.722812254,0.469795238,0.966890709
TRINITY_DN10234_c0_g1,14.82554795,0.167632104,0.514482392,0.325826708,0.74455547,0.987816717
TRINITY_DN10235_c0_g1,23.15127863,0.923670532,0.740563857,1.247253053,0.212304725,0.887082738
TRINITY_DN10236_c0_g1,6.384626166,-1.132318817,1.015541485,-1.114990213,0.264854616,0.912692441
TRINITY_DN10237_c0_g1,6.313007834,1.253905483,0.830968516,1.508968701,0.131306781,0.831671002
TRINITY_DN10238_c0_g1,9.053750738,-0.485246933,0.71129389,-0.68220315,0.495110503,0.971512262
TRINITY_DN10239_c0_g1,0.994556945,0.850976589,1.866897752,0.455823887,0.648516626,NA
TRINITY_DN1023_c0_g1,13.6195242,0.090555581,0.630087206,0.143719124,0.885722269,0.993433498
TRINITY_DN10240_c0_g1,12.87862844,0.008368527,0.543611345,0.01539432,0.987717595,0.999071663
TRINITY_DN10244_c0_g1,2.721527955,-0.165439688,1.193172643,-0.138655281,0.889722557,NA
TRINITY_DN10246_c0_g1,4.007908054,1.554641399,1.088228271,1.428598613,0.153119633,NA
TRINITY_DN10247_c0_g1,14.47110705,0.045684286,0.815286604,0.056034633,0.955314217,0.998368297
TRINITY_DN10248_c0_g1,14.10776562,-0.095236872,0.617102415,-0.154329119,0.877350239,0.993433498
TRINITY_DN10249_c0_g1,15.85193112,-0.440652021,0.609440283,-0.723043804,0.469652972,0.966890709
TRINITY_DN1024_c0_g1,7.82674794,-0.815707392,0.888376515,-0.918200086,0.358514124,0.940270783
TRINITY_DN10251_c0_g1,12.74833842,-0.260109428,0.575718002,-0.45180006,0.651413027,0.983566494
TRINITY_DN10252_c0_g1,4.798123921,-1.13441736,1.014597188,-1.118096298,0.263525867,NA
TRINITY_DN10253_c0_g1,114.4326395,-0.259207309,0.327049638,-0.792562592,0.428032711,0.958617874
TRINITY_DN10254_c0_g1,83.50216775,0.39985017,0.315960165,1.265508171,0.205689221,0.887082738
TRINITY_DN10256_c0_g1,5.320288586,0.618895014,0.969575354,0.638315538,0.523268299,NA
TRINITY_DN10259_c0_g1,52.6308485,-0.077835285,0.348156764,-0.223563903,0.823096654,0.99245368
TRINITY_DN1025_c0_g1,575.7950216,-0.062200832,0.227930496,-0.272893855,0.78493481,0.991848059
TRINITY_DN10260_c0_g1,8.640992968,0.25325627,0.731414373,0.346255529,0.729150687,0.987234296
TRINITY_DN10261_c0_g1,12.26959131,1.009302988,0.787077554,1.282342486,0.19972253,0.887082738
TRINITY_DN10263_c0_g1,1.613172342,1.717032443,1.745749921,0.983550062,0.325336789,NA
TRINITY_DN10265_c0_g1,16.35216177,-0.189504511,0.582368932,-0.325402851,0.744876198,0.987816717
TRINITY_DN10268_c0_g1,34.83605737,0.496132832,0.431849988,1.14885457,0.250615953,0.90338126
TRINITY_DN10269_c0_g1,177.4101721,-0.273536632,0.352758859,-0.775421014,0.438090922,0.960297405
TRINITY_DN10271_c0_g1,14.13605497,-0.545364402,0.558782252,-0.975987338,0.329070739,0.937860335
TRINITY_DN10272_c0_g1,59.382154,-0.302956393,1.397440716,-0.216793736,0.828369094,0.992603512
TRINITY_DN10273_c0_g1,23.47390244,-0.505593057,0.512468248,-0.986584163,0.323846537,0.93584448
TRINITY_DN10274_c0_g1,0.938078108,-0.242672636,2.385274304,-0.101737832,0.918964773,NA
TRINITY_DN10275_c0_g1,30.34822767,-0.254236461,0.46991612,-0.541025196,0.588490216,0.97796571
TRINITY_DN10277_c0_g1,4.033934385,-0.956683026,1.082776209,-0.883546404,0.376941122,NA
TRINITY_DN10278_c0_g1,3.540729347,-0.56672624,1.153520325,-0.491301477,0.623213235,NA
TRINITY_DN10280_c0_g1,645.8256825,-0.69649863,1.352214924,-0.515079827,0.606497239,0.979781936
TRINITY_DN10282_c0_g1,2.463688031,0.296473629,1.47372293,0.201173248,0.840563109,NA
TRINITY_DN10286_c0_g1,4.139518345,-0.445553648,0.945023381,-0.471473677,0.637302513,NA
TRINITY_DN10287_c0_g1,8.258888155,-0.470319582,0.755747366,-0.622323812,0.533728967,0.975690404
TRINITY_DN10289_c0_g1,3.057650349,0.179269325,1.255896505,0.142742116,0.886493853,NA
TRINITY_DN10290_c0_g1,1.164157967,-2.879972792,2.127013553,-1.353998327,0.175736912,NA
TRINITY_DN10292_c0_g1,1.767307133,0.545744241,1.65796068,0.329165973,0.74203024,NA
TRINITY_DN10293_c0_g1,0.663697263,0.05232558,2.757127442,0.018978296,0.98485842,NA
TRINITY_DN10294_c0_g1,0.121873968,-0.917265709,4.080455872,-0.22479491,0.822138826,NA
TRINITY_DN10297_c0_g1,8.429661973,-0.192502341,0.72848974,-0.264248527,0.79158842,0.991848059
TRINITY_DN10298_c0_g1,60.87598239,-0.50785411,0.504156468,-1.007334313,0.313774146,0.931779741
TRINITY_DN10299_c0_g1,11.55802938,0.779187761,0.589908089,1.320862988,0.186547053,0.883532422
TRINITY_DN1029_c0_g1,31.96209937,0.045158182,0.517652292,0.087236514,0.930483516,0.997618092
TRINITY_DN102_c0_g1,9.650478338,-0.259471735,0.874685204,-0.296645849,0.766736903,0.989196637
TRINITY_DN10302_c0_g1,7.450780673,0.57368616,0.773936865,0.741257053,0.458537597,0.964366892
TRINITY_DN10304_c0_g1,23.01354691,0.12684692,0.452480546,0.280336739,0.779219167,0.991663216
TRINITY_DN10306_c0_g1,1.861541999,2.573852054,1.617574967,1.591179455,0.111569195,NA
TRINITY_DN10307_c0_g1,16.70696989,-0.975379952,0.513460029,-1.899621971,0.057482747,0.656651331
TRINITY_DN10309_c0_g1,3.599494705,0.855582553,1.031681596,0.829308729,0.406929733,NA
TRINITY_DN1030_c0_g1,4.305917666,0.43734952,1.041965737,0.41973503,0.674679032,NA
TRINITY_DN10312_c0_g1,4.210375466,-0.041410992,1.126880162,-0.036748355,0.970685653,NA
TRINITY_DN10318_c0_g1,13.70630434,-0.302023358,0.664692992,-0.454380235,0.649555176,0.983566494
TRINITY_DN10321_c0_g1,2.583579327,-0.882922885,1.370482863,-0.644242193,0.519418395,NA
TRINITY_DN10322_c0_g1,2.053668707,4.02659063,2.034152651,1.979492851,0.047760544,NA
TRINITY_DN10323_c0_g1,358.732921,-0.116426705,0.212129857,-0.548846384,0.583110876,0.977878674
TRINITY_DN10324_c0_g1,4.574434598,-0.841179421,0.960979403,-0.875335536,0.381391364,NA
TRINITY_DN10326_c0_g1,5.675213768,-0.039936088,0.973860379,-0.041008023,0.9672895,0.999071663
TRINITY_DN1032_c0_g1,2.361975441,-0.092107042,1.592639315,-0.057832957,0.953881686,NA
TRINITY_DN10331_c0_g1,13.88332238,0.378056429,0.628251213,0.601759966,0.547333927,0.976980444
TRINITY_DN10332_c0_g1,1.485686872,0.820515289,1.719973405,0.477051149,0.6333257,NA
TRINITY_DN10333_c0_g1,6.151008704,-0.251910497,0.882526431,-0.28544244,0.775305197,0.991161577
TRINITY_DN10335_c0_g1,219.4898985,-0.111029952,0.267351181,-0.415296282,0.677925023,0.984028785
TRINITY_DN10338_c0_g1,0.77008893,2.199478315,2.528118149,0.870006141,0.384297048,NA
TRINITY_DN10340_c0_g1,1.092993503,2.543571473,2.007690108,1.266914382,0.205185905,NA
TRINITY_DN10342_c0_g1,57.28353842,-0.000917605,0.352693764,-0.002601705,0.997924142,0.999513839
TRINITY_DN10342_c1_g1,36.69762264,0.246981415,0.397660516,0.621086089,0.534542982,0.975690404
TRINITY_DN10343_c0_g1,1.437910929,0.875023504,1.651109709,0.529960849,0.596139076,NA
TRINITY_DN10346_c0_g1,23.56389434,0.736410145,0.462438365,1.592450367,0.111283547,0.795499007
TRINITY_DN10350_c0_g1,7.702560547,0.461108148,0.784764778,0.58757498,0.556817609,0.976980444
TRINITY_DN10355_c0_g1,8.150253273,2.106139916,0.980457364,2.14811984,0.031704236,0.543883584
TRINITY_DN10356_c0_g1,8.964348239,0.764504337,1.127670337,0.677950206,0.497803266,0.972073952
TRINITY_DN10360_c0_g1,122.91683,-1.247865777,0.43130724,-2.893217784,0.003813168,0.205410916
TRINITY_DN10362_c0_g1,53.99933194,-0.022272994,0.312790418,-0.071207406,0.943232687,0.997618092
TRINITY_DN10366_c0_g1,2.171683523,-0.278615002,1.343191851,-0.207427555,0.835675965,NA
TRINITY_DN10367_c0_g1,44.39473651,0.540558731,0.526374335,1.026947354,0.304445254,0.928794239
TRINITY_DN10368_c0_g1,10.52279341,-1.961781782,0.734539926,-2.670762626,0.007567914,0.282620661
TRINITY_DN1036_c0_g1,150.6711768,0.54162092,0.335494156,1.614397478,0.106441238,0.781831062
TRINITY_DN10373_c0_g1,2.80488353,-0.799190921,1.305412137,-0.61221349,0.540396517,NA
TRINITY_DN10378_c0_g1,2.654149496,-1.703664191,1.268783934,-1.342753596,0.179351774,NA
TRINITY_DN10379_c0_g1,12.34860449,0.066720041,0.650030593,0.102641386,0.918247595,0.99567847
TRINITY_DN1037_c0_g1,4.568629912,-0.051664531,1.039392763,-0.049706456,0.960356311,NA
TRINITY_DN10380_c0_g1,4.471455798,0.06677186,0.94178858,0.07089899,0.943478147,NA
TRINITY_DN10381_c0_g1,1.164131675,1.497132999,2.601962035,0.575386181,0.565030148,NA
TRINITY_DN10382_c0_g1,1.973853504,-1.134670185,1.494383255,-0.759289949,0.447679129,NA
TRINITY_DN10386_c0_g1,22.13858208,-0.349321157,0.551296572,-0.633635641,0.526318635,0.975367501
TRINITY_DN10387_c0_g1,5.18520645,-0.647670176,1.034565635,-0.626031017,0.531294597,NA
TRINITY_DN10388_c0_g1,30.003428,0.671298713,0.401496978,1.671989452,0.094526402,0.753960976
TRINITY_DN1038_c0_g1,10.96306972,0.188322521,0.655522221,0.287286251,0.773893149,0.990632441
TRINITY_DN10390_c0_g1,14.38494645,0.500958309,0.594770329,0.842271856,0.399635801,0.950763275
TRINITY_DN10391_c0_g1,47.63998865,-0.612994546,0.519759842,-1.179380352,0.238246755,0.898850628
TRINITY_DN10392_c0_g1,10.40155726,0.305407358,0.788874598,0.3871431,0.698650271,0.98465257
TRINITY_DN10393_c0_g1,31.06526579,-0.819545197,0.502133769,-1.632125237,0.102653106,0.772635713
TRINITY_DN10394_c0_g1,64.07854292,0.160756924,0.318014725,0.505501511,0.613206638,0.979781936
TRINITY_DN10396_c0_g1,26.91147856,-0.035675588,0.467912025,-0.076244221,0.939224802,0.997618092
TRINITY_DN10397_c0_g1,4.370589458,4.876430323,3.004480787,1.62305259,0.104578163,NA
TRINITY_DN10398_c0_g1,19.18560726,-0.308236326,0.539954033,-0.570856605,0.568096849,0.976980444
TRINITY_DN103_c0_g1,1.38037343,3.652280602,2.050901872,1.780816846,0.074942376,NA
TRINITY_DN10400_c0_g1,51.84358535,0.763272623,0.402076906,1.898324953,0.057653289,0.656651331
TRINITY_DN10401_c0_g1,24.15722056,-0.279509989,0.426745707,-0.654980201,0.512480502,0.973098449
TRINITY_DN10404_c0_g1,5.91456539,0.505014823,0.79506737,0.635184944,0.525307801,0.975003258
TRINITY_DN10405_c0_g1,40.97093013,0.324670529,0.433326372,0.749251719,0.453705502,0.963864071
TRINITY_DN10407_c0_g1,16.06212617,-0.106445014,0.729174271,-0.14598021,0.883937011,0.993433498
TRINITY_DN10408_c0_g1,3.911987365,-0.157189074,0.944823985,-0.166368632,0.867866858,NA
TRINITY_DN10409_c0_g1,2.9973323,1.193075422,1.15701052,1.031170764,0.302460748,NA
TRINITY_DN10410_c0_g1,5.979349217,-0.27475368,0.796155051,-0.345100718,0.730018654,0.987234296
TRINITY_DN10411_c0_g1,1.212730911,0.016795526,1.95849797,0.008575718,0.993157651,NA
TRINITY_DN10412_c0_g1,3.057122534,-1.471341361,1.247000098,-1.179904768,0.238038093,NA
TRINITY_DN10413_c0_g1,8.081799044,2.383732913,1.156737835,2.060737396,0.0393281,0.587199085
TRINITY_DN10416_c0_g1,21.74710541,-1.152730811,0.59485017,-1.937850687,0.052641442,0.640207061
TRINITY_DN10419_c0_g1,4.752682924,0.146418435,0.960066768,0.152508596,0.878785811,NA
TRINITY_DN10420_c0_g1,1.237140375,-0.523455739,1.621824723,-0.322757281,0.746879067,NA
TRINITY_DN10421_c0_g1,132.0295781,0.23064199,0.292617387,0.7882033,0.430577799,0.958915953
TRINITY_DN10423_c0_g1,2.97710376,3.287904045,1.438295022,2.285973318,0.02225582,NA
TRINITY_DN10424_c0_g1,8.98442279,0.491663197,0.808672895,0.607987729,0.543195612,0.97622333
TRINITY_DN10425_c0_g1,19.60041801,-0.703111672,0.551484664,-1.27494329,0.202329315,0.887082738
TRINITY_DN10426_c0_g1,100.1762485,0.508263442,0.26486294,1.918967755,0.054988415,0.647529807
TRINITY_DN10429_c0_g1,9.034062505,-0.33204676,0.684347751,-0.485201799,0.627533206,0.982276674
TRINITY_DN10430_c0_g1,18.05685381,-0.399711177,0.569919846,-0.701346303,0.483086924,0.969550949
TRINITY_DN10432_c0_g1,135.9676524,0.225733574,0.480778977,0.469516317,0.638700625,0.983215897
TRINITY_DN10434_c0_g1,11.77605626,0.359079366,0.647658097,0.554427356,0.579286409,0.977285785
TRINITY_DN10436_c0_g1,7.355756495,1.655495826,0.808128135,2.048556106,0.040505541,0.593419242
