"brood 33 juveniles, 1DPM, pH 7.6",,,,,,
,,,,,,
baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
TRINITY_DN10074_c0_g1,6.184288783,-5.331765931,3.162563589,-1.685899992,0.091815063,NA
TRINITY_DN10075_c0_g1,30.35169967,0.339398438,0.477244617,0.711162422,0.476983592,0.999389539
TRINITY_DN10076_c0_g1,3.179719742,0.728328764,1.234415791,0.590018995,0.555177915,NA
TRINITY_DN10077_c0_g1,1.740002565,0.670953518,1.535416369,0.436984737,0.662122417,NA
TRINITY_DN10078_c0_g1,24.64266856,1.456320148,0.494847755,2.942966063,0.003250841,0.585151294
TRINITY_DN10079_c0_g1,5.742778668,-0.144604701,1.12211594,-0.128867879,0.897462193,NA
TRINITY_DN10081_c0_g1,1.688998477,-2.290005697,1.754522706,-1.305201516,0.191824238,NA
TRINITY_DN10084_c0_g1,72.43695451,-0.573932829,1.335278156,-0.429822675,0.667324637,0.999389539
TRINITY_DN10085_c0_g1,5.025085102,0.733654887,1.008232643,0.727664286,0.466819117,NA
TRINITY_DN10086_c0_g1,23.68915635,-1.536286201,0.596507844,-2.575466886,0.010010486,0.860255942
TRINITY_DN10087_c0_g1,52.8760596,-0.437081935,0.488036336,-0.895593017,0.370470166,0.999389539
TRINITY_DN1008_c0_g1,81.86268208,0.209900666,0.319813351,0.656322399,0.511616709,0.999389539
TRINITY_DN10093_c0_g1,2227.717922,0.257303858,0.434588127,0.592063707,0.553807929,0.999389539
TRINITY_DN10094_c0_g1,17.46163369,0.404638503,0.678202586,0.596633678,0.550751981,0.999389539
TRINITY_DN10095_c0_g1,24.98980088,0.457961946,0.468597853,0.977302698,0.328419318,0.999389539
TRINITY_DN10098_c0_g1,15.94292526,0.659276702,0.559428238,1.178483061,0.238604081,0.999389539
TRINITY_DN10099_c0_g1,10.85541066,0.083929292,0.636267537,0.131908808,0.895056422,0.999389539
TRINITY_DN100_c0_g1,0.432379056,0.155811163,3.461480115,0.045012873,0.964097049,NA
TRINITY_DN10100_c0_g1,12.46465973,0.900403265,0.757165782,1.189175853,0.234370475,0.999389539
TRINITY_DN10103_c0_g1,129.1553743,-0.068742936,0.390903137,-0.175856701,0.860406523,0.999389539
TRINITY_DN10104_c0_g1,3.501776926,-0.112816825,1.114393648,-0.101236063,0.91936307,NA
TRINITY_DN10108_c0_g1,5.607084859,0.870657446,0.949025984,0.917422136,0.358921477,NA
TRINITY_DN10109_c0_g1,3.019654081,1.366756382,1.230831895,1.110433023,0.266812475,NA
TRINITY_DN1010_c0_g1,56.17264269,-0.165777289,0.367423898,-0.451188096,0.651853989,0.999389539
TRINITY_DN10112_c0_g1,17.58393959,0.338791177,0.640122289,0.529260085,0.596625041,0.999389539
TRINITY_DN10113_c0_g1,13.8997803,-0.446553997,0.622632208,-0.717203497,0.473248542,0.999389539
TRINITY_DN10114_c0_g1,2.361048902,-0.999387052,1.463695789,-0.682783308,0.494743779,NA
TRINITY_DN10119_c0_g1,45.00326176,-0.044950467,0.392102614,-0.11463955,0.90873083,0.999389539
TRINITY_DN1011_c0_g1,8.258023937,-0.746112117,0.788962842,-0.945687271,0.344308117,NA
TRINITY_DN10121_c0_g1,9.518745803,0.210600019,0.76167583,0.276495604,0.782167435,0.999389539
TRINITY_DN10122_c0_g1,0.693630158,1.935823296,2.912694612,0.66461595,0.506296165,NA
TRINITY_DN10124_c0_g1,78.490667,-0.200341615,0.357968754,-0.559662297,0.575709804,0.999389539
TRINITY_DN10125_c0_g1,15.97850157,-0.094466805,0.640673053,-0.147449319,0.88277738,0.999389539
TRINITY_DN10126_c0_g1,3.369319723,0.921426807,1.191576758,0.773283636,0.439354538,NA
TRINITY_DN10128_c0_g1,3.632198235,-0.934662358,1.106968605,-0.844344053,0.398477176,NA
TRINITY_DN10129_c0_g1,59.68076846,-0.50241082,0.360454734,-1.393825004,0.163370456,0.999389539
TRINITY_DN10132_c0_g1,5.865205071,0.147556347,0.865378134,0.170510834,0.864608415,NA
TRINITY_DN10136_c0_g1,6.862082184,-0.925250074,0.822174718,-1.125369163,0.260432633,NA
TRINITY_DN10137_c0_g1,26.67451627,-0.261276145,0.491934198,-0.531120109,0.59533555,0.999389539
TRINITY_DN10138_c0_g1,21.02978007,0.196682313,0.522962066,0.376092886,0.706847843,0.999389539
TRINITY_DN10139_c0_g1,0.846902183,-0.674707445,2.858008202,-0.236076105,0.813373615,NA
TRINITY_DN10140_c0_g1,14.90791749,-0.51764526,0.570710117,-0.907019596,0.364396435,0.999389539
TRINITY_DN10142_c0_g1,21.88106571,-0.061556284,0.742898077,-0.082859662,0.933963129,0.999389539
TRINITY_DN10143_c0_g1,2.060987798,-1.372246735,1.577142397,-0.870084234,0.384254373,NA
TRINITY_DN10144_c0_g1,18.35458523,0.484257292,0.612857225,0.790163307,0.429432402,0.999389539
TRINITY_DN1014_c1_g1,18.05011893,0.290755884,0.559579511,0.519597087,0.603344429,0.999389539
TRINITY_DN10151_c0_g1,19.56556695,-5.260499968,1.769390115,-2.973058301,0.002948484,0.564278748
TRINITY_DN10152_c0_g1,6.593594569,-0.398286566,0.928458114,-0.428976343,0.667940441,NA
TRINITY_DN10154_c0_g1,2.912550911,-1.190516362,1.418697256,-0.839161673,0.401378592,NA
TRINITY_DN10155_c0_g1,7.840436128,-1.150869754,0.875101721,-1.315126832,0.18846728,NA
TRINITY_DN10157_c0_g1,6.075799225,-0.895254776,1.082501756,-0.827023856,0.40822354,NA
TRINITY_DN10158_c0_g1,0.374074654,-0.80597833,3.943580969,-0.204377274,0.838058688,NA
TRINITY_DN1015_c0_g1,14.17493593,-6.882301762,3.441710728,-1.999674669,NA,NA
TRINITY_DN10161_c0_g1,1.447288648,-0.141774329,2.016504857,-0.070306961,0.943949342,NA
TRINITY_DN10162_c0_g1,11.84508058,-0.562434172,0.672199512,-0.836707201,0.402757171,0.999389539
TRINITY_DN10163_c0_g1,2.154774438,-0.802481448,1.553444741,-0.516581908,0.605448048,NA
TRINITY_DN10164_c0_g1,7.800281636,-0.522076887,0.86097997,-0.606375183,0.544265644,NA
TRINITY_DN10166_c0_g1,5.352767276,-0.466559889,0.929412942,-0.501994182,0.615671614,NA
TRINITY_DN10168_c0_g1,22.95716157,0.222665107,0.48696801,0.457247914,0.647492863,0.999389539
TRINITY_DN10169_c0_g1,0.939622165,0.441008488,2.20899268,0.199642349,0.841760305,NA
TRINITY_DN10170_c0_g1,37.75024116,0.33525925,0.430346854,0.779044268,0.435953638,0.999389539
TRINITY_DN10171_c0_g1,21.54038077,-0.226882396,0.591585652,-0.383515718,0.701337418,0.999389539
TRINITY_DN10173_c0_g1,38.37136136,0.499412489,0.550763682,0.906763653,0.364531794,0.999389539
TRINITY_DN10174_c0_g1,2.310419913,0.022699596,1.350080583,0.016813512,0.98658539,NA
TRINITY_DN10175_c0_g1,47.01210528,-0.413640469,0.462593522,-0.894176961,0.371227217,0.999389539
TRINITY_DN10176_c0_g1,90.32598031,-0.348159319,0.322586613,-1.079273922,0.280465634,0.999389539
TRINITY_DN10177_c0_g1,4.90932025,-1.258519631,0.957850652,-1.313899644,0.188879978,NA
TRINITY_DN10178_c0_g1,51.3555225,-0.256340261,0.37312209,-0.687014432,0.492073634,0.999389539
TRINITY_DN10179_c0_g1,4.003405927,1.753756304,1.188991601,1.474994695,0.14021397,NA
TRINITY_DN10181_c0_g1,3.800674696,-1.175686444,1.129337672,-1.041040668,0.297856674,NA
TRINITY_DN10182_c0_g1,3.31791248,1.170444394,1.222754193,0.957219694,0.338456379,NA
TRINITY_DN10186_c0_g1,1.961569667,1.942830555,1.549345463,1.253968596,0.20985342,NA
TRINITY_DN10189_c0_g1,16.16294095,0.459371602,0.653393103,0.703055481,0.482021175,0.999389539
TRINITY_DN1018_c0_g1,1.088585274,-0.722618869,2.222596519,-0.325123729,0.74508743,NA
TRINITY_DN10192_c0_g1,12.10845442,0.42226667,0.675495996,0.625120908,0.531891707,0.999389539
TRINITY_DN10194_c0_g1,45.04225814,0.438831066,0.3936164,1.114869873,0.264906189,0.999389539
TRINITY_DN10195_c0_g1,8.981652392,-0.332416742,0.763370871,-0.435459034,0.663229268,0.999389539
TRINITY_DN10196_c0_g1,83.89248407,-0.594777938,0.366002537,-1.62506507,0.104148695,0.999389539
TRINITY_DN10198_c0_g1,0.887170475,-2.284825236,2.285641122,-0.999643039,0.317483287,NA
TRINITY_DN10199_c0_g1,7.761556586,0.195326679,0.785736662,0.248590512,0.803677548,NA
TRINITY_DN1019_c0_g1,16.55520681,1.308848129,0.680109116,1.924467851,0.054295967,0.999389539
TRINITY_DN10200_c0_g1,9.987254557,-0.278553846,0.735565192,-0.378693621,0.704915391,0.999389539
TRINITY_DN10201_c0_g1,9.54662311,-0.699453073,0.703729721,-0.993922883,0.320260413,0.999389539
TRINITY_DN10203_c0_g1,2.056328324,-0.805011905,1.735614789,-0.463819455,0.642777104,NA
TRINITY_DN10204_c0_g1,11.18228642,0.422766249,0.801919664,0.527192769,0.598059729,0.999389539
TRINITY_DN10206_c0_g1,15.13122567,0.726315565,0.592619083,1.225602728,0.220348211,0.999389539
TRINITY_DN10207_c0_g1,2.27186042,0.168568262,1.35769869,0.124157343,0.901190696,NA
TRINITY_DN10208_c0_g1,47.58371299,-0.120492434,0.374055995,-0.322124055,0.747358716,0.999389539
TRINITY_DN10213_c0_g1,20.94705889,-0.173887486,0.496677054,-0.35010171,0.726262368,0.999389539
TRINITY_DN10214_c0_g1,4.588342646,1.49197736,1.097243912,1.359749954,0.173909064,NA
TRINITY_DN10216_c0_g1,5.725045087,-0.63482377,0.9340848,-0.679621133,0.496744385,NA
TRINITY_DN10217_c0_g1,1.848990823,1.147967254,1.467248192,0.782394731,0.43398263,NA
TRINITY_DN1021_c0_g1,13.78121188,-0.398809365,0.612153848,-0.651485516,0.514733124,0.999389539
TRINITY_DN10220_c0_g1,2.542766136,2.331942099,1.481314781,1.574238054,0.115432425,NA
TRINITY_DN10223_c0_g1,2.474523807,1.441390498,1.507336513,0.956249972,0.338945958,NA
TRINITY_DN10224_c0_g1,2.200847961,0.435176724,1.448732183,0.300384522,0.763883869,NA
TRINITY_DN10225_c0_g1,2.213638736,-0.365608312,1.48390411,-0.246382707,0.805385991,NA
TRINITY_DN10230_c0_g1,5.126496932,0.458216811,1.145348584,0.400067558,0.689106758,NA
TRINITY_DN10233_c0_g1,6.362785791,0.51747638,0.825570524,0.62681063,0.530783375,NA
TRINITY_DN10234_c0_g1,10.06364763,0.941303427,0.72365147,1.300769039,0.193337523,0.999389539
TRINITY_DN10235_c0_g1,18.17052947,0.396569073,0.605133741,0.655341201,0.5122481,0.999389539
TRINITY_DN10236_c0_g1,4.443311407,-0.291590744,1.051940019,-0.277193318,0.781631671,NA
TRINITY_DN10237_c0_g1,6.048841001,-0.928573966,1.044273997,-0.889205293,0.373892759,NA
TRINITY_DN10238_c0_g1,5.26281187,-0.102837532,0.956434155,-0.107521811,0.914375023,NA
TRINITY_DN10239_c0_g1,0.698359373,-0.72869233,2.590925169,-0.281247926,0.778520248,NA
TRINITY_DN1023_c0_g1,12.4465913,-0.763206877,0.673410969,-1.133344884,0.25706945,0.999389539
TRINITY_DN10240_c0_g1,9.364595549,0.640854474,0.749882017,0.85460707,0.392768712,0.999389539
TRINITY_DN10244_c0_g1,2.757088972,-0.471556552,1.259858743,-0.374293193,0.708186196,NA
TRINITY_DN10246_c0_g1,4.599373474,0.445900347,0.992018505,0.449487932,0.653079711,NA
TRINITY_DN10247_c0_g1,15.44936432,0.563748303,0.634225899,0.888876194,0.374069621,0.999389539
TRINITY_DN10248_c0_g1,11.37030012,-0.468725063,0.674618469,-0.694800224,0.487180508,0.999389539
TRINITY_DN10249_c0_g1,13.02181509,-0.0746101,0.606427574,-0.123032169,0.902081625,0.999389539
TRINITY_DN1024_c0_g1,5.787688941,-0.076476801,0.87919695,-0.086984834,0.930683567,NA
TRINITY_DN10251_c0_g1,13.14942774,0.287308125,0.609094184,0.47169737,0.637142815,0.999389539
TRINITY_DN10252_c0_g1,2.147644709,0.153343504,1.426296997,0.107511622,0.914383105,NA
TRINITY_DN10253_c0_g1,118.1029264,0.427270637,0.325656829,1.312027259,0.189510937,0.999389539
TRINITY_DN10254_c0_g1,61.9813479,0.362616036,0.349138878,1.038601139,0.298990276,0.999389539
TRINITY_DN10256_c0_g1,3.387452496,0.359832777,1.126134262,0.319529197,0.749325255,NA
TRINITY_DN10259_c0_g1,39.82006222,-0.054660258,0.412857984,-0.132394818,0.894672013,0.999389539
TRINITY_DN1025_c0_g1,483.9897589,0.305825668,0.275761842,1.109020982,0.26742113,0.999389539
TRINITY_DN10260_c0_g1,6.787471294,0.09103628,0.856837303,0.106246868,0.915386486,NA
TRINITY_DN10261_c0_g1,14.45714454,-0.46585111,0.601809161,-0.774084444,0.438880856,0.999389539
TRINITY_DN10263_c0_g1,0.895369667,1.537487166,2.151800606,0.714511912,0.474910693,NA
TRINITY_DN10265_c0_g1,12.13761918,-0.361755585,0.636791302,-0.568091279,0.569972989,0.999389539
TRINITY_DN10268_c0_g1,28.23967798,-0.143427028,0.470956937,-0.304543827,0.760713608,0.999389539
TRINITY_DN10269_c0_g1,157.4725251,0.392778087,0.344259076,1.140937493,0.253895936,0.999389539
TRINITY_DN10271_c0_g1,10.89346738,-1.027998484,0.727017758,-1.413993637,0.157363771,0.999389539
TRINITY_DN10272_c0_g1,62.35251747,0.761025675,0.497277938,1.530382946,0.125921968,0.999389539
TRINITY_DN10273_c0_g1,18.12359531,-0.529574489,0.548242418,-0.965949499,0.334069452,0.999389539
TRINITY_DN10274_c0_g1,1.297785225,2.600136037,2.138560124,1.215834901,0.224047821,NA
TRINITY_DN10275_c0_g1,21.67826495,0.335453417,0.520271531,0.644766045,0.519078809,0.999389539
TRINITY_DN10277_c0_g1,4.519647878,-1.048127953,1.14817998,-0.912860328,0.361316005,NA
TRINITY_DN10278_c0_g1,2.891562975,1.139136931,1.308870371,0.870320664,0.384125189,NA
TRINITY_DN10280_c0_g1,543.776419,-2.850134027,1.334343401,-2.135982405,0.032680848,0.999389539
TRINITY_DN10282_c0_g1,4.358460544,0.089903064,1.036323584,0.086751923,0.930868703,NA
TRINITY_DN10286_c0_g1,3.918709623,0.599675733,1.081930927,0.554264341,0.57939795,NA
TRINITY_DN10287_c0_g1,10.50644149,0.110133745,0.714619814,0.154115157,0.877518938,0.999389539
TRINITY_DN10289_c0_g1,4.781764478,0.566022305,0.991783596,0.570711501,0.568195221,NA
TRINITY_DN10290_c0_g1,1.16375811,0.397325728,2.091638386,0.189959092,0.849341187,NA
TRINITY_DN10292_c0_g1,1.423502144,2.931848515,2.177432375,1.346470526,0.17815082,NA
TRINITY_DN10293_c0_g1,0.745503566,2.073178119,2.612604078,0.79352939,0.427469453,NA
TRINITY_DN10294_c0_g1,0.215745295,1.896631092,4.049066962,0.468411886,0.63949007,NA
TRINITY_DN10297_c0_g1,5.56187275,-0.828767488,0.940033948,-0.881635701,0.377973842,NA
TRINITY_DN10298_c0_g1,32.4692551,-0.80130529,0.583022309,-1.37439902,0.16931784,0.999389539
TRINITY_DN10299_c0_g1,9.226234999,-0.174570624,0.738781326,-0.236295393,0.813203461,0.999389539
TRINITY_DN1029_c0_g1,24.85026905,0.248698853,0.612176649,0.406253412,0.684556412,0.999389539
TRINITY_DN102_c0_g1,9.65898911,-0.124541741,0.735130783,-0.169414401,0.865470697,0.999389539
TRINITY_DN10302_c0_g1,9.568577744,-0.319899366,0.713364532,-0.448437442,0.653837525,0.999389539
TRINITY_DN10304_c0_g1,19.75548528,0.14994458,0.525542508,0.285313895,0.775403669,0.999389539
TRINITY_DN10306_c0_g1,1.941813473,-0.895158012,1.510884952,-0.59247265,0.55353413,NA
TRINITY_DN10307_c0_g1,13.89447999,-0.046802975,0.606636282,-0.077151625,0.938502925,0.999389539
TRINITY_DN10309_c0_g1,1.51334463,0.607334272,1.775277341,0.3421067,0.732270596,NA
TRINITY_DN1030_c0_g1,3.243456155,0.042282051,1.225490306,0.03450215,0.972476728,NA
TRINITY_DN10312_c0_g1,2.417295918,-0.222787963,1.444098452,-0.154274775,0.877393086,NA
TRINITY_DN10318_c0_g1,11.34211865,-0.087650024,0.678872869,-0.129111101,0.897269738,0.999389539
TRINITY_DN10321_c0_g1,0.775254535,1.63919371,2.355473792,0.695908278,0.486486273,NA
TRINITY_DN10322_c0_g1,1.839270528,-4.586260164,3.925176883,-1.168421271,0.242636879,NA
TRINITY_DN10323_c0_g1,272.0830059,-0.121074687,0.259436753,-0.466682863,0.640726792,0.999389539
TRINITY_DN10324_c0_g1,3.733830461,-0.051948083,1.31215342,-0.039589946,0.968420043,NA
TRINITY_DN10326_c0_g1,3.071455256,-0.493254356,1.152478148,-0.427994541,0.668655095,NA
TRINITY_DN1032_c0_g1,2.575740672,0.509184169,1.657596738,0.307182174,0.758704713,NA
TRINITY_DN10331_c0_g1,8.364972673,0.495198754,0.790449214,0.626477635,0.531001702,NA
TRINITY_DN10332_c0_g1,1.658880815,-0.4486894,1.801634603,-0.249045727,0.80332541,NA
TRINITY_DN10333_c0_g1,4.629577598,0.131995596,0.975063648,0.135371261,0.892318345,NA
TRINITY_DN10335_c0_g1,138.6885261,-0.095892852,0.294436495,-0.325682631,0.744664487,0.999389539
TRINITY_DN10338_c0_g1,0.166509405,-1.456862384,4.055627223,-0.359219993,0.719430521,NA
TRINITY_DN10340_c0_g1,1.120409454,1.890674324,2.303404631,0.82081728,0.411750354,NA
TRINITY_DN10342_c0_g1,45.57410068,0.288128626,0.392702464,0.733707201,0.463127209,0.999389539
TRINITY_DN10342_c1_g1,36.87114796,0.08393608,0.404481106,0.207515453,0.835607326,0.999389539
TRINITY_DN10343_c0_g1,0.458444967,0.229166169,3.316105342,0.069107023,0.944904431,NA
TRINITY_DN10346_c0_g1,23.97602019,0.237996742,0.607095885,0.392024963,0.695039769,0.999389539
TRINITY_DN10350_c0_g1,4.290557124,-0.567650973,1.093213278,-0.51924998,0.60358643,NA
TRINITY_DN10355_c0_g1,7.223689428,-3.274681385,1.278025482,-2.562297411,0.010398223,NA
TRINITY_DN10356_c0_g1,7.643733368,0.600875194,0.841454318,0.714091283,0.475170736,NA
TRINITY_DN10360_c0_g1,53.68973826,0.307243203,0.501910971,0.612146817,0.540440625,0.999389539
TRINITY_DN10362_c0_g1,48.18275158,0.006182571,0.37101,0.016664162,0.986704538,0.999389539
TRINITY_DN10366_c0_g1,2.625182809,1.408711007,1.345374447,1.047077273,0.29506394,NA
TRINITY_DN10367_c0_g1,33.90773834,-0.770897029,0.465134861,-1.6573624,0.097446228,0.999389539
TRINITY_DN10368_c0_g1,9.13642375,-1.164908798,0.806759733,-1.443935227,0.148757196,0.999389539
TRINITY_DN1036_c0_g1,164.7839941,0.007049103,0.362691171,0.019435551,0.98449365,0.999389539
TRINITY_DN10373_c0_g1,2.114472803,1.236734412,1.543252778,0.80138162,0.422910752,NA
TRINITY_DN10378_c0_g1,2.564173596,0.726357698,1.407008825,0.516242461,0.605685078,NA
TRINITY_DN10379_c0_g1,8.921913743,0.747310393,0.706173037,1.058253931,0.28993969,0.999389539
TRINITY_DN1037_c0_g1,3.147866121,-0.298228773,1.156320448,-0.257911874,0.796474921,NA
TRINITY_DN10380_c0_g1,3.061041097,0.77617116,1.231336967,0.630348297,0.52846673,NA
TRINITY_DN10381_c0_g1,0.418627392,-2.681866476,3.974989981,-0.674685091,0.499875859,NA
TRINITY_DN10382_c0_g1,1.187732323,1.104028211,2.066079361,0.534359053,0.593093143,NA
TRINITY_DN10386_c0_g1,11.43686507,0.640825007,0.675818016,0.948221255,0.343016829,0.999389539
TRINITY_DN10387_c0_g1,3.708153462,0.80436076,1.120124078,0.718099695,0.472695818,NA
TRINITY_DN10388_c0_g1,22.82627426,-0.554143834,0.484190408,-1.144475033,0.252426686,0.999389539
TRINITY_DN1038_c0_g1,8.366629907,-0.255674921,0.821165179,-0.311356262,0.7555298,NA
TRINITY_DN10390_c0_g1,13.56060829,-0.013240469,0.603926908,-0.02192396,0.982508612,0.999389539
TRINITY_DN10391_c0_g1,56.56235864,0.512419594,0.447939204,1.143948975,0.252644799,0.999389539
TRINITY_DN10392_c0_g1,6.896427631,-1.155340197,0.852776974,-1.354797599,0.175482052,NA
TRINITY_DN10393_c0_g1,31.36595847,0.628234668,0.477781025,1.314900833,0.188543233,0.999389539
TRINITY_DN10394_c0_g1,56.96133912,-0.479256895,0.368482302,-1.300623916,0.193387217,0.999389539
TRINITY_DN10396_c0_g1,24.48284566,-0.937594654,0.514841416,-1.821132926,0.068586653,0.999389539
TRINITY_DN10397_c0_g1,2.230162113,-3.046280132,3.875109252,-0.786114644,0.431800326,NA
TRINITY_DN10398_c0_g1,11.62558331,0.207779158,0.629492582,0.330074037,0.74134402,0.999389539
TRINITY_DN103_c0_g1,0.219978767,0.155810799,4.080523814,0.038184019,0.969540962,NA
TRINITY_DN10400_c0_g1,39.71704488,-0.946692348,0.493502098,-1.91831474,0.055071115,0.999389539
TRINITY_DN10401_c0_g1,20.50409436,0.350019337,0.505802882,0.692007401,0.488932681,0.999389539
TRINITY_DN10404_c0_g1,5.138955927,0.082233884,0.923013719,0.089092808,0.929008153,NA
TRINITY_DN10405_c0_g1,35.08652211,-0.83275836,0.504966279,-1.649136576,0.099119658,0.999389539
TRINITY_DN10407_c0_g1,12.15306164,1.164370491,0.64740661,1.798514987,0.072095436,0.999389539
TRINITY_DN10408_c0_g1,3.25231306,0.135708311,1.207104205,0.112424686,0.910486683,NA
TRINITY_DN10409_c0_g1,2.611246831,-0.5954751,1.365949059,-0.435942392,0.662878527,NA
TRINITY_DN10410_c0_g1,4.540291138,0.270008543,0.998237613,0.270485242,0.786786969,NA
TRINITY_DN10411_c0_g1,1.46022823,1.01114804,1.822524515,0.554806277,0.579027173,NA
TRINITY_DN10412_c0_g1,2.036086242,0.210898134,1.638828831,0.128688323,0.897604275,NA
TRINITY_DN10413_c0_g1,6.593100273,0.476921459,1.002433318,0.475763775,0.63424268,NA
TRINITY_DN10416_c0_g1,10.18788086,-0.633940925,0.832085548,-0.761869891,0.446137662,0.999389539
TRINITY_DN10419_c0_g1,3.449173354,-1.898607525,1.195261766,-1.588444957,0.112185758,NA
TRINITY_DN10420_c0_g1,1.42687437,0.043020321,1.923745974,0.022362787,0.982158565,NA
TRINITY_DN10421_c0_g1,119.8060177,-0.180770887,0.31451318,-0.574764107,0.565450845,0.999389539
TRINITY_DN10423_c0_g1,2.542526759,-1.800864053,1.571965319,-1.145613094,0.251955277,NA
TRINITY_DN10424_c0_g1,11.66590117,1.036630466,0.803239085,1.290562779,0.19685533,0.999389539
TRINITY_DN10425_c0_g1,13.16161485,0.676578536,0.623521621,1.085092343,0.277880759,0.999389539
TRINITY_DN10426_c0_g1,92.65294594,-0.147849574,0.338878543,-0.43629075,0.662625793,0.999389539
TRINITY_DN10429_c0_g1,6.256198724,0.28645274,0.875694552,0.327114905,0.743580979,NA
TRINITY_DN10430_c0_g1,16.06836253,0.60569298,0.570042137,1.062540716,0.287990284,0.999389539
TRINITY_DN10432_c0_g1,132.5193401,0.643344957,0.303925107,2.116787793,0.034277862,0.999389539
TRINITY_DN10434_c0_g1,8.979367253,-0.289617496,0.709045738,-0.408460951,0.682935293,0.999389539
TRINITY_DN10436_c0_g1,4.358342358,0.85225599,1.055878532,0.80715344,0.419578087,NA
TRINITY_DN10437_c0_g1,9.824355418,1.236259812,0.747191299,1.654542569,0.098017322,0.999389539
TRINITY_DN10438_c0_g1,33.53585232,0.446890815,0.417173637,1.071234554,0.284063978,0.999389539
TRINITY_DN1043_c0_g1,0.391414361,0.155811099,3.578431202,0.043541734,0.965269697,NA
