"brood 33 larvae, day 4, pH 7.6",,,,,,
,,,,,,
baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
TRINITY_DN10098_c0_g1,6.298148076,0.276521215,1.133227641,0.244012063,0.807221477,1
TRINITY_DN10099_c0_g1,11.39804856,0.499138889,0.900857474,0.554070875,0.579530342,1
TRINITY_DN100_c0_g1,0.499650915,2.735314764,4.466492029,0.612407846,0.540267952,1
TRINITY_DN10100_c0_g1,14.47973734,-0.261875848,0.849588417,-0.308238487,0.757900869,1
TRINITY_DN10103_c0_g1,154.901369,-0.60605759,0.415551307,-1.458442266,0.144718678,1
TRINITY_DN10104_c0_g1,5.366083838,2.423070839,1.381432792,1.754027307,0.079425828,1
TRINITY_DN10108_c0_g1,5.648531174,-0.236541599,1.21011388,-0.195470528,0.845024608,1
TRINITY_DN10109_c0_g1,2.056479199,-0.372378545,2.116073731,-0.175976167,0.860312666,1
TRINITY_DN1010_c0_g1,69.55672782,0.230737609,0.454455352,0.507723384,0.611647347,1
TRINITY_DN10112_c0_g1,11.93995899,0.862784594,0.957858385,0.900743374,0.367724781,1
TRINITY_DN10113_c0_g1,11.96275604,-0.213773519,0.882263504,-0.242301215,0.808546772,1
TRINITY_DN10114_c0_g1,1.786507637,1.35622486,2.09913625,0.646087104,0.518222947,1
TRINITY_DN10119_c0_g1,35.02328616,1.783371867,0.618817782,2.881901457,0.003952833,1
TRINITY_DN1011_c0_g1,10.19009546,0.923245829,0.942548919,0.979520331,0.327322948,1
TRINITY_DN10121_c0_g1,6.554841537,0.36564884,1.126875107,0.324480359,0.74557439,1
TRINITY_DN10122_c0_g1,0.117607381,-1.361317395,4.981226882,-0.273289578,0.784630626,1
TRINITY_DN10124_c0_g1,26.26672885,0.151784394,0.7551768,0.200991865,0.840704935,1
TRINITY_DN10125_c0_g1,10.18678206,-0.143491155,1.013445619,-0.141587424,0.887405901,1
TRINITY_DN10126_c0_g1,4.045229976,-0.276273224,1.419277739,-0.194657618,0.845660993,1
TRINITY_DN10128_c0_g1,5.750138506,0.397295995,1.2054305,0.329588471,0.741710935,1
TRINITY_DN10129_c0_g1,73.93813823,-0.608168724,0.474435278,-1.281879219,0.199885019,1
TRINITY_DN10132_c0_g1,5.614727303,-0.042069041,1.184523324,-0.035515587,0.971668618,1
TRINITY_DN10136_c0_g1,6.385789251,0.711556926,1.127176897,0.631273519,0.527861699,1
TRINITY_DN10137_c0_g1,59.09311838,0.861229799,0.485688643,1.77321379,0.076193288,1
TRINITY_DN10138_c0_g1,23.23268211,0.95364837,0.677999073,1.40656294,0.159557029,1
TRINITY_DN10139_c0_g1,1.457535533,1.271855172,2.364484383,0.537899587,0.590646374,1
TRINITY_DN10140_c0_g1,14.74993473,0.089531939,0.784105804,0.114183492,0.909092338,1
TRINITY_DN10142_c0_g1,1.35848754,-1.082587999,2.677150359,-0.404380723,0.685932773,1
TRINITY_DN10143_c0_g1,2.089044974,-0.949102274,1.959721257,-0.48430473,0.62816962,1
TRINITY_DN10144_c0_g1,19.09812951,0.678102475,0.797953542,0.849801949,0.395435206,1
TRINITY_DN1014_c1_g1,10.55432261,-1.008882567,0.941725024,-1.071313325,0.28402857,1
TRINITY_DN10151_c0_g1,66.67153585,-0.248649828,0.489653323,-0.507807904,0.611588066,1
TRINITY_DN10152_c0_g1,12.87724154,-0.084904603,0.823737383,-0.103072417,0.917905497,1
TRINITY_DN10154_c0_g1,2.563599646,2.500164787,2.025025432,1.234633772,0.216966834,1
TRINITY_DN10155_c0_g1,4.682725539,-1.085195168,1.366423712,-0.794186429,0.427086908,1
TRINITY_DN10157_c0_g1,6.052574895,0.421314028,1.171304013,0.359696563,0.719074063,1
TRINITY_DN10158_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN1015_c0_g1,316.6737697,-0.216720475,0.518915745,-0.417640969,0.676209638,1
TRINITY_DN10161_c0_g1,1.663803008,1.440983235,2.292644818,0.628524412,0.52966046,1
TRINITY_DN10162_c0_g1,16.30267727,-0.168916706,0.789609574,-0.213924339,0.83060606,1
TRINITY_DN10163_c0_g1,0.405893574,-1.361515958,4.932196184,-0.276046594,0.782512279,1
TRINITY_DN10164_c0_g1,1.539638656,3.357644281,2.930455877,1.145775409,0.251888093,1
TRINITY_DN10166_c0_g1,9.767501775,0.235103827,1.058441463,0.222122654,0.824218403,1
TRINITY_DN10168_c0_g1,35.8081715,-0.038564498,0.575219378,-0.067043114,0.94654738,1
TRINITY_DN10169_c0_g1,1.217921386,-1.192499705,2.790762899,-0.427302407,0.66915908,1
TRINITY_DN10170_c0_g1,31.88531661,0.314751832,0.601190966,0.523547176,0.60059353,1
TRINITY_DN10171_c0_g1,22.16081319,0.224009008,0.706368548,0.317127664,0.751146734,1
TRINITY_DN10173_c0_g1,27.29298045,0.195151288,0.627399988,0.311047644,0.755764402,1
TRINITY_DN10174_c0_g1,1.83840974,-1.708783526,2.197444641,-0.777623014,0.436791289,1
TRINITY_DN10175_c0_g1,41.66993024,0.167684583,0.687570458,0.243879854,0.807323872,1
TRINITY_DN10176_c0_g1,103.2198497,-0.050271331,0.429596186,-0.117019966,0.906844232,1
TRINITY_DN10177_c0_g1,9.162274061,0.356512085,0.958111815,0.372098621,0.709819423,1
TRINITY_DN10178_c0_g1,38.9650288,-0.229240696,0.551346862,-0.415783078,0.677568742,1
TRINITY_DN10179_c0_g1,8.994792491,-0.861205111,1.11145967,-0.77484153,0.438433306,1
TRINITY_DN10181_c0_g1,2.920547072,1.367444478,1.749016915,0.781836051,0.434310931,1
TRINITY_DN10182_c0_g1,1.536391262,0.364961979,2.311771006,0.157871164,0.874558321,1
TRINITY_DN10186_c0_g1,2.766349582,0.737194565,1.775473034,0.415210229,0.677988011,1
TRINITY_DN10189_c0_g1,8.39069086,-0.102210742,1.099536051,-0.092958063,0.925936878,1
TRINITY_DN1018_c0_g1,0.56645463,-1.1100593,3.671142079,-0.302374377,0.762366685,1
TRINITY_DN10192_c0_g1,14.15306411,0.068149527,0.858079284,0.079421014,0.936697755,1
TRINITY_DN10194_c0_g1,43.29846736,0.246712308,0.538640773,0.45802754,0.646932655,1
TRINITY_DN10195_c0_g1,12.79231407,0.759876785,0.851101774,0.892815417,0.371956029,1
TRINITY_DN10196_c0_g1,117.8079999,0.334351103,0.474480862,0.704667206,0.481017364,1
TRINITY_DN10198_c0_g1,1.1015504,2.581027632,2.834346268,0.910625375,0.362492796,1
TRINITY_DN10199_c0_g1,5.898876149,-0.385946423,1.222615232,-0.315672841,0.752250843,1
TRINITY_DN1019_c0_g1,5.939169978,-0.95925533,1.374902593,-0.697689665,0.485371293,1
TRINITY_DN10200_c0_g1,5.598644164,-0.272631061,1.242145596,-0.219483982,0.826273057,1
TRINITY_DN10201_c0_g1,13.96871216,-0.99924232,0.86379406,-1.156806196,0.24735155,1
TRINITY_DN10203_c0_g1,1.896265027,0.310970502,1.981993398,0.156897849,0.875325355,1
TRINITY_DN10204_c0_g1,7.535163426,-0.249986872,1.12555445,-0.222101091,0.824235188,1
TRINITY_DN10206_c0_g1,21.81346806,0.052120848,0.690715305,0.075459234,0.939849331,1
TRINITY_DN10207_c0_g1,0.791137685,-2.73022239,3.543284671,-0.770534305,0.440983014,1
TRINITY_DN10208_c0_g1,48.79954766,0.104369211,0.52868089,0.197414381,0.843503276,1
TRINITY_DN10213_c0_g1,21.75098742,-0.314134171,0.749281477,-0.419247213,0.675035471,1
TRINITY_DN10214_c0_g1,5.706088287,-1.465625789,1.241302708,-1.180715856,0.237715621,1
TRINITY_DN10216_c0_g1,3.546580507,-0.009608718,1.477484306,-0.006503431,0.994811049,1
TRINITY_DN10217_c0_g1,1.272229212,3.951740758,2.891055972,1.366884902,0.171661385,1
TRINITY_DN1021_c0_g1,11.2951773,0.111177367,0.916690819,0.121281205,0.903468307,1
TRINITY_DN10220_c0_g1,5.481418183,0.910953075,1.289104412,0.706655773,0.47978042,1
TRINITY_DN10223_c0_g1,1.974941753,2.311711984,2.499796958,0.9247599,0.355090814,1
TRINITY_DN10224_c0_g1,1.887156769,1.420081247,2.535575336,0.560062731,0.57543665,1
TRINITY_DN10225_c0_g1,1.703944672,-1.282651898,2.200468594,-0.582899434,0.559961002,1
TRINITY_DN10230_c0_g1,1.236053056,-0.348879152,2.423675182,-0.143946332,0.885542849,1
TRINITY_DN10233_c0_g1,10.13093671,0.352915061,0.944844604,0.373516512,0.708764058,1
TRINITY_DN10234_c0_g1,15.46411179,-0.336971627,0.816387341,-0.412759496,0.67978283,1
TRINITY_DN10235_c0_g1,15.82377522,0.377721484,0.916656552,0.412064347,0.68029226,1
TRINITY_DN10236_c0_g1,5.379384448,1.280548688,1.403231036,0.912571526,0.361467935,1
TRINITY_DN10237_c0_g1,13.44738184,0.991705502,0.889404922,1.115021378,0.264841261,1
TRINITY_DN10238_c0_g1,5.423808832,1.111289307,1.217211082,0.912979945,0.361253089,1
TRINITY_DN10239_c0_g1,1.260050862,-0.004752805,2.364603946,-0.002009979,0.99839627,1
TRINITY_DN1023_c0_g1,13.15608452,0.798336224,0.85706747,0.931474187,0.351608331,1
TRINITY_DN10240_c0_g1,9.564280759,-0.547932279,0.949287728,-0.577203584,0.563801936,1
TRINITY_DN10244_c0_g1,2.338228536,1.282659601,1.847457266,0.694283773,0.487504265,1
TRINITY_DN10246_c0_g1,3.630803628,0.012092185,1.462619171,0.008267487,0.993403575,1
TRINITY_DN10247_c0_g1,21.76422638,-0.544038668,0.729090832,-0.746187778,0.45555399,1
TRINITY_DN10248_c0_g1,11.69871046,1.454350788,0.970147855,1.499102205,0.13384712,1
TRINITY_DN10249_c0_g1,8.856808184,-1.009967946,0.99940008,-1.010574209,0.312220265,1
TRINITY_DN1024_c0_g1,3.444495861,-0.210088062,1.496676072,-0.14036976,0.888367849,1
TRINITY_DN10251_c0_g1,11.58385997,0.436595498,0.885338662,0.493139537,0.621913996,1
TRINITY_DN10252_c0_g1,3.416715643,-0.428302225,1.667219693,-0.256896093,0.797258987,1
TRINITY_DN10253_c0_g1,48.11996339,0.75785604,0.595512406,1.272611675,0.203155874,1
TRINITY_DN10254_c0_g1,62.31172354,0.749580302,0.605970848,1.236990699,0.216090536,1
TRINITY_DN10256_c0_g1,4.841017075,0.450027813,1.293903331,0.347806364,0.72798561,1
TRINITY_DN10259_c0_g1,39.49069023,-0.215651583,0.587070288,-0.367335202,0.713369,1
TRINITY_DN1025_c0_g1,428.8357952,-0.542388214,0.327048983,-1.658431129,0.097230478,1
TRINITY_DN10260_c0_g1,7.229355564,0.17286983,1.098273572,0.15740143,0.874928487,1
TRINITY_DN10261_c0_g1,19.35394589,0.120089191,0.880500442,0.136387429,0.891515011,1
TRINITY_DN10263_c0_g1,1.06521032,-0.188234555,2.788908266,-0.067493993,0.946188444,1
TRINITY_DN10265_c0_g1,13.17989805,0.784044522,0.872016497,0.899116616,0.368590549,1
TRINITY_DN10268_c0_g1,41.30917131,-0.508196639,0.571730593,-0.888874315,0.374070631,1
TRINITY_DN10269_c0_g1,85.22719427,0.177462785,0.436930655,0.406157781,0.684626672,1
TRINITY_DN10271_c0_g1,8.228657394,0.502687501,1.010577654,0.497425901,0.618888744,1
TRINITY_DN10272_c0_g1,9.079711583,0.751713779,1.19501749,0.629039981,0.529322882,1
TRINITY_DN10273_c0_g1,19.8360334,-0.446445921,0.697741151,-0.63984462,0.522273621,1
TRINITY_DN10274_c0_g1,2.695842588,1.554170454,1.997033142,0.77823969,0.436427722,1
TRINITY_DN10275_c0_g1,12.37738346,-0.106807754,0.892187817,-0.119714428,0.904709371,1
TRINITY_DN10277_c0_g1,2.223801617,-0.319668891,1.990678355,-0.160582894,0.872421929,1
TRINITY_DN10278_c0_g1,2.555779135,2.745955088,2.054568072,1.336512099,0.181381948,1
TRINITY_DN10280_c0_g1,264.7710745,-0.668505412,0.416738731,-1.604135549,0.108684178,1
TRINITY_DN10282_c0_g1,6.194137223,-0.115477941,1.173498621,-0.098404837,0.921610834,1
TRINITY_DN10286_c0_g1,3.777502106,-0.96917885,1.47091776,-0.658893975,0.509963855,1
TRINITY_DN10287_c0_g1,8.520611671,0.788925795,1.08016491,0.730375323,0.465160798,1
TRINITY_DN10289_c0_g1,3.907962513,0.324482842,1.58699478,0.204463711,0.837991147,1
TRINITY_DN10290_c0_g1,0.945085146,1.526110795,3.087578756,0.494274289,0.62111248,1
TRINITY_DN10292_c0_g1,0.483396879,1.365065284,4.533183887,0.301127269,0.763317448,1
TRINITY_DN10293_c0_g1,1.216328298,1.091022404,2.952353978,0.369543223,0.711722862,1
TRINITY_DN10294_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN10297_c0_g1,8.0022409,-0.156567738,1.082311329,-0.144660537,0.884978898,1
TRINITY_DN10298_c0_g1,15.28625449,0.336535717,0.891322609,0.377568923,0.705750855,1
TRINITY_DN10299_c0_g1,9.135252038,-0.19292185,1.016686118,-0.189755566,0.849500676,1
TRINITY_DN1029_c0_g1,19.83810631,-0.045378498,0.789256376,-0.057495257,0.954150685,1
TRINITY_DN102_c0_g1,4.146231265,1.063107262,1.508620653,0.704688259,0.48100426,1
TRINITY_DN10302_c0_g1,9.319776092,-0.489576273,1.006296895,-0.486512753,0.626603665,1
TRINITY_DN10304_c0_g1,15.21607398,0.548255204,0.892707146,0.614149004,0.539116868,1
TRINITY_DN10306_c0_g1,1.850629635,1.505751278,2.094489586,0.718910845,0.472195854,1
TRINITY_DN10307_c0_g1,5.685427009,-1.109146157,1.384171038,-0.801307155,0.42295385,1
TRINITY_DN10309_c0_g1,0.405893574,-1.361515958,4.932196184,-0.276046594,0.782512279,1
TRINITY_DN1030_c0_g1,3.10481436,1.07459312,1.656689976,0.648638632,0.516571979,1
TRINITY_DN10312_c0_g1,1.849257095,2.230361119,2.201574985,1.013075245,0.311024221,1
TRINITY_DN10318_c0_g1,8.766598113,0.191973644,1.041458094,0.184331607,0.85375332,1
TRINITY_DN10321_c0_g1,1.925409677,2.926419679,2.437997811,1.200337287,0.230008374,1
TRINITY_DN10322_c0_g1,14.77058942,-0.836774463,0.980567738,-0.853357122,0.393461292,1
TRINITY_DN10323_c0_g1,205.1327904,0.50211126,0.383308026,1.309941941,0.190215477,1
TRINITY_DN10324_c0_g1,2.556670404,0.248211932,2.036743437,0.121867059,0.903004305,1
TRINITY_DN10326_c0_g1,1.576038139,1.499599571,2.295159235,0.653374959,0.513514578,1
TRINITY_DN1032_c0_g1,2.95001322,0.380886804,1.673952066,0.227537461,0.820005843,1
TRINITY_DN10331_c0_g1,6.259948722,1.180193439,1.192542041,0.989645143,0.322347597,1
TRINITY_DN10332_c0_g1,1.944112874,-0.626331119,1.941725115,-0.322564257,0.747025267,1
TRINITY_DN10333_c0_g1,3.477382692,0.136583243,1.560637948,0.087517571,0.930260119,1
TRINITY_DN10335_c0_g1,115.5804305,1.003921047,0.445926622,2.251314451,0.024365628,1
TRINITY_DN10338_c0_g1,0.784524089,2.699650018,3.552954783,0.75983236,0.447354797,1
TRINITY_DN10340_c0_g1,0.876220836,1.601536403,3.526681792,0.454119906,0.649742527,1
TRINITY_DN10342_c0_g1,28.00890641,0.141737548,0.606452058,0.233715999,0.815205467,1
TRINITY_DN10342_c1_g1,33.23796164,-0.177891235,0.585430339,-0.303864052,0.761231466,1
TRINITY_DN10343_c0_g1,1.955163441,-1.71298206,2.078054359,-0.82432014,0.409757678,1
TRINITY_DN10346_c0_g1,37.26929353,-0.391514948,0.591008223,-0.662452624,0.507681188,1
TRINITY_DN10350_c0_g1,5.846108302,0.804532608,1.276921419,0.630056475,0.528657635,1
TRINITY_DN10355_c0_g1,32.92456991,-0.171318093,0.583555296,-0.293576451,0.769081572,1
TRINITY_DN10356_c0_g1,5.83579187,-0.293217114,1.182715858,-0.247918477,0.804197484,1
TRINITY_DN10360_c0_g1,26.92594185,-0.004669581,0.665011079,-0.007021809,0.994397453,1
TRINITY_DN10362_c0_g1,50.35974569,-0.444519859,0.512740291,-0.866949344,0.385969765,1
TRINITY_DN10366_c0_g1,0.749349379,-0.009716623,3.041108263,-0.003195093,0.997450689,1
TRINITY_DN10367_c0_g1,47.84704699,0.090779576,0.505446331,0.179602799,0.857464407,1
TRINITY_DN10368_c0_g1,9.037408274,0.201714403,1.13937099,0.177040143,0.859476858,1
TRINITY_DN1036_c0_g1,212.5890542,-0.232541171,0.369283549,-0.629708991,0.528884999,1
TRINITY_DN10373_c0_g1,2.770176553,0.211730087,1.692553962,0.125095029,0.900448319,1
TRINITY_DN10378_c0_g1,0.916721393,3.131200121,3.305969865,0.947135107,0.343569938,1
TRINITY_DN10379_c0_g1,9.675710815,0.93452798,0.973849633,0.959622459,0.337245261,1
TRINITY_DN1037_c0_g1,3.058711461,-0.600195442,1.663430534,-0.360817858,0.718235612,1
TRINITY_DN10380_c0_g1,6.655821532,-0.935084917,1.147068153,-0.815195605,0.414960353,1
TRINITY_DN10381_c0_g1,1.621129285,-4.617540637,2.626947044,-1.757759315,0.078788471,1
TRINITY_DN10382_c0_g1,1.816514073,0.386599586,2.084833225,0.185434298,0.852888409,1
TRINITY_DN10386_c0_g1,15.84763277,-0.712251591,0.870011516,-0.818669153,0.412975201,1
TRINITY_DN10387_c0_g1,2.885494741,-0.81808193,1.740184568,-0.470112162,0.638274885,1
TRINITY_DN10388_c0_g1,32.17137269,0.225895468,0.632674257,0.357048616,0.721055411,1
TRINITY_DN1038_c0_g1,5.57144578,0.200177659,1.243156356,0.161023718,0.87207472,1
TRINITY_DN10390_c0_g1,12.7129862,0.550657787,0.910721697,0.604638923,0.545418938,1
TRINITY_DN10391_c0_g1,17.08776854,-0.202766819,0.750218436,-0.27027704,0.786947127,1
TRINITY_DN10392_c0_g1,6.168472524,0.828582888,1.216454434,0.681145849,0.495779208,1
TRINITY_DN10393_c0_g1,14.23498626,0.054112383,0.98908309,0.054709643,0.956369787,1
TRINITY_DN10394_c0_g1,62.38456565,0.190591893,0.491049494,0.388131737,0.697918547,1
TRINITY_DN10396_c0_g1,23.18490153,0.106678678,0.664665025,0.160499913,0.872487291,1
TRINITY_DN10397_c0_g1,14.5486198,-0.615909453,0.84676073,-0.7273713,0.466998531,1
TRINITY_DN10398_c0_g1,9.18350071,-0.274652286,1.009595602,-0.272041881,0.785589817,1
TRINITY_DN103_c0_g1,0.792303054,0.230382895,3.333633291,0.06910865,0.944903136,1
TRINITY_DN10400_c0_g1,81.69878854,-0.053589092,0.433585042,-0.123595344,0.901635679,1
TRINITY_DN10401_c0_g1,33.15677731,-0.48241964,0.598497994,-0.806050553,0.420213701,1
TRINITY_DN10404_c0_g1,5.816050954,0.757419311,1.212693132,0.624576236,0.532249221,1
TRINITY_DN10405_c0_g1,60.70162375,0.436318796,0.555504742,0.785445673,0.432192311,1
TRINITY_DN10407_c0_g1,4.870382274,0.841857018,1.299589614,0.647786816,0.517122844,1
TRINITY_DN10408_c0_g1,8.134300747,0.311173927,1.103831242,0.281903533,0.778017481,1
TRINITY_DN10409_c0_g1,5.016128902,-0.218668447,1.371007745,-0.159494684,0.873279147,1
TRINITY_DN10410_c0_g1,2.848431274,1.588190593,1.724545443,0.920932875,0.357085474,1
TRINITY_DN10411_c0_g1,0.792303054,0.230382895,3.333633291,0.06910865,0.944903136,1
TRINITY_DN10412_c0_g1,2.817973489,-0.837320499,1.685129507,-0.496887922,0.619268089,1
TRINITY_DN10413_c0_g1,2.336585852,2.030688007,1.94981987,1.041474671,0.297655303,1
TRINITY_DN10416_c0_g1,5.388803703,1.014195822,1.393650721,0.727725969,0.46678135,1
TRINITY_DN10419_c0_g1,2.561852442,1.232969783,2.00916798,0.613671826,0.53943221,1
TRINITY_DN10420_c0_g1,0.261750478,-1.361313423,4.981226094,-0.273288824,0.784631205,1
TRINITY_DN10421_c0_g1,118.9077692,-0.226549654,0.439955883,-0.514937207,0.6065969,1
TRINITY_DN10423_c0_g1,6.086708178,1.241288356,1.367314277,0.907829588,0.363968264,1
TRINITY_DN10424_c0_g1,5.998387691,0.351266121,1.282416223,0.273909605,0.78415409,1
TRINITY_DN10425_c0_g1,9.68383095,1.137543569,1.000220414,1.137292893,0.255415865,1
TRINITY_DN10426_c0_g1,141.6959391,-0.327057256,0.385705701,-0.847945094,0.39646855,1
TRINITY_DN10429_c0_g1,4.546397239,-0.695632056,1.327805238,-0.523896153,0.600350771,1
TRINITY_DN10430_c0_g1,9.87309643,-0.554778399,0.936791261,-0.59221133,0.553709083,1
TRINITY_DN10432_c0_g1,222.9354794,-0.491156523,0.486139163,-1.01032083,0.312341605,1
TRINITY_DN10434_c0_g1,10.66408577,0.978126153,0.943071769,1.03717043,0.299656436,1
TRINITY_DN10436_c0_g1,5.88732923,-0.079365716,1.207854073,-0.065708033,0.947610277,1
TRINITY_DN10437_c0_g1,3.655852476,1.781689463,1.793194287,0.993584173,0.320425353,1
TRINITY_DN10438_c0_g1,41.91990767,-0.073536969,0.600109231,-0.122539307,0.902471918,1
TRINITY_DN1043_c0_g1,0.288286193,0,4.99757981,0,1,1
TRINITY_DN10440_c0_g1,2.221786524,2.191718733,2.098479475,1.044431818,0.296285649,1
TRINITY_DN10441_c0_g1,18.63094763,0.006162882,0.701530829,0.008784906,0.99299075,1
TRINITY_DN10443_c0_g1,33.41689327,0.191931634,0.572215876,0.335418227,0.737309621,1
TRINITY_DN10444_c0_g1,29.51395711,-0.461376714,0.625424735,-0.737701418,0.46069591,1
TRINITY_DN10445_c0_g1,18.68280923,0.630326184,0.854109627,0.737992131,0.460519231,1
TRINITY_DN10446_c0_g1,16.27416215,1.341327009,0.819178534,1.637404978,0.101545879,1
TRINITY_DN10448_c0_g1,0.448847249,-0.315675729,4.381315448,-0.072050445,0.942561763,1
TRINITY_DN10449_c0_g1,7.0757191,-0.171490655,1.147713951,-0.149419334,0.881222756,1
TRINITY_DN10450_c0_g1,1.391352941,-0.371306674,2.369571041,-0.156697844,0.875482986,1
TRINITY_DN10455_c0_g1,13.72218026,0.183896081,0.880768593,0.208790461,0.834611818,1
TRINITY_DN10456_c0_g1,3.243270324,-0.407849372,1.637522176,-0.249064946,0.803310545,1
TRINITY_DN10459_c0_g1,8.816140495,1.263434144,1.054695275,1.197913913,0.230950533,1
TRINITY_DN1045_c0_g1,11.50297093,-1.189862838,0.951267067,-1.250818912,0.211000553,1
TRINITY_DN10461_c0_g1,7.570334179,-0.737592108,1.122258477,-0.657239061,0.511027213,1
TRINITY_DN10462_c0_g1,50.94657669,-0.054291681,0.505027504,-0.107502425,0.914390402,1
