"brood 33 juveniles, 1DPM, pH 7.5",,,,,,
,,,,,,
baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
TRINITY_DN10113_c0_g1,13.8997803,0.341503607,0.683679628,0.499508239,0.617421384,0.989064594
TRINITY_DN10114_c0_g1,2.361048902,-0.403767668,1.628718193,-0.247905175,0.804207776,NA
TRINITY_DN10119_c0_g1,45.00326176,-0.474859783,0.456675358,-1.03981915,0.29842393,0.947669294
TRINITY_DN1011_c0_g1,8.258023937,-0.707620846,0.912017867,-0.77588485,0.437816979,NA
TRINITY_DN10121_c0_g1,9.518745803,0.159420864,0.871370827,0.182954099,0.854834035,NA
TRINITY_DN10122_c0_g1,0.693630158,1.140079021,3.379275457,0.337373806,0.735835129,NA
TRINITY_DN10124_c0_g1,78.490667,0.884222428,0.392913588,2.250424662,0.024422001,0.583546835
TRINITY_DN10125_c0_g1,15.97850157,-0.51151205,0.747963217,-0.683873269,0.494055195,0.975399406
TRINITY_DN10126_c0_g1,3.369319723,0.815090472,1.358265052,0.600096771,0.548441745,NA
TRINITY_DN10128_c0_g1,3.632198235,-0.342185835,1.230844257,-0.278009044,0.781005416,NA
TRINITY_DN10129_c0_g1,59.68076846,0.397080183,0.396305051,1.001955898,0.316364894,0.951479783
TRINITY_DN10132_c0_g1,5.865205071,0.555881694,0.966534461,0.575128685,0.565204269,NA
TRINITY_DN10136_c0_g1,6.862082184,-0.861722679,0.954470299,-0.902828176,0.366617095,NA
TRINITY_DN10137_c0_g1,26.67451627,0.895680489,0.532430285,1.682249329,0.092520502,0.809743572
TRINITY_DN10138_c0_g1,21.02978007,0.497845174,0.587114096,0.847953025,0.396464132,0.969212655
TRINITY_DN10139_c0_g1,0.846902183,-2.615977155,3.35325988,-0.78012956,0.435314619,NA
TRINITY_DN10140_c0_g1,14.90791749,-0.249102465,0.64746872,-0.384732817,0.700435379,0.995145513
TRINITY_DN10142_c0_g1,21.88106571,-0.120535422,0.841191924,-0.143291225,0.886060186,0.997155326
TRINITY_DN10143_c0_g1,2.060987798,0.41303951,1.601412993,0.257921918,0.796467169,NA
TRINITY_DN10144_c0_g1,18.35458523,-1.309995918,0.776970991,-1.686029379,0.091790141,0.809743572
TRINITY_DN1014_c1_g1,18.05011893,0.229958986,0.639565289,0.359555139,0.719179837,0.995145513
TRINITY_DN10151_c0_g1,19.56556695,-0.613368134,1.755591032,-0.349379851,0.726804158,0.995145513
TRINITY_DN10152_c0_g1,6.593594569,0.478488384,1.015290472,0.471282256,0.637439185,NA
TRINITY_DN10154_c0_g1,2.912550911,0.023635373,1.520588714,0.015543567,0.987598527,NA
TRINITY_DN10155_c0_g1,7.840436128,0.958700834,0.886703774,1.081196294,0.279609806,NA
TRINITY_DN10157_c0_g1,6.075799225,0.257460878,1.173938214,0.219313823,0.826405594,NA
TRINITY_DN10158_c0_g1,0.374074654,1.843756549,4.306705875,0.428112948,0.66856889,NA
TRINITY_DN1015_c0_g1,14.17493593,-3.150395027,3.660521127,-0.860641127,NA,NA
TRINITY_DN10161_c0_g1,1.447288648,-3.128805352,2.575635412,-1.214770281,0.224453719,NA
TRINITY_DN10162_c0_g1,11.84508058,-0.597540068,0.777686612,-0.768355863,0.442275795,0.971035346
TRINITY_DN10163_c0_g1,2.154774438,1.372981542,1.544637179,0.888869931,0.374072987,NA
TRINITY_DN10164_c0_g1,7.800281636,0.179127811,0.951190957,0.188319505,0.850626196,NA
TRINITY_DN10166_c0_g1,5.352767276,-2.005558379,1.261301165,-1.590070979,0.111818807,NA
TRINITY_DN10168_c0_g1,22.95716157,0.208449429,0.556137777,0.374816166,0.707797191,0.995145513
TRINITY_DN10169_c0_g1,0.939622165,-0.587506111,2.68945278,-0.218448197,0.827079916,NA
TRINITY_DN10170_c0_g1,37.75024116,-0.216902073,0.501377859,-0.43261199,0.665296677,0.991683384
TRINITY_DN10171_c0_g1,21.54038077,0.351809278,0.657996456,0.534667435,0.592879844,0.987906612
TRINITY_DN10173_c0_g1,38.37136136,1.054436765,0.612571032,1.721329789,0.085190997,0.793955629
TRINITY_DN10174_c0_g1,2.310419913,0.16557272,1.538409188,0.10762593,0.914292427,NA
TRINITY_DN10175_c0_g1,47.01210528,-0.083009353,0.519565736,-0.159766797,0.873064781,0.996474886
TRINITY_DN10176_c0_g1,90.32598031,0.378901576,0.357622482,1.059501554,0.289371422,0.943463879
TRINITY_DN10177_c0_g1,4.90932025,-1.004623001,1.10036218,-0.912993031,0.361246207,NA
TRINITY_DN10178_c0_g1,51.3555225,-0.448353203,0.429994128,-1.042696106,0.297089062,0.947011663
TRINITY_DN10179_c0_g1,4.003405927,0.801164959,1.397597386,0.573244461,0.566479185,NA
TRINITY_DN10181_c0_g1,3.800674696,0.520310474,1.155690056,0.450216276,0.652554501,NA
TRINITY_DN10182_c0_g1,3.31791248,-3.583034402,1.939574125,-1.847330481,0.064699258,NA
TRINITY_DN10186_c0_g1,1.961569667,-0.741619553,2.145655791,-0.345637709,0.729615003,NA
TRINITY_DN10189_c0_g1,16.16294095,0.551685265,0.737803829,0.747739769,0.454617138,0.971035346
TRINITY_DN1018_c0_g1,1.088585274,-1.2197341,2.659995345,-0.458547457,0.646559176,NA
TRINITY_DN10192_c0_g1,12.10845442,0.538352001,0.763989243,0.704659138,0.481022386,0.97163216
TRINITY_DN10194_c0_g1,45.04225814,-0.62480287,0.471777548,-1.32435906,0.185383825,0.914166209
TRINITY_DN10195_c0_g1,8.981652392,0.220839109,0.848910876,0.260144045,0.794752664,NA
TRINITY_DN10196_c0_g1,83.89248407,0.287918422,0.404739569,0.71136712,0.476856769,0.971035346
TRINITY_DN10198_c0_g1,0.887170475,-1.458340676,2.583431165,-0.564497594,0.572415537,NA
TRINITY_DN10199_c0_g1,7.761556586,0.257655686,0.895924871,0.287586263,0.773663461,NA
TRINITY_DN1019_c0_g1,16.55520681,-0.527839365,0.838528077,-0.629483233,0.529032742,0.980707456
TRINITY_DN10200_c0_g1,9.987254557,-0.300248019,0.84601481,-0.354896883,0.722666844,NA
TRINITY_DN10201_c0_g1,9.54662311,-0.406158716,0.798955091,-0.508362386,0.611199227,NA
TRINITY_DN10203_c0_g1,2.056328324,0.493085158,1.85987021,0.265118047,0.790918525,NA
TRINITY_DN10204_c0_g1,11.18228642,-0.394302269,0.946018612,-0.41680181,0.676823378,0.992388186
TRINITY_DN10206_c0_g1,15.13122567,0.198759728,0.692914929,0.286845787,0.774230402,0.996474886
TRINITY_DN10207_c0_g1,2.27186042,0.675948384,1.505976608,0.44884388,0.653544282,NA
TRINITY_DN10208_c0_g1,47.58371299,0.135198495,0.421629593,0.320657035,0.74847031,0.995145513
TRINITY_DN10213_c0_g1,20.94705889,-0.410028177,0.579618359,-0.707410609,0.479311346,0.971035346
TRINITY_DN10214_c0_g1,4.588342646,0.868425735,1.270483759,0.683539423,0.494266048,NA
TRINITY_DN10216_c0_g1,5.725045087,-2.27928381,1.288052527,-1.769558122,0.07680078,NA
TRINITY_DN10217_c0_g1,1.848990823,-1.224718475,2.069799102,-0.591708864,0.55404556,NA
TRINITY_DN1021_c0_g1,13.78121188,-0.513203915,0.711110671,-0.721693452,0.470482969,0.971035346
TRINITY_DN10220_c0_g1,2.542766136,2.019596906,1.659614168,1.216907486,0.223639417,NA
TRINITY_DN10223_c0_g1,2.474523807,1.604147374,1.678868884,0.955492945,0.339328471,NA
TRINITY_DN10224_c0_g1,2.200847961,-0.278406323,1.736694741,-0.160308151,0.872638338,NA
TRINITY_DN10225_c0_g1,2.213638736,-2.259877853,2.065040286,-1.094350492,0.273801288,NA
TRINITY_DN10230_c0_g1,5.126496932,-0.541908556,1.367927976,-0.396152843,0.691992277,NA
TRINITY_DN10233_c0_g1,6.362785791,0.417015413,0.948923477,0.439461583,0.660327113,NA
TRINITY_DN10234_c0_g1,10.06364763,0.927378341,0.819086439,1.13221059,0.257545909,NA
TRINITY_DN10235_c0_g1,18.17052947,-0.824230015,0.736150128,-1.119649354,0.262863215,0.9398985
TRINITY_DN10236_c0_g1,4.443311407,-0.381764854,1.220293736,-0.312846688,0.754397142,NA
TRINITY_DN10237_c0_g1,6.048841001,-0.515415795,1.174761232,-0.438740896,0.660849291,NA
TRINITY_DN10238_c0_g1,5.26281187,-0.206221299,1.107111924,-0.186269604,0.852233343,NA
TRINITY_DN10239_c0_g1,0.698359373,-2.32397729,3.024535488,-0.768374945,0.442264461,NA
TRINITY_DN1023_c0_g1,12.4465913,-0.013589372,0.742158603,-0.018310604,0.985391068,0.999548779
TRINITY_DN10240_c0_g1,9.364595549,0.544753132,0.855947893,0.636432587,0.524494507,NA
TRINITY_DN10244_c0_g1,2.757088972,0.666737971,1.343347159,0.496325887,0.619664505,NA
TRINITY_DN10246_c0_g1,4.599373474,0.045648762,1.163490039,0.039234338,0.968703557,NA
TRINITY_DN10247_c0_g1,15.44936432,-0.660439285,0.773034054,-0.854346948,0.392912781,0.96901509
TRINITY_DN10248_c0_g1,11.37030012,0.110240136,0.749624539,0.147060468,0.883084292,0.996688806
TRINITY_DN10249_c0_g1,13.02181509,-0.005389431,0.693657823,-0.007769581,0.993800833,0.999767049
TRINITY_DN1024_c0_g1,5.787688941,-1.162718047,1.113558783,-1.044146088,0.296417806,NA
TRINITY_DN10251_c0_g1,13.14942774,0.13798374,0.702626451,0.196382785,0.844310569,0.996474886
TRINITY_DN10252_c0_g1,2.147644709,-0.262649618,1.687652956,-0.155630112,0.876324588,NA
TRINITY_DN10253_c0_g1,118.1029264,0.572440656,0.365726958,1.565213181,0.117532932,0.843310253
TRINITY_DN10254_c0_g1,61.9813479,-0.519452096,0.412496702,-1.259287877,0.20792637,0.925980817
TRINITY_DN10256_c0_g1,3.387452496,0.30227576,1.293809019,0.233632442,0.81527034,NA
TRINITY_DN10259_c0_g1,39.82006222,-0.39502228,0.478975754,-0.824722915,0.409528919,0.969737655
TRINITY_DN1025_c0_g1,483.9897589,0.026504335,0.309999251,0.08549806,0.931865437,0.9992391
TRINITY_DN10260_c0_g1,6.787471294,-0.023144585,0.988854132,-0.023405459,0.981326851,NA
TRINITY_DN10261_c0_g1,14.45714454,-1.651012786,0.76994103,-2.144336672,0.03200592,0.633553374
TRINITY_DN10263_c0_g1,0.895369667,0.187306987,2.635096725,0.071081636,0.943332783,NA
TRINITY_DN10265_c0_g1,12.13761918,-1.317849894,0.796917179,-1.653684885,0.098191555,0.81612609
TRINITY_DN10268_c0_g1,28.23967798,-0.255783432,0.541482943,-0.472375789,0.636658582,0.991620349
TRINITY_DN10269_c0_g1,157.4725251,0.025963259,0.389501761,0.066657618,0.946854275,0.999548779
TRINITY_DN10271_c0_g1,10.89346738,0.096295454,0.783829534,0.122852546,0.902223863,0.997177648
TRINITY_DN10272_c0_g1,62.35251747,0.428872986,0.562378897,0.762605048,0.445698973,0.971035346
TRINITY_DN10273_c0_g1,18.12359531,-0.016396447,0.6119532,-0.026793629,0.978624334,0.999548779
TRINITY_DN10274_c0_g1,1.297785225,4.582776818,2.202164642,2.081032786,0.037430905,NA
TRINITY_DN10275_c0_g1,21.67826495,-0.205937362,0.610387002,-0.337388184,0.735824291,0.995145513
TRINITY_DN10277_c0_g1,4.519647878,0.975069924,1.173134557,0.831166313,0.405879682,NA
TRINITY_DN10278_c0_g1,2.891562975,-0.157760746,1.611254547,-0.097911746,0.922002373,NA
TRINITY_DN10280_c0_g1,543.776419,2.537711114,1.485014053,1.708880202,0.087473143,0.800260127
TRINITY_DN10282_c0_g1,4.358460544,-0.233257359,1.216181854,-0.191794803,0.847902942,NA
TRINITY_DN10286_c0_g1,3.918709623,0.177669669,1.266772837,0.140253772,0.888459487,NA
TRINITY_DN10287_c0_g1,10.50644149,0.173647495,0.813895219,0.213353625,0.83105115,NA
TRINITY_DN10289_c0_g1,4.781764478,0.460736408,1.136851019,0.405274219,0.685275955,NA
TRINITY_DN10290_c0_g1,1.16375811,0.581860447,2.360013001,0.246549679,0.805256753,NA
TRINITY_DN10292_c0_g1,1.423502144,2.45697243,2.449693699,1.002971282,0.315874717,NA
TRINITY_DN10293_c0_g1,0.745503566,1.124839678,3.069118173,0.366502564,0.7139901,NA
TRINITY_DN10294_c0_g1,0.215745295,0,4.562038981,0,1,NA
TRINITY_DN10297_c0_g1,5.56187275,-0.770408412,1.088128893,-0.708012091,0.478937749,NA
TRINITY_DN10298_c0_g1,32.4692551,0.33673843,0.639886951,0.526246753,0.598716774,0.988136799
TRINITY_DN10299_c0_g1,9.226234999,-0.206689461,0.851053611,-0.242863033,0.808111504,NA
TRINITY_DN1029_c0_g1,24.85026905,0.942581465,0.678076822,1.390080644,0.16450439,0.895913825
TRINITY_DN102_c0_g1,9.65898911,-0.052670656,0.839692017,-0.06272616,0.949984565,NA
TRINITY_DN10302_c0_g1,9.568577744,0.76661466,0.767036647,0.999449848,0.317576823,NA
TRINITY_DN10304_c0_g1,19.75548528,-0.117282261,0.609739266,-0.192348217,0.847469452,0.996474886
TRINITY_DN10306_c0_g1,1.941813473,-1.331653596,1.843101421,-0.722506955,0.469982851,NA
TRINITY_DN10307_c0_g1,13.89447999,0.130274578,0.688046193,0.189339872,0.849826447,0.996474886
TRINITY_DN10309_c0_g1,1.51334463,1.09926624,1.964627503,0.55952909,0.575800683,NA
TRINITY_DN1030_c0_g1,3.243456155,0.37124606,1.376666262,0.26967034,0.78741388,NA
TRINITY_DN10312_c0_g1,2.417295918,1.091936554,1.5333079,0.712144347,0.476375395,NA
TRINITY_DN10318_c0_g1,11.34211865,-0.738982631,0.815123801,-0.90658944,0.364623948,0.965230615
TRINITY_DN10321_c0_g1,0.775254535,2.032292648,2.600341501,0.781548365,0.434480043,NA
TRINITY_DN10322_c0_g1,1.839270528,-1.938042437,4.321916993,-0.448421948,0.653848705,NA
TRINITY_DN10323_c0_g1,272.0830059,-0.586697512,0.295114099,-1.988036202,0.046807686,0.701646656
TRINITY_DN10324_c0_g1,3.733830461,0.12223576,1.484373881,0.082348364,0.934369696,NA
TRINITY_DN10326_c0_g1,3.071455256,-1.805319969,1.548836677,-1.165597377,0.243777269,NA
TRINITY_DN1032_c0_g1,2.575740672,-1.02853476,2.046476049,-0.502588222,0.615253812,NA
TRINITY_DN10331_c0_g1,8.364972673,-0.147627343,0.935894939,-0.157739226,0.87466229,NA
TRINITY_DN10332_c0_g1,1.658880815,1.383911057,1.857949399,0.74485939,0.456356727,NA
TRINITY_DN10333_c0_g1,4.629577598,0.584615946,1.086115004,0.538263391,0.590395221,NA
TRINITY_DN10335_c0_g1,138.6885261,-1.025745257,0.343877359,-2.982881046,0.00285549,0.227552902
TRINITY_DN10338_c0_g1,0.166509405,-1.067450551,4.539784946,-0.235132405,0.814105968,NA
TRINITY_DN10340_c0_g1,1.120409454,1.17916804,2.655535822,0.444041474,0.657012599,NA
TRINITY_DN10342_c0_g1,45.57410068,0.574420205,0.44051163,1.303984201,0.192238969,0.917192095
TRINITY_DN10342_c1_g1,36.87114796,0.745264141,0.446792286,1.668032697,0.095309236,0.810520849
TRINITY_DN10343_c0_g1,0.458444967,-1.297019653,3.782474286,-0.342902438,0.731671858,NA
TRINITY_DN10346_c0_g1,23.97602019,0.976328897,0.671226086,1.454545521,0.145795123,0.874724761
TRINITY_DN10350_c0_g1,4.290557124,-0.194788686,1.231498346,-0.158172106,0.874321184,NA
TRINITY_DN10355_c0_g1,7.223689428,0.534941074,1.127403893,0.474489291,0.635151033,NA
TRINITY_DN10356_c0_g1,7.643733368,-0.169862619,1.000367677,-0.169800187,0.86516728,NA
TRINITY_DN10360_c0_g1,53.68973826,-0.341468197,0.575255436,-0.593594037,0.55278367,0.980707456
TRINITY_DN10362_c0_g1,48.18275158,0.104699236,0.42084843,0.248781339,0.803529926,0.996474886
TRINITY_DN10366_c0_g1,2.625182809,1.251214935,1.525576551,0.820158736,0.412125622,NA
TRINITY_DN10367_c0_g1,33.90773834,-0.346890816,0.522211131,-0.664273117,0.506515524,0.975399406
TRINITY_DN10368_c0_g1,9.13642375,-1.805172788,0.990716034,-1.822089,0.068441482,NA
TRINITY_DN1036_c0_g1,164.7839941,0.472318151,0.405239157,1.165529398,0.243804767,0.9398985
TRINITY_DN10373_c0_g1,2.114472803,1.043809375,1.756584135,0.594226803,0.552360428,NA
TRINITY_DN10378_c0_g1,2.564173596,-3.483384633,2.074215857,-1.679374218,0.093079135,NA
TRINITY_DN10379_c0_g1,8.921913743,-0.497947302,0.883275332,-0.563750944,0.572923641,NA
TRINITY_DN1037_c0_g1,3.147866121,-0.658740283,1.380311585,-0.477240277,0.633191033,NA
TRINITY_DN10380_c0_g1,3.061041097,0.130541325,1.458870531,0.08948109,0.928699581,NA
TRINITY_DN10381_c0_g1,0.418627392,-2.292439346,4.467898038,-0.51309124,0.607887499,NA
TRINITY_DN10382_c0_g1,1.187732323,0.92435331,2.354982199,0.39250968,0.69468166,NA
TRINITY_DN10386_c0_g1,11.43686507,-1.071736301,0.873313568,-1.227206744,0.219744895,0.93467516
TRINITY_DN10387_c0_g1,3.708153462,-0.052367112,1.346520463,-0.038890691,0.968977538,NA
TRINITY_DN10388_c0_g1,22.82627426,-0.437126394,0.554270456,-0.788651801,0.430315546,0.97084282
TRINITY_DN1038_c0_g1,8.366629907,0.395559425,0.90843575,0.435429171,0.66325094,NA
TRINITY_DN10390_c0_g1,13.56060829,0.095986335,0.687956978,0.139523746,0.889036293,0.997155326
TRINITY_DN10391_c0_g1,56.56235864,1.719565744,0.490526519,3.505551029,0.000455663,0.073380492
TRINITY_DN10392_c0_g1,6.896427631,-1.558258718,1.036953566,-1.502727575,0.132909309,NA
TRINITY_DN10393_c0_g1,31.36595847,1.093255839,0.530928003,2.059141415,0.039480693,0.670789395
TRINITY_DN10394_c0_g1,56.96133912,-0.17169277,0.415020301,-0.413697281,0.679095819,0.992629329
TRINITY_DN10396_c0_g1,24.48284566,-0.200161672,0.569020547,-0.351765279,0.7250143,0.995145513
TRINITY_DN10397_c0_g1,2.230162113,-4.537602607,4.420220778,-1.026555648,0.304629747,NA
TRINITY_DN10398_c0_g1,11.62558331,-0.862270408,0.784832401,-1.09866821,0.271912814,0.9398985
TRINITY_DN103_c0_g1,0.219978767,-0.416562172,4.562038981,-0.091310524,0.927245856,NA
TRINITY_DN10400_c0_g1,39.71704488,-0.593121414,0.555465591,-1.067791458,0.285614592,0.943463879
TRINITY_DN10401_c0_g1,20.50409436,-0.157457126,0.594898809,-0.26467884,0.79125688,0.996474886
TRINITY_DN10404_c0_g1,5.138955927,0.533117597,1.028734009,0.518226862,0.604299995,NA
TRINITY_DN10405_c0_g1,35.08652211,0.320280614,0.551377713,0.58087334,0.561325822,0.982804422
TRINITY_DN10407_c0_g1,12.15306164,0.710983806,0.748925713,0.949338224,0.342448619,0.960427596
TRINITY_DN10408_c0_g1,3.25231306,-0.061888471,1.401335637,-0.044163917,0.964773744,NA
TRINITY_DN10409_c0_g1,2.611246831,0.046632703,1.511939325,0.030842973,0.975394769,NA
TRINITY_DN10410_c0_g1,4.540291138,-0.984119004,1.268742963,-0.775664601,0.437947046,NA
TRINITY_DN10411_c0_g1,1.46022823,0.516536538,2.125731489,0.242992372,0.808011306,NA
TRINITY_DN10412_c0_g1,2.036086242,0.752110064,1.817315861,0.413857646,0.678978364,NA
TRINITY_DN10413_c0_g1,6.593100273,-0.104452453,1.169706151,-0.089298028,0.928845061,NA
TRINITY_DN10416_c0_g1,10.18788086,-0.104767664,0.928907255,-0.112785925,0.910200278,NA
TRINITY_DN10419_c0_g1,3.449173354,-1.340075588,1.340033463,-1.000031436,0.317295295,NA
TRINITY_DN10420_c0_g1,1.42687437,1.680381779,2.00741504,0.837087371,0.402543458,NA
TRINITY_DN10421_c0_g1,119.8060177,0.188583198,0.352313576,0.535270881,0.592462559,0.987906612
TRINITY_DN10423_c0_g1,2.542526759,-0.147571782,1.625446612,-0.090788452,0.927660686,NA
TRINITY_DN10424_c0_g1,11.66590117,-0.284720416,0.962542459,-0.295800371,0.76738254,0.996474886
TRINITY_DN10425_c0_g1,13.16161485,-0.713923022,0.781004548,-0.914108662,0.360659751,0.964543009
TRINITY_DN10426_c0_g1,92.65294594,0.01245243,0.381985918,0.032599187,0.973994218,0.999548779
TRINITY_DN10429_c0_g1,6.256198724,-0.030312061,1.021442539,-0.029675738,0.976325661,NA
TRINITY_DN10430_c0_g1,16.06836253,0.576838408,0.648779199,0.889113599,0.373942031,0.965230615
TRINITY_DN10432_c0_g1,132.5193401,-0.608258167,0.355700842,-1.710027346,0.087260816,0.799476821
TRINITY_DN10434_c0_g1,8.979367253,-0.403669669,0.826068939,-0.488663416,0.625080009,NA
TRINITY_DN10436_c0_g1,4.358342358,-1.118774649,1.40565276,-0.79591111,0.426083703,NA
TRINITY_DN10437_c0_g1,9.824355418,0.096477906,0.898943413,0.10732367,0.914532207,NA
TRINITY_DN10438_c0_g1,33.53585232,0.36899155,0.476034955,0.77513541,0.438259649,0.971035346
TRINITY_DN1043_c0_g1,0.391414361,1.161809255,3.972661459,0.29245111,0.769941735,NA
TRINITY_DN10440_c0_g1,2.112271147,-1.267627721,1.777258772,-0.713248819,0.475691802,NA
