"brood 37 larvae, hour 4, pH 7.5",,,,,,
,,,,,,
baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
TRINITY_DN13462_c0_g1,1.342555441,-0.800660393,1.937562075,-0.413230834,0.679437499,0.999884302
TRINITY_DN13465_c0_g1,17.16450474,0.343822271,0.634200687,0.542134813,0.587725638,0.999884302
TRINITY_DN13467_c0_g1,6.883477647,-0.223473315,0.918179156,-0.243387484,0.807705239,0.999884302
TRINITY_DN13468_c0_g1,1.20738334,0.227167075,2.163552635,0.104997249,0.916377991,0.999884302
TRINITY_DN13470_c0_g1,0.393015866,1.097638979,3.324284696,0.330188019,0.741257899,0.999884302
TRINITY_DN13471_c0_g1,6.033654985,-0.128258229,1.024448213,-0.125197377,0.900367294,0.999884302
TRINITY_DN13478_c0_g1,2.786119248,1.760794185,1.543828977,1.140537075,0.254062616,0.999884302
TRINITY_DN13479_c0_g1,5.475137511,-1.081551831,1.007677212,-1.073311789,0.283131248,0.999884302
TRINITY_DN13482_c0_g1,3.844791512,0.909182319,1.280071132,0.710259216,0.477543406,0.999884302
TRINITY_DN13483_c0_g1,9.658906843,0.438442603,0.822930275,0.532782201,0.594184356,0.999884302
TRINITY_DN13485_c0_g1,8.171669294,-0.045021355,0.822767111,-0.05471944,0.956361982,0.999884302
TRINITY_DN13486_c0_g1,0.635271852,-1.876437948,2.738747678,-0.685144514,0.493252733,0.999884302
TRINITY_DN13487_c0_g1,2.870640714,-1.261381453,1.427567201,-0.883588143,0.376918582,0.999884302
TRINITY_DN13489_c0_g1,4.820573642,1.299482783,1.295328179,1.003207375,0.315760815,0.999884302
TRINITY_DN1348_c0_g1,5.149355466,1.047422607,1.182371155,0.88586617,0.375689648,0.999884302
TRINITY_DN13492_c0_g1,0.558639432,-1.722121179,3.078954406,-0.55932013,0.575943259,0.999884302
TRINITY_DN13495_c0_g1,7.382814131,1.089983451,0.976590612,1.116110925,0.264374656,0.999884302
TRINITY_DN13497_c0_g1,1.967109222,-1.310057693,1.627177421,-0.80511054,0.420755894,0.999884302
TRINITY_DN13498_c0_g1,0.99098024,-0.307943209,2.202080053,-0.139841968,0.888784853,0.999884302
TRINITY_DN13500_c0_g1,11.11038803,-0.276722105,0.798039065,-0.34675258,0.728777205,0.999884302
TRINITY_DN13501_c0_g1,9.44232478,0.30892699,1.007654919,0.306580143,0.759162969,0.999884302
TRINITY_DN13502_c0_g1,3.700934898,-0.93367966,1.316180536,-0.709385707,0.478085155,0.999884302
TRINITY_DN13509_c0_g1,52.34321623,-0.081810685,0.432598551,-0.189114561,0.85000303,0.999884302
TRINITY_DN13512_c0_g1,1.218602743,-1.141975639,2.300577355,-0.496386542,0.619621718,0.999884302
TRINITY_DN13512_c0_g2,11.21818723,-0.786014344,0.732101206,-1.073641645,0.282983325,0.999884302
TRINITY_DN13513_c0_g1,5.225975635,1.120871935,1.114540445,1.005680808,0.314569138,0.999884302
TRINITY_DN13514_c0_g1,5.5081265,-0.478454053,0.996397249,-0.480184036,0.631096537,0.999884302
TRINITY_DN13515_c0_g1,8.776987076,-0.118416439,0.825441503,-0.143458305,0.885928238,0.999884302
TRINITY_DN13516_c0_g1,15.43918939,0.243392056,0.663560068,0.366797322,0.713770206,0.999884302
TRINITY_DN13518_c0_g1,21.76416777,-0.324513376,0.59004193,-0.549983585,0.582330632,0.999884302
TRINITY_DN13519_c0_g1,18.1344674,0.6865081,0.6288287,1.091725139,0.274953932,0.999884302
TRINITY_DN13521_c0_g1,0.530388999,-0.915124185,3.171904346,-0.288509389,0.772956844,0.999884302
TRINITY_DN13522_c0_g1,9.889553288,-1.06761077,0.790160422,-1.351131669,0.176653258,0.999884302
TRINITY_DN13524_c0_g1,7.71251953,0.59796148,0.960589826,0.622494081,0.533617035,0.999884302
TRINITY_DN13527_c0_g1,1.946832774,-0.537391629,1.595906715,-0.336731229,0.73631952,0.999884302
TRINITY_DN13528_c0_g1,19.4001709,-0.352031,0.594925227,-0.591723102,0.554036024,0.999884302
TRINITY_DN13529_c0_g1,23.34963967,0.301940035,0.659479295,0.457846118,0.647063,0.999884302
TRINITY_DN1352_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN13530_c0_g1,0.250099004,0.730995572,4.24438753,0.172226397,0.863259546,0.999884302
TRINITY_DN13532_c0_g1,18.50385844,0.081349523,0.5972352,0.136210195,0.891655116,0.999884302
TRINITY_DN13534_c0_g1,0.504211678,1.386588295,3.084360323,0.449554575,0.653031648,0.999884302
TRINITY_DN13536_c0_g1,10.4135771,0.170910536,0.818023637,0.208931049,0.834502066,0.999884302
TRINITY_DN13539_c0_g1,45.8575769,0.669625067,0.565426539,1.184283052,0.236301035,0.999884302
TRINITY_DN13540_c0_g1,11.57079843,0.79155848,0.81623823,0.969764036,0.332164123,0.999884302
TRINITY_DN13543_c0_g1,1.040913636,1.380306417,2.273714981,0.607070996,0.543803798,0.999884302
TRINITY_DN13547_c0_g1,0.718294138,1.90887254,2.757959083,0.692132291,0.488854254,0.999884302
TRINITY_DN13549_c0_g1,0.462044393,0.042045422,2.89791381,0.014508859,0.988424012,0.999884302
TRINITY_DN1354_c0_g1,1.994565137,-0.137032933,1.606269894,-0.085311275,0.932013928,0.999884302
TRINITY_DN13550_c1_g1,1.504457816,-1.309305392,1.958017173,-0.668689433,0.50369361,0.999884302
TRINITY_DN13551_c0_g1,1.386850788,-2.679837933,1.958773007,-1.368120718,0.171274293,0.999884302
TRINITY_DN13553_c0_g1,0.564952391,-0.777935122,2.823610362,-0.27551079,0.782923837,0.999884302
TRINITY_DN13556_c0_g1,4.454743541,0.314536628,1.131067658,0.278088252,0.780944614,0.999884302
TRINITY_DN13559_c1_g1,1.21210228,-0.239114286,2.010250553,-0.118947504,0.905316946,0.999884302
TRINITY_DN13563_c0_g1,10.92955946,0.343926727,0.737645804,0.466249148,0.641037174,0.999884302
TRINITY_DN13564_c0_g1,1.893272508,0.60944691,1.737031708,0.350855374,0.725696852,0.999884302
TRINITY_DN13568_c0_g1,4.983459174,1.541477445,1.172798627,1.314358159,0.188725704,0.999884302
TRINITY_DN13570_c0_g1,4.876184397,-0.42447494,1.034781445,-0.410207336,0.68165386,0.999884302
TRINITY_DN13571_c0_g1,4.279998363,-0.594829009,1.106148705,-0.537747779,0.590751189,0.999884302
TRINITY_DN13572_c0_g1,2.649570384,-0.616208034,1.42400827,-0.432727848,0.665212496,0.999884302
TRINITY_DN13574_c0_g1,38.02961846,1.076391664,0.515159296,2.089434611,0.036668618,0.999884302
TRINITY_DN13575_c0_g1,4.078513753,-0.661943001,1.23661654,-0.535285579,0.592452397,0.999884302
TRINITY_DN13576_c0_g1,2.087251481,0.950645712,1.70829389,0.556488388,0.577877031,0.999884302
TRINITY_DN1357_c0_g1,9.222679355,0.775087482,0.866506192,0.894497339,0.371055853,0.999884302
TRINITY_DN13580_c0_g1,5.205724386,1.659460832,1.240199027,1.338060098,0.180876847,0.999884302
TRINITY_DN13581_c0_g1,0.676994341,0.814008803,2.668904979,0.304997297,0.760368211,0.999884302
TRINITY_DN13582_c0_g1,2.922710291,-0.426098637,1.488746215,-0.286213078,0.774714927,0.999884302
TRINITY_DN13584_c0_g1,6.575649913,-0.026895345,0.962270409,-0.027949882,0.977702124,0.999884302
TRINITY_DN13585_c0_g1,2.23550884,-0.333597683,1.488986489,-0.224043459,0.822723487,0.999884302
TRINITY_DN13586_c0_g1,1.943816854,0.372476173,1.690158536,0.220379429,0.825575665,0.999884302
TRINITY_DN13587_c0_g1,0.705244774,-0.315777992,2.854450729,-0.110626534,0.911912505,0.999884302
TRINITY_DN13588_c0_g1,0.209222653,-1.73613955,4.227411672,-0.41068618,0.681302662,0.999884302
TRINITY_DN13590_c0_g1,3.660716475,0.276498214,1.245734903,0.221955902,0.824348212,0.999884302
TRINITY_DN13591_c0_g1,2.34276789,0.436956713,1.549641767,0.281972726,0.777964424,0.999884302
TRINITY_DN13593_c0_g1,0.287992145,-1.145876147,4.005233381,-0.286094726,0.774805571,0.999884302
TRINITY_DN13596_c0_g1,7.455098457,0.468258566,0.911122612,0.513935842,0.607296848,0.999884302
TRINITY_DN13597_c0_g1,0.573402422,1.748456507,3.10268061,0.563530936,0.573073401,0.999884302
TRINITY_DN13599_c0_g1,35.68933604,0.544418571,0.484986288,1.122544254,0.261631102,0.999884302
TRINITY_DN1359_c0_g1,26.61610368,0.472076109,0.570088562,0.828075041,0.407628003,0.999884302
TRINITY_DN135_c0_g1,2.170493983,-0.261533149,1.609098621,-0.162533946,0.870885398,0.999884302
TRINITY_DN13601_c0_g1,0.351553851,-0.924834643,3.68923097,-0.25068494,0.802057705,0.999884302
TRINITY_DN13602_c0_g1,13.54059041,-0.408224097,0.669287337,-0.609938475,0.541902564,0.999884302
TRINITY_DN13605_c0_g1,2.352431947,0.191448005,1.498694967,0.127743143,0.898352247,0.999884302
TRINITY_DN13606_c0_g1,2.098135707,0.175151768,1.607136577,0.108983748,0.91321538,0.999884302
TRINITY_DN13607_c0_g1,20.29776039,0.914058383,0.634693472,1.440157215,0.149822925,0.999884302
TRINITY_DN13608_c0_g1,1.6123755,3.292929458,2.043013033,1.611800515,0.107005356,0.999884302
TRINITY_DN13609_c0_g1,3.257786683,0.008048841,1.38940637,0.005793007,0.995377875,0.999884302
TRINITY_DN1360_c0_g1,2.742378539,1.240565206,1.519157371,0.816614019,0.414149041,0.999884302
TRINITY_DN13610_c0_g1,0.218963618,-0.100125299,4.290075397,-0.02333882,0.981380006,0.999884302
TRINITY_DN13612_c0_g1,54.99647805,-0.000484469,0.429126948,-0.001128964,0.999099217,0.999884302
TRINITY_DN13618_c0_g1,29.50840197,0.233287691,0.52664996,0.442965363,0.657790788,0.999884302
TRINITY_DN13619_c0_g1,5.307005047,0.458266479,1.137001528,0.403048252,0.686912728,0.999884302
TRINITY_DN13621_c0_g1,1.714112837,3.181388598,4.195193161,0.758341386,0.448246637,0.999884302
TRINITY_DN13622_c0_g1,1.481903428,-1.417359799,1.991503395,-0.711703431,0.476648443,0.999884302
TRINITY_DN13623_c0_g1,1.229536385,-1.764619017,2.348715844,-0.751312264,0.45246475,0.999884302
TRINITY_DN13624_c0_g1,2.372373217,-0.137192958,1.485305504,-0.092366828,0.926406594,0.999884302
TRINITY_DN13625_c0_g1,1.28871335,0.506265885,2.059647964,0.245802144,0.805835398,0.999884302
TRINITY_DN13626_c0_g1,12.40277541,-0.620690204,0.739301145,-0.839563428,0.401153212,0.999884302
TRINITY_DN13631_c0_g1,0.728056453,1.926719748,2.945245101,0.654179765,0.512995997,0.999884302
TRINITY_DN13634_c0_g1,11.56897965,0.737854803,0.820462554,0.899315635,0.368484562,0.999884302
TRINITY_DN13638_c0_g1,49.27698516,-0.013419221,0.41996758,-0.031952992,0.974509539,0.999884302
TRINITY_DN1363_c0_g1,9.083335481,-0.047809471,0.878009539,-0.054452108,0.956574964,0.999884302
TRINITY_DN13642_c0_g1,26.81388304,0.398374085,0.536267982,0.742863826,0.457564128,0.999884302
TRINITY_DN13644_c0_g1,9.320576913,0.256085727,0.8502185,0.3011999,0.763262066,0.999884302
TRINITY_DN13648_c0_g1,27.81275943,-0.963810078,0.719118337,-1.340266306,0.180158781,0.999884302
TRINITY_DN13649_c0_g1,21.99148072,0.079565421,0.57052498,0.139460013,0.889086652,0.999884302
TRINITY_DN13649_c1_g1,11.71303771,-0.405535278,0.825205621,-0.491435429,0.623118511,0.999884302
TRINITY_DN13649_c1_g2,1.96026222,0.41385805,1.699241083,0.24355464,0.807575763,0.999884302
TRINITY_DN1364_c0_g1,4.903592021,-2.477928482,1.095537427,-2.261838274,0.023707397,0.999884302
TRINITY_DN13650_c0_g1,2.562004322,-0.564812242,1.568515923,-0.360093407,0.718777283,0.999884302
TRINITY_DN13652_c0_g1,1.357763227,-0.387860058,1.9990606,-0.194021161,0.846159313,0.999884302
TRINITY_DN13653_c0_g1,1.596808982,0.30813664,1.825426589,0.168802538,0.865951962,0.999884302
TRINITY_DN13654_c0_g1,2.308388065,0.289955441,1.636636467,0.177165453,0.859378431,0.999884302
TRINITY_DN13654_c1_g1,1.826218836,0.774919591,1.671800886,0.463523855,0.64298892,0.999884302
TRINITY_DN13656_c0_g1,3.681991289,0.119009712,1.252616238,0.095008917,0.924307744,0.999884302
TRINITY_DN13658_c0_g1,0.459321657,-0.528899321,3.065988438,-0.172505322,0.863040278,0.999884302
TRINITY_DN13659_c0_g1,0.747313802,-0.332897722,2.407486058,-0.138276075,0.890022233,0.999884302
TRINITY_DN13661_c0_g1,2.097592654,0.759176195,1.678608865,0.452265093,0.65107802,0.999884302
TRINITY_DN13662_c0_g1,0.783308996,1.004148631,2.389978152,0.420149711,0.674376089,0.999884302
TRINITY_DN13662_c1_g1,0.886118737,-0.368205136,2.449067794,-0.150345016,0.880492419,0.999884302
TRINITY_DN13663_c0_g1,2.558388812,0.263556266,1.582426429,0.166551987,0.867722575,0.999884302
TRINITY_DN13667_c0_g1,2.334219602,-0.403235,1.49078765,-0.270484532,0.786787515,0.999884302
TRINITY_DN13668_c0_g1,1.493054846,0.053465883,1.849085657,0.028914768,0.976932567,0.999884302
TRINITY_DN13669_c0_g1,23.47678772,0.306810013,0.582259985,0.526929586,0.598242488,0.999884302
TRINITY_DN13671_c0_g1,0.28524806,0.522564986,4.046510224,0.129139668,0.897247134,0.999884302
TRINITY_DN13679_c0_g1,4.242314076,-1.192773776,1.1639125,-1.024796774,0.305459089,0.999884302
TRINITY_DN13681_c0_g1,2.963543943,0.507647711,1.397078257,0.363363833,0.716333115,0.999884302
TRINITY_DN13682_c0_g1,5.301463611,0.031073156,1.197018331,0.025958797,0.979290202,0.999884302
TRINITY_DN13683_c0_g1,0.209222653,-1.73613955,4.227411672,-0.41068618,0.681302662,0.999884302
TRINITY_DN13684_c0_g1,5.653297748,-0.488205686,0.991812177,-0.492236027,0.622552498,0.999884302
TRINITY_DN13686_c0_g1,3.422018708,0.924957423,1.453631977,0.63630784,0.524575796,0.999884302
TRINITY_DN13687_c0_g1,5.207006398,-0.042175867,1.007664298,-0.041855077,0.966614228,0.999884302
TRINITY_DN13689_c0_g1,0.499330521,1.377373056,3.319682664,0.414911061,0.678207012,0.999884302
TRINITY_DN13690_c0_g1,4.195826618,0.640586685,1.20189449,0.532980798,0.594046872,0.999884302
TRINITY_DN13690_c1_g1,5.565860969,0.141135646,1.073186883,0.131510782,0.895371258,0.999884302
TRINITY_DN13692_c0_g1,1.403661603,1.887371714,2.037819476,0.926172184,0.354356506,0.999884302
TRINITY_DN13693_c0_g1,1.388855914,1.143263098,2.037632038,0.561074363,0.574746844,0.999884302
TRINITY_DN13694_c0_g1,5.946569063,1.646741972,1.091434283,1.508787105,0.131353197,0.999884302
TRINITY_DN13698_c0_g1,34.74584256,1.866758118,0.679491654,2.747286311,0.006009065,0.999884302
TRINITY_DN1369_c0_g1,0.642430949,0.709711692,2.735537466,0.259441408,0.795294684,0.999884302
TRINITY_DN136_c0_g1,7.199198522,-0.308560993,0.887478013,-0.347682971,0.728078287,0.999884302
TRINITY_DN13700_c0_g1,13.53183091,0.105528235,0.679499157,0.155302966,0.876582477,0.999884302
TRINITY_DN13704_c0_g1,0.713434331,0.009486228,2.488499715,0.003812027,0.99695845,0.999884302
TRINITY_DN13706_c0_g1,1.010572767,-2.741867721,2.448214094,-1.119946057,0.26273675,0.999884302
TRINITY_DN13708_c0_g1,0.071165599,-0.198456438,4.291890666,-0.046239863,0.96311907,0.999884302
TRINITY_DN1370_c0_g1,15.96529933,0.381660881,0.679358049,0.561796363,0.57425477,0.999884302
TRINITY_DN13713_c0_g1,2.320701888,-1.18647557,1.480566471,-0.801365959,0.422919816,0.999884302
TRINITY_DN13715_c0_g1,0.353690923,-0.155642989,3.705094304,-0.042007835,0.966492452,0.999884302
TRINITY_DN13716_c0_g1,8.621423926,-0.720027124,0.948966113,-0.758749037,0.448002697,0.999884302
TRINITY_DN1371_c0_g1,0.069028527,-1.930784439,4.245588195,-0.454774309,0.649271615,0.999884302
TRINITY_DN13722_c0_g1,12.55305283,0.639547212,0.770831528,0.829684814,0.40671701,0.999884302
TRINITY_DN13723_c0_g1,4.726933227,-0.495033002,1.046063401,-0.473234225,0.636046083,0.999884302
TRINITY_DN13724_c1_g1,1.09602531,-0.367905106,2.079845238,-0.176890617,0.859594309,0.999884302
TRINITY_DN13727_c0_g1,34.56949185,-0.603601722,0.51426615,-1.173714666,0.240509334,0.999884302
TRINITY_DN1372_c0_g1,33.98287814,-0.23958891,0.474391944,-0.505044222,0.613527776,0.999884302
TRINITY_DN13730_c0_g1,3.648274124,-0.46332033,1.261550217,-0.367262693,0.713423079,0.999884302
TRINITY_DN13731_c0_g1,2.336441983,-0.449096125,1.585113743,-0.283321072,0.776930726,0.999884302
TRINITY_DN13732_c0_g1,1.494606254,0.459638337,1.783389982,0.257732937,0.796613025,0.999884302
TRINITY_DN13734_c0_g1,3.105280468,-0.428027178,1.268699627,-0.337374717,0.735834441,0.999884302
TRINITY_DN13736_c0_g1,14.60380364,0.57643009,0.668464183,0.862320084,0.388511404,0.999884302
TRINITY_DN13737_c0_g1,0.931692678,1.130264177,2.335303556,0.483990261,0.628392781,0.999884302
TRINITY_DN13738_c0_g1,0.138057054,-2.420925706,4.231350754,-0.572140162,0.567227022,0.999884302
TRINITY_DN13740_c0_g1,3.033452297,-0.926199649,1.326600732,-0.698175137,0.485067673,0.999884302
TRINITY_DN13741_c0_g1,6.169095679,-6.15155472,1.349573143,-4.558148444,5.16E-06,0.066544077
TRINITY_DN13742_c0_g1,2.295845772,1.918894644,1.619916694,1.184563781,0.236189965,0.999884302
TRINITY_DN13743_c0_g1,17.05911147,-0.946532539,0.795471814,-1.18990079,0.234085388,0.999884302
TRINITY_DN13744_c0_g1,14.37031457,0.184479509,0.661257075,0.278983041,0.78025784,0.999884302
TRINITY_DN13745_c0_g1,2.509928233,2.05027357,1.593657207,1.286521067,0.198261271,0.999884302
TRINITY_DN13748_c0_g1,2.006596382,-0.652800659,1.668895058,-0.391157404,0.695680892,0.999884302
TRINITY_DN13749_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN1374_c0_g1,0.176796333,-1.147664424,4.239825543,-0.270686709,0.786632,0.999884302
TRINITY_DN13750_c0_g1,2.279163485,1.93313414,1.763546254,1.096162993,0.273007452,0.999884302
TRINITY_DN13753_c0_g1,1.648738582,0.638600045,1.81898969,0.351074032,0.725532809,0.999884302
TRINITY_DN13754_c0_g1,4.244968825,0.035200671,1.186008375,0.029679952,0.976322301,0.999884302
TRINITY_DN13760_c0_g1,12.17285048,0.280465528,0.723660468,0.387565081,0.698337915,0.999884302
TRINITY_DN13761_c0_g1,6.796000949,1.820824759,1.16797305,1.558961278,0.119005545,0.999884302
TRINITY_DN13762_c0_g1,11.4532947,0.956108998,0.838062707,1.140856155,0.253929788,0.999884302
TRINITY_DN13763_c0_g1,36.74764326,1.724624236,0.596386484,2.891789608,0.003830544,0.999884302
TRINITY_DN13764_c0_g1,0.535954077,-0.483815252,2.735934431,-0.176837298,0.859636191,0.999884302
TRINITY_DN13766_c0_g1,9.344742254,-0.947046276,0.874709994,-1.082697446,0.278942738,0.999884302
TRINITY_DN13769_c0_g1,7.651748546,-0.014250336,0.965802489,-0.014754918,0.988227706,0.999884302
TRINITY_DN1376_c0_g1,1.178201459,0.826274483,2.05066005,0.40293099,0.686998993,0.999884302
TRINITY_DN13773_c0_g1,12.46095551,-0.067192128,0.718683064,-0.093493406,0.925511588,0.999884302
TRINITY_DN13775_c0_g1,5.779095038,-0.502112703,1.072124001,-0.468334542,0.639545371,0.999884302
TRINITY_DN13778_c0_g1,0.642268732,-0.231515412,2.606475313,-0.088823174,0.92922244,0.999884302
TRINITY_DN13779_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN1377_c0_g1,0.722580622,-3.345515513,3.106720435,-1.076864038,0.281541011,0.999884302
TRINITY_DN13784_c0_g1,20.39207842,0.390202973,0.589595631,0.661814559,0.508090074,0.999884302
TRINITY_DN13785_c0_g1,3.120748729,0.451344468,1.331056097,0.339087488,0.734543824,0.999884302
TRINITY_DN13788_c0_g1,10.28818186,0.240664803,0.826663072,0.291128044,0.770953392,0.999884302
TRINITY_DN1378_c0_g1,1.053717158,-1.807537931,2.277098325,-0.793790023,0.427317682,0.999884302
TRINITY_DN13793_c0_g1,1.172819948,0.163977459,2.219655446,0.073875186,0.941109701,0.999884302
TRINITY_DN13795_c0_g1,6.956239704,-1.04446001,0.896824332,-1.16462051,0.244172638,0.999884302
TRINITY_DN13796_c0_g1,8.379393002,-0.323957198,0.927254306,-0.349372546,0.726809641,0.999884302
TRINITY_DN13797_c0_g1,3.603491282,1.32865751,1.311229218,1.013291568,0.310920914,0.999884302
TRINITY_DN13799_c0_g1,1.252969621,-2.100681598,2.21891575,-0.946715349,0.343783847,0.999884302
TRINITY_DN13800_c0_g1,11.8092423,0.938201023,0.79810305,1.175538701,0.239779264,0.999884302
TRINITY_DN13801_c0_g1,3.725013811,0.648456292,1.445084496,0.44873244,0.65362468,0.999884302
TRINITY_DN13803_c0_g1,3.21479461,-0.648505325,1.328730612,-0.48806381,0.625504644,0.999884302
TRINITY_DN13805_c0_g1,8.061908701,-1.290041827,0.913868433,-1.411627517,0.158059666,0.999884302
TRINITY_DN13808_c0_g1,26.20502891,-0.249846699,0.547479319,-0.456358241,0.648132389,0.999884302
TRINITY_DN13808_c1_g1,0.92207132,-0.314158648,2.409461319,-0.130385429,0.896261494,0.999884302
TRINITY_DN13809_c0_g1,2.406238144,0.209495698,1.725666622,0.121399867,0.903374322,0.999884302
TRINITY_DN1380_c0_g1,3.780906967,-0.318408779,1.193306084,-0.266829092,0.789600754,0.999884302
TRINITY_DN13810_c0_g1,1.619960482,-1.641525381,1.919284637,-0.8552798,0.392396268,0.999884302
TRINITY_DN13812_c0_g1,1.810228871,-0.179407398,1.769321524,-0.10139898,0.919233746,0.999884302
TRINITY_DN13815_c0_g1,0.287992145,-1.145876147,4.005233381,-0.286094726,0.774805571,0.999884302
TRINITY_DN13816_c0_g1,15.81208723,-0.042186335,0.675373889,-0.062463675,0.950193588,0.999884302
TRINITY_DN13817_c0_g1,2.076219582,0.685072998,1.615097908,0.424168092,0.671443229,0.999884302
TRINITY_DN13818_c0_g1,3.245568913,0.268540479,1.401496157,0.191609857,0.84804782,0.999884302
TRINITY_DN13819_c0_g1,0.709420661,0.213891188,2.603913828,0.082142192,0.934533642,0.999884302
TRINITY_DN13821_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN13826_c0_g1,6.288223061,-0.25006677,0.930389339,-0.268776478,0.788101695,0.999884302
TRINITY_DN13827_c0_g1,0.776312116,-0.595586238,2.500988139,-0.238140369,0.811772225,0.999884302
TRINITY_DN13827_c1_g1,2.066534176,1.811088596,1.75368307,1.032734265,0.301728274,0.999884302
TRINITY_DN13830_c0_g1,41.33133458,1.082526834,0.536946171,2.016080743,0.043791533,0.999884302
TRINITY_DN13831_c0_g1,24.3498927,0.328985758,0.558651488,0.588892655,0.555933285,0.999884302
TRINITY_DN13833_c0_g1,3.980744204,-0.401897672,1.210165873,-0.33210131,0.739812761,0.999884302
TRINITY_DN13835_c0_g1,9.285352312,0.406754771,0.817449072,0.497590351,0.618772806,0.999884302
TRINITY_DN13836_c0_g1,2.016557561,-2.530400033,1.654388461,-1.529507787,0.12613861,0.999884302
TRINITY_DN13837_c0_g1,25.77096305,-1.285001764,0.589512085,-2.179771706,0.029274388,0.999884302
TRINITY_DN13838_c0_g1,3.595280376,1.618978667,1.438104456,1.125772651,0.260261763,0.999884302
TRINITY_DN13839_c0_g1,0.319127531,-0.292720695,3.526293779,-0.083010864,0.933842901,0.999884302
TRINITY_DN13840_c0_g1,4.97404954,1.259463277,1.356405938,0.928529758,0.353132839,0.999884302
TRINITY_DN13843_c0_g1,2.819075673,0.222614083,1.457005431,0.15278878,0.878564846,0.999884302
TRINITY_DN13844_c0_g1,1.215487587,1.521096967,2.214739963,0.686806123,0.492204911,0.999884302
TRINITY_DN13845_c0_g1,3.975757366,-0.652505978,1.214132437,-0.537425703,0.590973593,0.999884302
TRINITY_DN13846_c0_g1,1.242348829,0.455187199,2.124527788,0.214253352,0.830349493,0.999884302
TRINITY_DN13847_c0_g1,33.02419057,-0.785881735,0.518835006,-1.514704532,0.129847246,0.999884302
TRINITY_DN13849_c0_g1,7.275513087,0.304369574,1.037172173,0.293460991,0.769169812,0.999884302
TRINITY_DN13849_c1_g1,7.006847031,-0.851068437,0.90713228,-0.938196618,0.348143376,0.999884302
TRINITY_DN1384_c0_g1,1.28401576,0.271910104,2.018507732,0.134708478,0.89284237,0.999884302
TRINITY_DN13854_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN13856_c0_g1,1.424992064,0.825128226,1.845786578,0.447033387,0.654850954,0.999884302
TRINITY_DN13857_c0_g1,3.376026012,-0.612438488,1.294966636,-0.472937658,0.636257657,0.999884302
TRINITY_DN13858_c0_g1,0.290129217,0.523227713,4.020387535,0.130143601,0.896452814,0.999884302
TRINITY_DN13863_c0_g1,0.319127531,-0.292720695,3.526293779,-0.083010864,0.933842901,0.999884302
TRINITY_DN13864_c0_g1,0.751489689,0.194105223,2.433170465,0.079774609,0.936416519,0.999884302
TRINITY_DN13867_c0_g1,2.195206792,0.180556498,1.611988595,0.112008545,0.910816631,0.999884302
TRINITY_DN13868_c0_g1,1.391035685,0.044490585,1.907237264,0.023327242,0.981389242,0.999884302
TRINITY_DN13870_c0_g1,23.90028029,-0.100271884,0.618793374,-0.16204421,0.871271039,0.999884302
TRINITY_DN13872_c0_g1,4.923560233,0.038260799,1.127151906,0.03394467,0.972921272,0.999884302
TRINITY_DN13875_c0_g1,1.114075439,0.286690452,2.140629938,0.133928078,0.893459448,0.999884302
TRINITY_DN13876_c0_g1,0.96557215,0.577910187,2.132593601,0.270989366,0.786399211,0.999884302
TRINITY_DN13879_c0_g1,0.107767806,-0.100125299,4.290075397,-0.02333882,0.981380006,0.999884302
TRINITY_DN13881_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN13883_c0_g1,73.30675456,-0.108653884,0.384342464,-0.282700701,0.777406279,0.999884302
TRINITY_DN13884_c0_g1,59.52004308,0.062860638,0.419665731,0.149787398,0.880932352,0.999884302
TRINITY_DN13887_c0_g1,1.585275133,1.383060521,1.905550741,0.725806189,0.467957593,0.999884302
TRINITY_DN13888_c0_g1,3.165423178,0.520049386,1.33016278,0.390966726,0.695821831,0.999884302
TRINITY_DN13889_c0_g1,1.900791091,1.6293713,1.730648221,0.941480354,0.346458753,0.999884302
TRINITY_DN13894_c0_g1,15.37174938,-0.840123776,0.669917964,-1.254069635,0.209816696,0.999884302
TRINITY_DN13896_c0_g1,0.790066751,0.108790085,2.621485338,0.041499406,0.966897766,0.999884302
TRINITY_DN13897_c0_g1,0.314853387,-1.974545733,3.825119181,-0.516205023,0.605711223,0.999884302
TRINITY_DN13898_c0_g1,1.261873458,0.473311877,2.117719253,0.223500767,0.823145786,0.999884302
TRINITY_DN13899_c0_g1,6.530099574,0.185617657,1.00416281,0.18484817,0.853348125,0.999884302
TRINITY_DN138_c0_g1,5.75029315,0.131212945,1.056864879,0.124152999,0.901194135,0.999884302
TRINITY_DN13901_c0_g1,1.560206775,0.271060209,1.831753737,0.147978521,0.882359719,0.999884302
TRINITY_DN13906_c0_g1,1.028287717,-0.62689104,2.055826115,-0.304933883,0.760416509,0.999884302
TRINITY_DN13907_c0_g1,4.38394583,-0.359802234,1.213833773,-0.296418045,0.766910846,0.999884302
TRINITY_DN13909_c0_g1,9.411903379,-0.381007683,0.803697341,-0.474068612,0.635450981,0.999884302
