"brood 37 larvae, hour 24, pH 7.5",,,,,,
,,,,,,
baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
TRINITY_DN10074_c0_g1,7.407007759,0.567413725,0.968802122,0.585685881,0.558086624,0.99984863
TRINITY_DN10075_c0_g1,8.213420247,0.196777953,0.962648887,0.204413006,0.838030768,0.99984863
TRINITY_DN10076_c0_g1,1.453791677,1.29859727,1.801943547,0.720664791,0.47111578,0.99984863
TRINITY_DN10077_c0_g1,1.170370297,1.786681379,1.895894438,0.942394968,0.345990462,0.99984863
TRINITY_DN10078_c0_g1,8.148759165,0.405463584,0.865016112,0.468735297,0.639258854,0.99984863
TRINITY_DN10079_c0_g1,0.246839715,1.073856344,4.132179215,0.259876518,0.794959025,0.99984863
TRINITY_DN10081_c0_g1,0.772121616,-2.540017876,2.860176521,-0.888063327,0.374506688,0.99984863
TRINITY_DN10084_c0_g1,0.190187594,1.703223503,4.312476273,0.39495255,0.692877906,0.99984863
TRINITY_DN10085_c0_g1,0.056652122,-0.447039784,4.316681804,-0.103560977,0.917517757,0.99984863
TRINITY_DN10086_c0_g1,15.5187888,0.1629926,0.639455526,0.254892786,0.798805908,0.99984863
TRINITY_DN10087_c0_g1,23.71571274,-0.132900569,0.756695887,-0.175632737,0.860582482,0.99984863
TRINITY_DN1008_c0_g1,34.14175724,-0.33747347,0.516156835,-0.653819628,0.513228019,0.99984863
TRINITY_DN10093_c0_g1,2399.860521,1.058678398,0.679549086,1.557913063,0.119253858,0.99984863
TRINITY_DN10094_c0_g1,1.873933452,0.481081443,1.710459361,0.281258622,0.778512044,0.99984863
TRINITY_DN10095_c0_g1,6.094136735,0.112118781,1.02451291,0.109436182,0.912856537,0.99984863
TRINITY_DN10098_c0_g1,2.388053203,-4.124275473,1.939388174,-2.126585862,0.033454508,0.99984863
TRINITY_DN10099_c0_g1,2.651647482,1.27436576,1.406910054,0.905790499,0.365046751,0.99984863
TRINITY_DN100_c0_g1,0.056652122,-0.447039784,4.316681804,-0.103560977,0.917517757,0.99984863
TRINITY_DN10100_c0_g1,5.406688191,0.663055526,1.035519078,0.640312226,0.521969634,0.99984863
TRINITY_DN10103_c0_g1,23.78903019,0.518814122,0.596827358,0.869286763,0.384690301,0.99984863
TRINITY_DN10104_c0_g1,1.305983815,-1.451132424,2.277185836,-0.637248134,0.523963229,0.99984863
TRINITY_DN10108_c0_g1,0.786072461,-0.946905586,2.585083795,-0.366295897,0.714144291,0.99984863
TRINITY_DN10109_c0_g1,0.627253963,0.83211117,2.475753399,0.336104222,0.736792275,0.99984863
TRINITY_DN1010_c0_g1,7.377434085,0.404574236,0.933129021,0.433567306,0.66460268,0.99984863
TRINITY_DN10112_c0_g1,3.526745801,-0.372309262,1.36195344,-0.273364163,0.784573298,0.99984863
TRINITY_DN10113_c0_g1,1.967619685,0.474572193,1.491137253,0.318261912,0.750286273,0.99984863
TRINITY_DN10114_c0_g1,0.545357877,2.478324409,2.972894296,0.833640272,0.404483725,0.99984863
TRINITY_DN10119_c0_g1,4.541976824,-0.273827636,1.095712262,-0.249908343,0.802658231,0.99984863
TRINITY_DN1011_c0_g1,1.813480464,-2.075441967,2.079058017,-0.998260727,0.318152946,0.99984863
TRINITY_DN10121_c0_g1,1.59837957,0.447195927,1.640831295,0.272542295,0.785205075,0.99984863
TRINITY_DN10122_c0_g1,0.246839715,1.073856344,4.132179215,0.259876518,0.794959025,0.99984863
TRINITY_DN10124_c0_g1,4.590675056,1.166361999,1.173047018,0.99430115,0.320076276,0.99984863
TRINITY_DN10125_c0_g1,4.300782717,-0.384993146,1.218875111,-0.315859388,0.752109239,0.99984863
TRINITY_DN10126_c0_g1,0.57484331,0.187695096,2.914094076,0.064409415,0.948644233,0.99984863
TRINITY_DN10128_c0_g1,0.729420339,-0.814129402,2.642320661,-0.308111507,0.757997485,0.99984863
TRINITY_DN10129_c0_g1,16.16209594,0.121255188,0.64645847,0.187568411,0.851214991,0.99984863
TRINITY_DN10132_c0_g1,2.236158181,0.381464703,1.521841846,0.250659886,0.802077077,0.99984863
TRINITY_DN10136_c0_g1,1.048288718,0.279334694,2.323380533,0.120227698,0.904302777,0.99984863
TRINITY_DN10137_c0_g1,9.365858654,0.070002308,0.781149564,0.089614475,0.928593581,0.99984863
TRINITY_DN10138_c0_g1,15.70381208,0.090182619,0.664361649,0.135743265,0.892024244,0.99984863
TRINITY_DN10139_c0_g1,0.957138496,0.617153662,2.457357951,0.251145203,0.801701849,0.99984863
TRINITY_DN10140_c0_g1,6.543445193,-0.889680174,0.928391022,-0.958303294,0.337909843,0.99984863
TRINITY_DN10142_c0_g1,0.113304243,-0.845012505,4.308423622,-0.19613032,0.844508165,0.99984863
TRINITY_DN10143_c0_g1,1.885964298,1.379053094,1.551855566,0.888647838,0.374192373,0.99984863
TRINITY_DN10144_c0_g1,11.28332857,0.341921904,0.8697284,0.393136413,0.694218731,0.99984863
TRINITY_DN1014_c1_g1,1.318053721,-0.490929726,1.954788761,-0.251142085,0.801704259,0.99984863
TRINITY_DN10151_c0_g1,24.50233664,0.062753492,0.59519687,0.105433168,0.916032098,0.99984863
TRINITY_DN10152_c0_g1,2.682734093,1.044591101,1.307254149,0.799072699,0.424248259,0.99984863
TRINITY_DN10154_c0_g1,1.118278464,-1.1402468,2.320160778,-0.491451632,0.623107054,0.99984863
TRINITY_DN10155_c0_g1,2.216045939,-1.33593703,1.674240755,-0.797936035,0.42490761,0.99984863
TRINITY_DN10157_c0_g1,2.286646111,-0.637098344,1.461106073,-0.436038393,0.662808874,0.99984863
TRINITY_DN10158_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN1015_c0_g1,112.7443595,0.548513949,0.518744284,1.057387938,0.290334574,0.99984863
TRINITY_DN10161_c0_g1,0.190187594,1.703223503,4.312476273,0.39495255,0.692877906,0.99984863
TRINITY_DN10162_c0_g1,5.404932636,-0.152456095,1.024930895,-0.148747682,0.881752735,0.99984863
TRINITY_DN10163_c0_g1,0.608742899,-2.15833043,3.077737926,-0.701271675,0.483133487,0.99984863
TRINITY_DN10164_c0_g1,0.932465965,0.719383718,2.621900234,0.274374939,0.7837965,0.99984863
TRINITY_DN10166_c0_g1,1.85195498,-1.119659859,1.755933282,-0.637643737,0.523705618,0.99984863
TRINITY_DN10168_c0_g1,11.02419984,-0.376673231,0.769610786,-0.489433409,0.624534888,0.99984863
TRINITY_DN10169_c0_g1,0.276206161,0.562042715,3.990919347,0.140830387,0.888003937,0.99984863
TRINITY_DN10170_c0_g1,6.070928962,-0.193029264,0.948589749,-0.203490776,0.838751455,0.99984863
TRINITY_DN10171_c0_g1,8.391071256,0.944554199,0.822998678,1.147698319,0.251093125,0.99984863
TRINITY_DN10173_c0_g1,4.184436891,-0.625824262,1.101467272,-0.56817327,0.56991732,0.99984863
TRINITY_DN10174_c0_g1,1.125211129,-0.074862549,2.163189209,-0.03460749,0.972392729,0.99984863
TRINITY_DN10175_c0_g1,10.67746253,0.915420296,1.00712206,0.908946722,0.363378249,0.99984863
TRINITY_DN10176_c0_g1,20.35679242,0.010541823,0.58747433,0.017944312,0.985683279,0.99984863
TRINITY_DN10177_c0_g1,3.515868287,-0.424173219,1.220921495,-0.347420552,0.728275396,0.99984863
TRINITY_DN10178_c0_g1,18.68895354,0.385946481,0.60233534,0.640750186,0.521685002,0.99984863
TRINITY_DN10179_c0_g1,0.056652122,-0.447039784,4.316681804,-0.103560977,0.917517757,0.99984863
TRINITY_DN10181_c0_g1,1.149978295,0.035836302,2.089648725,0.017149438,0.986317399,0.99984863
TRINITY_DN10182_c0_g1,0.455255888,-0.014881986,3.090367679,-0.004815604,0.996157719,0.99984863
TRINITY_DN10186_c0_g1,0.371318091,0.134399087,3.603317593,0.037298707,0.970246837,0.99984863
TRINITY_DN10189_c0_g1,3.979500039,-0.107964405,1.131756662,-0.095395422,0.924000752,0.99984863
TRINITY_DN1018_c0_g1,0.113304243,-0.845012505,4.308423622,-0.19613032,0.844508165,0.99984863
TRINITY_DN10192_c0_g1,4.965056083,-0.189737486,1.00903383,-0.188038775,0.850846255,0.99984863
TRINITY_DN10194_c0_g1,13.50911279,-0.267587355,0.678274433,-0.39451193,0.693203121,0.99984863
TRINITY_DN10195_c0_g1,2.607768016,-1.700011125,1.585912991,-1.071944763,0.283744843,0.99984863
TRINITY_DN10196_c0_g1,29.18089664,-0.084173167,0.57013608,-0.147636977,0.882629272,0.99984863
TRINITY_DN10198_c0_g1,0.303491837,0.665914647,3.854785473,0.172750119,0.862847847,0.99984863
TRINITY_DN10199_c0_g1,1.852073898,0.426212103,1.674377513,0.254549586,0.799071001,0.99984863
TRINITY_DN1019_c0_g1,0.767722169,-2.656052827,2.576928256,-1.030704996,0.302679181,0.99984863
TRINITY_DN10200_c0_g1,1.048011752,0.722027562,2.225681301,0.324407435,0.745629592,0.99984863
TRINITY_DN10201_c0_g1,5.466906096,-1.67663406,1.187703433,-1.411660532,0.15804994,0.99984863
TRINITY_DN10203_c0_g1,0.473484467,-2.077045944,3.285738171,-0.632139823,0.527295515,0.99984863
TRINITY_DN10204_c0_g1,1.933717371,-1.168359314,1.688034597,-0.692141806,0.48884828,0.99984863
TRINITY_DN10206_c0_g1,4.297383253,0.214270029,1.069269503,0.200389171,0.841176228,0.99984863
TRINITY_DN10207_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN10208_c0_g1,4.707521758,0.293330799,1.046048265,0.280418035,0.779156802,0.99984863
TRINITY_DN10213_c0_g1,3.138347793,1.048491141,1.307218124,0.802078185,0.422507733,0.99984863
TRINITY_DN10214_c0_g1,0.597765805,-2.265063998,2.795939647,-0.810126213,0.41786764,0.99984863
TRINITY_DN10216_c0_g1,2.630639536,-2.680046971,1.831481844,-1.463321615,0.143379396,0.99984863
TRINITY_DN10217_c0_g1,0.625212253,-0.560529931,2.772688915,-0.202161132,0.839790758,0.99984863
TRINITY_DN1021_c0_g1,2.185092954,0.775019525,1.433527923,0.540637899,0.58875719,0.99984863
TRINITY_DN10220_c0_g1,0.104208086,-0.729982288,4.311984938,-0.169291474,0.865567382,0.99984863
TRINITY_DN10223_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN10224_c0_g1,0.104208086,-0.729982288,4.311984938,-0.169291474,0.865567382,0.99984863
TRINITY_DN10225_c0_g1,1.20887196,0.346607851,1.977751259,0.175253511,0.86088044,0.99984863
TRINITY_DN10230_c0_g1,1.004974221,-0.816699836,2.57469565,-0.317202476,0.751089971,0.99984863
TRINITY_DN10233_c0_g1,0.786072461,-0.946905586,2.585083795,-0.366295897,0.714144291,0.99984863
TRINITY_DN10234_c0_g1,2.592218718,-0.453881584,1.357531334,-0.334343358,0.738120476,0.99984863
TRINITY_DN10235_c0_g1,6.699095558,0.19920475,0.873414129,0.228075941,0.819587203,0.99984863
TRINITY_DN10236_c0_g1,0.265068294,-1.506688253,4.017680336,-0.375014468,0.707649707,0.99984863
TRINITY_DN10237_c0_g1,4.498423505,-1.305453532,1.236603276,-1.055676916,0.291115847,0.99984863
TRINITY_DN10238_c0_g1,0.806306484,0.285910295,2.49784964,0.114462572,0.908871114,0.99984863
TRINITY_DN10239_c0_g1,1.342073973,-1.510633236,2.388606344,-0.632432899,0.527104042,0.99984863
TRINITY_DN1023_c0_g1,3.615882209,1.370921161,1.298629337,1.055667789,0.291120018,0.99984863
TRINITY_DN10240_c0_g1,4.023299648,0.63895252,1.145006361,0.558034035,0.576821143,0.99984863
TRINITY_DN10244_c0_g1,0.552412323,0.911604117,3.018965923,0.301959062,0.762683271,0.99984863
TRINITY_DN10246_c0_g1,0.217512329,-1.343789919,4.295537601,-0.312833932,0.754406834,0.99984863
TRINITY_DN10247_c0_g1,5.350762757,0.075595244,0.986579008,0.076623609,0.938922977,0.99984863
TRINITY_DN10248_c0_g1,8.741025385,-0.641883054,0.867728726,-0.739727792,0.459465181,0.99984863
TRINITY_DN10249_c0_g1,1.360754999,-1.671422847,2.072228059,-0.80658248,0.419907071,0.99984863
TRINITY_DN1024_c0_g1,1.763761007,-0.957708762,1.734731426,-0.552078983,0.580894241,0.99984863
TRINITY_DN10251_c0_g1,4.959407681,-0.198114398,1.078888265,-0.183628282,0.854305075,0.99984863
TRINITY_DN10252_c0_g1,2.299706701,1.078316038,1.421377122,0.758641757,0.448066886,0.99984863
TRINITY_DN10253_c0_g1,38.91824014,-0.234106071,0.587236502,-0.398657218,0.690145795,0.99984863
TRINITY_DN10254_c0_g1,22.19458932,1.265501154,2.195818756,0.576323137,0.564396787,0.99984863
TRINITY_DN10256_c0_g1,1.588473156,-0.660238046,2.159079562,-0.305796071,0.759759921,0.99984863
TRINITY_DN10259_c0_g1,13.67277654,0.363035647,0.80735573,0.449660087,0.652955555,0.99984863
TRINITY_DN1025_c0_g1,64.08628214,0.384215699,0.538682716,0.713250467,0.475690783,0.99984863
TRINITY_DN10260_c0_g1,2.666291817,1.573449551,1.362513476,1.154813937,0.248166629,0.99984863
TRINITY_DN10261_c0_g1,0.104208086,-0.729982288,4.311984938,-0.169291474,0.865567382,0.99984863
TRINITY_DN10263_c0_g1,1.065867812,-2.822559617,2.895727665,-0.974732414,0.32969301,0.99984863
TRINITY_DN10265_c0_g1,4.008197347,-0.551439732,1.138064349,-0.484541785,0.628001417,0.99984863
TRINITY_DN10268_c0_g1,18.99728542,0.201010462,0.598249669,0.335997615,0.736872665,0.99984863
TRINITY_DN10269_c0_g1,30.8792483,-0.191912667,0.55947945,-0.343020046,0.731583379,0.99984863
TRINITY_DN10271_c0_g1,0.389349632,-1.595731301,3.491672492,-0.457010589,0.647663435,0.99984863
TRINITY_DN10272_c0_g1,0.353089512,2.625669039,3.499524175,0.750293156,0.453078163,0.99984863
TRINITY_DN10273_c0_g1,4.324216413,0.954829919,1.036384123,0.921308903,0.356889174,0.99984863
TRINITY_DN10274_c0_g1,1.023816019,-0.020930732,2.232068496,-0.00937728,0.992518123,0.99984863
TRINITY_DN10275_c0_g1,2.892118641,-1.271837076,1.426763374,-0.891414161,0.372707023,0.99984863
TRINITY_DN10277_c0_g1,0.190187594,1.703223503,4.312476273,0.39495255,0.692877906,0.99984863
TRINITY_DN10278_c0_g1,1.451710906,1.544300827,1.98725473,0.777102605,0.437098237,0.99984863
TRINITY_DN10280_c0_g1,240.9474832,-0.331735212,0.631107854,-0.525639492,0.599138712,0.99984863
TRINITY_DN10282_c0_g1,1.117998704,0.009939465,2.067766694,0.00480686,0.996164695,0.99984863
TRINITY_DN10286_c0_g1,0.819641315,-0.697575059,2.460460064,-0.283514075,0.776782794,0.99984863
TRINITY_DN10287_c0_g1,3.80717123,0.097116985,1.180226666,0.082286723,0.934418712,0.99984863
TRINITY_DN10289_c0_g1,0.21955404,0.963703792,4.310161701,0.223588779,0.823077296,0.99984863
TRINITY_DN10290_c0_g1,0.056652122,-0.447039784,4.316681804,-0.103560977,0.917517757,0.99984863
TRINITY_DN10292_c0_g1,0.939878223,0.016949841,2.173609731,0.007798015,0.993778147,0.99984863
TRINITY_DN10293_c0_g1,0.722047142,-2.426123335,2.871151532,-0.845000101,0.398110783,0.99984863
TRINITY_DN10294_c0_g1,0.190187594,1.703223503,4.312476273,0.39495255,0.692877906,0.99984863
TRINITY_DN10297_c0_g1,1.517531716,0.064511049,1.99306454,0.032367767,0.974178767,0.99984863
TRINITY_DN10298_c0_g1,3.004493569,0.269749093,1.2656797,0.213125875,0.831228783,0.99984863
TRINITY_DN10299_c0_g1,2.091898298,-2.375186932,1.914217058,-1.240813795,0.214674544,0.99984863
TRINITY_DN1029_c0_g1,2.583003574,0.260074658,1.410764349,0.184350178,0.853738752,0.99984863
TRINITY_DN102_c0_g1,1.137120262,-0.258346181,2.152493367,-0.120021825,0.904465859,0.99984863
TRINITY_DN10302_c0_g1,1.327149878,-0.512762916,1.994020429,-0.257150282,0.797062763,0.99984863
TRINITY_DN10304_c0_g1,5.024676366,0.028586257,1.074391473,0.026606928,0.978773247,0.99984863
TRINITY_DN10306_c0_g1,0.618157807,0.920050172,2.501151125,0.367850692,0.712984568,0.99984863
TRINITY_DN10307_c0_g1,6.363769236,-1.920216867,1.263057223,-1.520292852,0.12843739,0.99984863
TRINITY_DN10309_c0_g1,0.903299352,0.279819483,2.107258849,0.132788377,0.894360747,0.99984863
TRINITY_DN1030_c0_g1,0.901418414,0.058579389,2.198557394,0.026644467,0.978743306,0.99984863
TRINITY_DN10312_c0_g1,0.758626013,-2.620281044,2.589243701,-1.011987031,0.311544255,0.99984863
TRINITY_DN10318_c0_g1,1.718820911,1.506776056,1.701399607,0.885609736,0.375827864,0.99984863
TRINITY_DN10321_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN10322_c0_g1,2.799985337,0.762815574,1.353503058,0.563586148,0.573035816,0.99984863
TRINITY_DN10323_c0_g1,71.51545736,0.581288364,0.586901982,0.990435168,0.321961463,0.99984863
TRINITY_DN10324_c0_g1,0.982102701,0.156831868,2.401383722,0.065308958,0.94792801,0.99984863
TRINITY_DN10326_c0_g1,0.819483267,2.552973551,2.342768758,1.089724943,0.275834325,0.99984863
TRINITY_DN1032_c0_g1,0.276206161,0.562042715,3.990919347,0.140830387,0.888003937,0.99984863
TRINITY_DN10331_c0_g1,3.980748105,-0.80807372,1.187816681,-0.68030171,0.496313442,0.99984863
TRINITY_DN10332_c0_g1,0.792194867,-2.424526952,2.526692192,-0.959565617,0.337273881,0.99984863
TRINITY_DN10333_c0_g1,0.634308409,-0.601337807,2.793414209,-0.215269832,0.829556949,0.99984863
TRINITY_DN10335_c0_g1,38.06359124,0.560367949,0.79492783,0.704929338,0.480854212,0.99984863
TRINITY_DN10338_c0_g1,0.599929228,2.606026271,2.631346311,0.990377534,0.321989622,0.99984863
TRINITY_DN10340_c0_g1,0.190187594,1.703223503,4.312476273,0.39495255,0.692877906,0.99984863
TRINITY_DN10342_c0_g1,13.19082624,0.239586731,0.682949375,0.350811847,0.725729509,0.99984863
TRINITY_DN10342_c1_g1,16.40998205,-0.07803553,0.663679141,-0.117580206,0.90640029,0.99984863
TRINITY_DN10343_c0_g1,0.713111758,-0.744695319,2.544848618,-0.292628534,0.769806101,0.99984863
TRINITY_DN10346_c0_g1,4.869452647,-0.05389545,1.010362532,-0.053342685,0.957458871,0.99984863
TRINITY_DN10350_c0_g1,1.233955152,-1.559805965,2.187062314,-0.713196855,0.475723952,0.99984863
TRINITY_DN10355_c0_g1,10.61281568,0.347671353,0.770183977,0.451413381,0.651691641,0.99984863
TRINITY_DN10356_c0_g1,1.958151009,-0.098910081,1.768646983,-0.055924151,0.955402231,0.99984863
TRINITY_DN10360_c0_g1,12.13267823,-0.654117568,0.907739023,-0.720600912,0.471155092,0.99984863
TRINITY_DN10362_c0_g1,16.06170311,0.493133137,0.76549858,0.64419863,0.519446639,0.99984863
TRINITY_DN10366_c0_g1,0.104208086,-0.729982288,4.311984938,-0.169291474,0.865567382,0.99984863
TRINITY_DN10367_c0_g1,8.129760306,0.375168343,0.816160955,0.459674455,0.645749908,0.99984863
TRINITY_DN10368_c0_g1,4.638195701,-1.086201196,1.185653328,-0.916120396,0.359603751,0.99984863
TRINITY_DN1036_c0_g1,52.41197146,0.731313683,0.552588772,1.323432035,0.185691744,0.99984863
TRINITY_DN10373_c0_g1,0.839753557,2.317638351,2.187474577,1.059504131,0.289370249,0.99984863
TRINITY_DN10378_c0_g1,0.303491837,0.665914647,3.854785473,0.172750119,0.862847847,0.99984863
TRINITY_DN10379_c0_g1,3.70815136,-0.042528834,1.212728881,-0.035068707,0.972024954,0.99984863
TRINITY_DN1037_c0_g1,0.226608486,-1.400327022,4.294310349,-0.32608892,0.74435708,0.99984863
TRINITY_DN10380_c0_g1,1.254507926,1.017081182,1.864341758,0.545544387,0.585379161,0.99984863
TRINITY_DN10382_c0_g1,0.325803837,2.522639399,3.98951921,0.632316644,0.52717999,0.99984863
TRINITY_DN10386_c0_g1,6.729884976,-0.609325206,0.932610656,-0.653354326,0.513527877,0.99984863
TRINITY_DN10387_c0_g1,1.142962909,-0.205554572,2.11346435,-0.097259541,0.922520285,0.99984863
TRINITY_DN10388_c0_g1,12.00566728,0.597560163,0.735637629,0.812302334,0.416618171,0.99984863
TRINITY_DN1038_c0_g1,1.502934181,-1.736024124,2.188760114,-0.79315413,0.427688028,0.99984863
TRINITY_DN10390_c0_g1,5.452398566,0.171044382,1.001911475,0.170718058,0.864445463,0.99984863
TRINITY_DN10391_c0_g1,2.777094233,-0.759005838,1.494432055,-0.507889158,0.611531079,0.99984863
TRINITY_DN10392_c0_g1,1.426664049,-0.70760092,1.845006467,-0.38352219,0.701332621,0.99984863
TRINITY_DN10393_c0_g1,0.984465957,2.448862666,2.417949359,1.012784927,0.311162902,0.99984863
TRINITY_DN10394_c0_g1,9.58914848,-0.351259627,0.856183691,-0.410261992,0.68161377,0.99984863
TRINITY_DN10396_c0_g1,10.10065675,0.217608856,0.795238492,0.273639742,0.784361489,0.99984863
TRINITY_DN10397_c0_g1,1.986006242,0.41429236,1.595233216,0.259706453,0.795090215,0.99984863
TRINITY_DN10398_c0_g1,3.480491847,0.730124661,1.397560815,0.522427828,0.601372485,0.99984863
TRINITY_DN103_c0_g1,0.955099511,2.811977676,2.240645141,1.254985729,0.209483941,0.99984863
TRINITY_DN10400_c0_g1,8.55139916,0.379066919,0.824668108,0.459659971,0.645760306,0.99984863
TRINITY_DN10401_c0_g1,8.811258626,-0.769871562,0.835739496,-0.921186046,0.356953302,0.99984863
TRINITY_DN10404_c0_g1,1.136348996,0.918658401,1.936872189,0.47429996,0.63528602,0.99984863
TRINITY_DN10405_c0_g1,7.271105733,-1.416947059,1.017840904,-1.392110547,0.163888925,0.99984863
TRINITY_DN10407_c0_g1,2.632720237,-0.001464084,1.338741238,-0.001093627,0.999127412,0.99984863
TRINITY_DN10408_c0_g1,9.860980395,-1.710318742,1.04768776,-1.632469909,0.102580533,0.99984863
TRINITY_DN10409_c0_g1,1.837846088,0.32636678,1.629925853,0.200234127,0.841297478,0.99984863
TRINITY_DN10410_c0_g1,1.790487162,0.205437543,1.696754505,0.121076763,0.903630234,0.99984863
TRINITY_DN10411_c0_g1,0.708259795,2.89044549,2.69574829,1.072223805,0.28361952,0.99984863
TRINITY_DN10412_c0_g1,0.274164451,-1.558645889,3.951447158,-0.394449382,0.693249291,0.99984863
TRINITY_DN10416_c0_g1,1.465084797,0.289764062,1.837411836,0.157702294,0.874691392,0.99984863
TRINITY_DN10419_c0_g1,1.623945149,-2.19287427,2.088142953,-1.050155243,0.293646743,0.99984863
TRINITY_DN10420_c0_g1,0.411941392,-1.256445469,3.454561593,-0.3637062,0.716077413,0.99984863
TRINITY_DN10421_c0_g1,21.94063739,0.300573165,0.579137698,0.519001208,0.603759899,0.99984863
TRINITY_DN10423_c0_g1,1.378467719,-0.318243616,2.128434906,-0.149520014,0.881143318,0.99984863
TRINITY_DN10424_c0_g1,1.168489359,1.363124388,1.937042635,0.703714189,0.481610782,0.99984863
TRINITY_DN10425_c0_g1,0.550370612,-0.527591997,2.910010089,-0.181302463,0.856130173,0.99984863
TRINITY_DN10426_c0_g1,27.07860508,0.03110726,0.563269884,0.055226209,0.955958249,0.99984863
TRINITY_DN10429_c0_g1,0.321720416,-1.697778525,3.714722956,-0.457040416,0.647641996,0.99984863
TRINITY_DN10430_c0_g1,7.298292579,0.455522355,0.844296114,0.539529138,0.589521797,0.99984863
TRINITY_DN10432_c0_g1,34.43186194,0.264047267,0.550964,0.479245952,0.631763667,0.99984863
TRINITY_DN10434_c0_g1,4.141131514,-0.553508945,1.17333189,-0.471741159,0.637111555,0.99984863
TRINITY_DN10436_c0_g1,3.112582519,-0.234744733,1.262534394,-0.185931357,0.852498592,0.99984863
