"brood 33 larvae, day 4, pH 7.5",,,,,,
,,,,,,
baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
TRINITY_DN10136_c0_g1,6.385789251,-0.8075204,1.242578984,-0.649874504,0.515773289,1
TRINITY_DN10137_c0_g1,59.09311838,1.523672324,0.483513889,3.151248309,0.001625742,1
TRINITY_DN10138_c0_g1,23.23268211,0.967204934,0.686858378,1.40815773,0.15908437,1
TRINITY_DN10139_c0_g1,1.457535533,0.666936126,2.459854473,0.271128285,0.786292367,1
TRINITY_DN10140_c0_g1,14.74993473,-0.071784719,0.803820615,-0.089304401,0.928839996,1
TRINITY_DN10142_c0_g1,1.35848754,0.07342802,2.588698813,0.028364837,0.977371169,1
TRINITY_DN10143_c0_g1,2.089044974,-0.46659066,1.955965388,-0.238547503,0.811456476,1
TRINITY_DN10144_c0_g1,19.09812951,1.185432407,0.797012276,1.48734523,0.136923654,1
TRINITY_DN1014_c1_g1,10.55432261,-0.603425372,0.943950712,-0.639255169,0.522656948,1
TRINITY_DN10151_c0_g1,66.67153585,-0.494856941,0.498617684,-0.992457663,0.320974322,1
TRINITY_DN10152_c0_g1,12.87724154,-0.534645423,0.85793049,-0.623180349,0.533166014,1
TRINITY_DN10154_c0_g1,2.563599646,-0.654981977,2.374021613,-0.275895541,0.782628299,1
TRINITY_DN10155_c0_g1,4.682725539,-1.543475613,1.443862425,-1.068990775,0.285073826,1
TRINITY_DN10157_c0_g1,6.052574895,-0.275211601,1.230871391,-0.223590866,0.823075671,1
TRINITY_DN10158_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN1015_c0_g1,316.6737697,0.158432992,0.519145189,0.305180506,0.760228678,1
TRINITY_DN10161_c0_g1,1.663803008,-0.215445086,2.498992904,-0.086212764,0.931297284,1
TRINITY_DN10162_c0_g1,16.30267727,0.502611943,0.783472828,0.641518027,0.521186172,1
TRINITY_DN10163_c0_g1,0.405893574,1.105853071,4.866345636,0.227245073,0.820233181,1
TRINITY_DN10164_c0_g1,1.539638656,-0.941796781,3.232904552,-0.291315987,0.770809661,1
TRINITY_DN10166_c0_g1,9.767501775,0.705457742,1.058084615,0.666730932,0.504944017,1
TRINITY_DN10168_c0_g1,35.8081715,0.836169752,0.567950377,1.472258468,0.140951094,1
TRINITY_DN10169_c0_g1,1.217921386,-3.534307124,3.005333574,-1.176011593,0.239590244,1
TRINITY_DN10170_c0_g1,31.88531661,0.828634752,0.600255813,1.380469349,0.167442181,1
TRINITY_DN10171_c0_g1,22.16081319,-0.958159826,0.752297108,-1.273645499,0.20278908,1
TRINITY_DN10173_c0_g1,27.29298045,0.036935239,0.640562424,0.057660639,0.954018947,1
TRINITY_DN10174_c0_g1,1.83840974,-0.624605671,2.112519124,-0.295668647,0.767483143,1
TRINITY_DN10175_c0_g1,41.66993024,-0.511751444,0.703681044,-0.727249154,0.46707334,1
TRINITY_DN10176_c0_g1,103.2198497,0.64717156,0.427693355,1.513167207,0.130237192,1
TRINITY_DN10177_c0_g1,9.162274061,-0.210279506,1.001348219,-0.209996385,0.833670494,1
TRINITY_DN10178_c0_g1,38.9650288,-0.235330136,0.559913777,-0.4202971,0.674268428,1
TRINITY_DN10179_c0_g1,8.994792491,-0.351029736,1.109167324,-0.316480416,0.751637888,1
TRINITY_DN10181_c0_g1,2.920547072,0.205239839,1.857183042,0.110511368,0.912003835,1
TRINITY_DN10182_c0_g1,1.536391262,0.553278473,2.336322616,0.236815956,0.812799573,1
TRINITY_DN10186_c0_g1,2.766349582,0.915591591,1.793778903,0.510426112,0.609752967,1
TRINITY_DN10189_c0_g1,8.39069086,0.153944249,1.107648679,0.138982921,0.889463645,1
TRINITY_DN1018_c0_g1,0.56645463,-0.708748116,3.661050546,-0.193591459,0.846495787,1
TRINITY_DN10192_c0_g1,14.15306411,0.424332691,0.861122746,0.49276679,0.622177379,1
TRINITY_DN10194_c0_g1,43.29846736,0.52012219,0.5414478,0.960613728,0.336746424,1
TRINITY_DN10195_c0_g1,12.79231407,0.31613592,0.879025399,0.359643669,0.719113622,1
TRINITY_DN10196_c0_g1,117.8079999,0.652570101,0.475412869,1.372638698,0.169864695,1
TRINITY_DN10198_c0_g1,1.1015504,0.399908527,3.082150046,0.129749857,0.896764336,1
TRINITY_DN10199_c0_g1,5.898876149,0.382453745,1.205912877,0.317148736,0.751130746,1
TRINITY_DN1019_c0_g1,5.939169978,-1.427142906,1.436145308,-0.993731552,0.320353577,1
TRINITY_DN10200_c0_g1,5.598644164,0.124828792,1.245274937,0.100241953,0.92015224,1
TRINITY_DN10201_c0_g1,13.96871216,0.323949478,0.831167745,0.389752226,0.696719774,1
TRINITY_DN10203_c0_g1,1.896265027,-2.054937623,2.330261808,-0.88184839,0.3778588,1
TRINITY_DN10204_c0_g1,7.535163426,0.143942123,1.128377331,0.127565592,0.898492762,1
TRINITY_DN10206_c0_g1,21.81346806,0.360932017,0.694295538,0.519853574,0.603165635,1
TRINITY_DN10207_c0_g1,0.791137685,0.194966654,3.393221722,0.057457682,0.954180615,1
TRINITY_DN10208_c0_g1,48.79954766,-0.819870169,0.551585593,-1.486387932,0.13717654,1
TRINITY_DN10213_c0_g1,21.75098742,-0.164337809,0.756767205,-0.217157677,0.828085466,1
TRINITY_DN10214_c0_g1,5.706088287,-1.485052378,1.278932702,-1.161165381,0.24557465,1
TRINITY_DN10216_c0_g1,3.546580507,-0.089075386,1.515603417,-0.058772226,0.953133531,1
TRINITY_DN10217_c0_g1,1.272229212,3.094122505,2.98380226,1.036973042,0.299748421,1
TRINITY_DN1021_c0_g1,11.2951773,0.773318372,0.909761435,0.85002325,0.39531216,1
TRINITY_DN10220_c0_g1,5.481418183,0.69976646,1.319854101,0.530184708,0.595983873,1
TRINITY_DN10223_c0_g1,1.974941753,2.99380068,2.487297718,1.203635841,0.22873036,1
TRINITY_DN10224_c0_g1,1.887156769,3.334020831,2.431864899,1.370972883,0.17038341,1
TRINITY_DN10225_c0_g1,1.703944672,-2.224406067,2.407516083,-0.92394235,0.355516332,1
TRINITY_DN10230_c0_g1,1.236053056,-1.691731942,2.655107326,-0.637161416,0.524019708,1
TRINITY_DN10233_c0_g1,10.13093671,0.064394584,0.972489598,0.066216218,0.947205685,1
TRINITY_DN10234_c0_g1,15.46411179,0.244666599,0.812583359,0.301097231,0.763340353,1
TRINITY_DN10235_c0_g1,15.82377522,-1.36632372,0.992382695,-1.376811312,0.168570593,1
TRINITY_DN10236_c0_g1,5.379384448,1.416146524,1.416056202,1.000063785,0.317279641,1
TRINITY_DN10237_c0_g1,13.44738184,0.216309515,0.925198603,0.233797926,0.81514186,1
TRINITY_DN10238_c0_g1,5.423808832,-0.695768916,1.359378262,-0.511828778,0.608770847,1
TRINITY_DN10239_c0_g1,1.260050862,-0.068073397,2.428852821,-0.028026975,0.977640637,1
TRINITY_DN1023_c0_g1,13.15608452,0.525248965,0.878548644,0.597859855,0.549933449,1
TRINITY_DN10240_c0_g1,9.564280759,-1.016405999,0.995731581,-1.020763044,0.307366717,1
TRINITY_DN10244_c0_g1,2.338228536,0.622238793,1.929872633,0.322424798,0.747130901,1
TRINITY_DN10246_c0_g1,3.630803628,-0.638828688,1.546051264,-0.413200198,0.679459943,1
TRINITY_DN10247_c0_g1,21.76422638,0.475644712,0.714866711,0.665361395,0.505819371,1
TRINITY_DN10248_c0_g1,11.69871046,1.239571237,0.987714292,1.254989675,0.209482508,1
TRINITY_DN10249_c0_g1,8.856808184,-0.682752303,1.006028272,-0.678661148,0.497352588,1
TRINITY_DN1024_c0_g1,3.444495861,-0.774849154,1.581200374,-0.49003856,0.624106613,1
TRINITY_DN10251_c0_g1,11.58385997,0.773685763,0.889234323,0.870058368,0.384268508,1
TRINITY_DN10252_c0_g1,3.416715643,0.206065479,1.65525143,0.124491951,0.900925773,1
TRINITY_DN10253_c0_g1,48.11996339,0.2621772,0.607096112,0.431854521,0.665847151,1
TRINITY_DN10254_c0_g1,62.31172354,0.017383949,0.617478764,0.028153113,0.977540033,1
TRINITY_DN10256_c0_g1,4.841017075,0.537403339,1.313477078,0.409145579,0.682432829,1
TRINITY_DN10259_c0_g1,39.49069023,0.384653601,0.584812985,0.657737791,0.510706634,1
TRINITY_DN1025_c0_g1,428.8357952,-0.337771218,0.327858904,-1.030233475,0.302900419,1
TRINITY_DN10260_c0_g1,7.229355564,-0.576576854,1.159643985,-0.497201608,0.619046888,1
TRINITY_DN10261_c0_g1,19.35394589,-0.112164258,0.895684448,-0.125227426,0.900343505,1
TRINITY_DN10263_c0_g1,1.06521032,-0.422965143,2.877581114,-0.146986349,0.883142795,1
TRINITY_DN10265_c0_g1,13.17989805,-0.048869838,0.91240892,-0.053561333,0.957284664,1
TRINITY_DN10268_c0_g1,41.30917131,-0.735516692,0.584680805,-1.257979885,0.208399031,1
TRINITY_DN10269_c0_g1,85.22719427,0.211670596,0.441105703,0.479863657,0.631324345,1
TRINITY_DN10271_c0_g1,8.228657394,-0.330455172,1.069151188,-0.309081798,0.757259305,1
TRINITY_DN10272_c0_g1,9.079711583,0.316096256,1.222925427,0.258475496,0.796039958,1
TRINITY_DN10273_c0_g1,19.8360334,-0.508102652,0.713358046,-0.712268761,0.476298364,1
TRINITY_DN10274_c0_g1,2.695842588,2.652052216,1.960877225,1.352482543,0.176221,1
TRINITY_DN10275_c0_g1,12.37738346,-0.171831977,0.910496475,-0.188723385,0.850309623,1
TRINITY_DN10277_c0_g1,2.223801617,0.068661363,1.996485674,0.034391112,0.972565271,1
TRINITY_DN10278_c0_g1,2.555779135,1.289880963,2.169510254,0.594549374,0.552144729,1
TRINITY_DN10280_c0_g1,264.7710745,-0.236615922,0.416889254,-0.567575007,0.570323582,1
TRINITY_DN10282_c0_g1,6.194137223,0.689821762,1.1559387,0.596763272,0.550665442,1
TRINITY_DN10286_c0_g1,3.777502106,-1.49651322,1.56305868,-0.957426128,0.338352216,1
TRINITY_DN10287_c0_g1,8.520611671,1.140255101,1.083907175,1.051985933,0.292806004,1
TRINITY_DN10289_c0_g1,3.907962513,0.492375558,1.602680901,0.307219957,0.758675956,1
TRINITY_DN10290_c0_g1,0.945085146,0.495843076,3.245443937,0.152781279,0.878570762,1
TRINITY_DN10292_c0_g1,0.483396879,-0.928278045,4.664703534,-0.199000438,0.842262402,1
TRINITY_DN10293_c0_g1,1.216328298,0.887045537,3.009100195,0.294787638,0.768156111,1
TRINITY_DN10294_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN10297_c0_g1,8.0022409,-0.425818951,1.115244655,-0.381816626,0.702597386,1
TRINITY_DN10298_c0_g1,15.28625449,-1.210221055,0.960014224,-1.260628254,0.207442814,1
TRINITY_DN10299_c0_g1,9.135252038,-1.520668377,1.111847797,-1.367694734,0.171407649,1
TRINITY_DN1029_c0_g1,19.83810631,-0.157552382,0.803406441,-0.19610545,0.844527631,1
TRINITY_DN102_c0_g1,4.146231265,-0.28407825,1.616672602,-0.17571786,0.860515604,1
TRINITY_DN10302_c0_g1,9.319776092,-0.443924331,1.024233858,-0.433420871,0.664709041,1
TRINITY_DN10304_c0_g1,15.21607398,-0.095628497,0.922254612,-0.10368991,0.917415434,1
TRINITY_DN10306_c0_g1,1.850629635,1.27822034,2.146176616,0.595580219,0.551455694,1
TRINITY_DN10307_c0_g1,5.685427009,0.361025723,1.325487215,0.27237209,0.785335931,1
TRINITY_DN10309_c0_g1,0.405893574,1.105853071,4.866345636,0.227245073,0.820233181,1
TRINITY_DN1030_c0_g1,3.10481436,0.613964056,1.713259989,0.35836012,0.720073832,1
TRINITY_DN10312_c0_g1,1.849257095,0.645666171,2.372671448,0.272126245,0.78552495,1
TRINITY_DN10318_c0_g1,8.766598113,0.527425365,1.046094634,0.504185135,0.614131285,1
TRINITY_DN10321_c0_g1,1.925409677,2.448060086,2.491094694,0.98272462,0.32574299,1
TRINITY_DN10322_c0_g1,14.77058942,-0.373568783,0.980487545,-0.381003088,0.703200957,1
TRINITY_DN10323_c0_g1,205.1327904,0.122636395,0.387202085,0.316724522,0.75145264,1
TRINITY_DN10324_c0_g1,2.556670404,1.91751762,1.950124938,0.98327937,0.325469961,1
TRINITY_DN10326_c0_g1,1.576038139,0.673497577,2.405378952,0.279996454,0.779480226,1
TRINITY_DN1032_c0_g1,2.95001322,0.758568226,1.679278339,0.451722748,0.651468728,1
TRINITY_DN10331_c0_g1,6.259948722,1.159340019,1.211796647,0.95671169,0.338712796,1
TRINITY_DN10332_c0_g1,1.944112874,-0.586442386,1.987993985,-0.294992033,0.767999966,1
TRINITY_DN10333_c0_g1,3.477382692,-0.439563891,1.634963047,-0.268852493,0.788043196,1
TRINITY_DN10335_c0_g1,115.5804305,0.369646492,0.453231995,0.815578988,0.414740971,1
TRINITY_DN10338_c0_g1,0.784524089,2.917868214,3.575372273,0.81610193,0.41444184,1
TRINITY_DN10340_c0_g1,0.876220836,3.636087318,3.361552814,1.081668955,0.279399653,1
TRINITY_DN10342_c0_g1,28.00890641,-0.400317782,0.629355301,-0.636075968,0.524726908,1
TRINITY_DN10342_c1_g1,33.23796164,0.009795967,0.590779619,0.016581424,0.986770544,1
TRINITY_DN10343_c0_g1,1.955163441,-0.567339612,1.980836108,-0.286414212,0.774560891,1
TRINITY_DN10346_c0_g1,37.26929353,0.006684053,0.592133859,0.011288078,0.990993608,1
TRINITY_DN10350_c0_g1,5.846108302,1.20346455,1.279389873,0.940655053,0.346881659,1
TRINITY_DN10355_c0_g1,32.92456991,0.124501405,0.586770607,0.212180711,0.831966055,1
TRINITY_DN10356_c0_g1,5.83579187,-0.732443161,1.23746069,-0.591892063,0.553922869,1
TRINITY_DN10360_c0_g1,26.92594185,-0.916467584,0.698379632,-1.31227708,0.189426663,1
TRINITY_DN10362_c0_g1,50.35974569,-0.053404613,0.513827832,-0.10393484,0.917221059,1
TRINITY_DN10366_c0_g1,0.749349379,-0.697367784,3.16991142,-0.219995985,0.825874282,1
TRINITY_DN10367_c0_g1,47.84704699,-0.591387559,0.524707413,-1.127080624,0.259708395,1
TRINITY_DN10368_c0_g1,9.037408274,0.088273239,1.159386327,0.076137899,0.939309389,1
TRINITY_DN1036_c0_g1,212.5890542,-0.361328659,0.372406258,-0.970253991,0.331919904,1
TRINITY_DN10373_c0_g1,2.770176553,-1.155479366,1.862726136,-0.62031629,0.535049572,1
TRINITY_DN10378_c0_g1,0.916721393,3.072029974,3.348163188,0.917526955,0.358866575,1
TRINITY_DN10379_c0_g1,9.675710815,0.479400896,1.005631056,0.476716479,0.633564026,1
TRINITY_DN1037_c0_g1,3.058711461,0.774027594,1.588655202,0.487221893,0.626101092,1
TRINITY_DN10380_c0_g1,6.655821532,0.037096963,1.117031726,0.033210304,0.973506881,1
TRINITY_DN10381_c0_g1,1.621129285,-2.047314702,2.474941255,-0.827217493,0.408113798,1
TRINITY_DN10382_c0_g1,1.816514073,-3.414704261,2.474351488,-1.380040094,0.1675743,1
TRINITY_DN10386_c0_g1,15.84763277,1.17761925,0.823608234,1.429829379,0.152765995,1
TRINITY_DN10387_c0_g1,2.885494741,0.450085776,1.670015214,0.269509985,0.787537259,1
TRINITY_DN10388_c0_g1,32.17137269,0.381994998,0.638022154,0.598717451,0.549361318,1
TRINITY_DN1038_c0_g1,5.57144578,0.127475477,1.26997333,0.1003765,0.920045426,1
TRINITY_DN10390_c0_g1,12.7129862,-0.216972754,0.95008558,-0.2283718,0.819357211,1
TRINITY_DN10391_c0_g1,17.08776854,-1.265180573,0.805709988,-1.570267951,0.116352787,1
TRINITY_DN10392_c0_g1,6.168472524,-0.128026857,1.284628311,-0.099660622,0.920613764,1
TRINITY_DN10393_c0_g1,14.23498626,-1.687549928,1.072223079,-1.573879505,0.115515309,1
TRINITY_DN10394_c0_g1,62.38456565,0.983980709,0.487312058,2.019200412,0.043466394,1
TRINITY_DN10396_c0_g1,23.18490153,0.347291924,0.669725475,0.51855863,0.604068565,1
TRINITY_DN10397_c0_g1,14.5486198,-0.869326398,0.872819426,-0.995997995,0.31925112,1
TRINITY_DN10398_c0_g1,9.18350071,0.401416252,1.000774238,0.401105701,0.688342304,1
TRINITY_DN103_c0_g1,0.792303054,-2.295271624,3.529091846,-0.650385914,0.515442974,1
TRINITY_DN10400_c0_g1,81.69878854,-0.14838906,0.439675016,-0.33749714,0.735742168,1
TRINITY_DN10401_c0_g1,33.15677731,-0.202690808,0.602215129,-0.336575417,0.73643699,1
TRINITY_DN10404_c0_g1,5.816050954,0.80781859,1.230933287,0.656265127,0.511653551,1
TRINITY_DN10405_c0_g1,60.70162375,0.976933715,0.554762726,1.760993787,0.078239455,1
TRINITY_DN10407_c0_g1,4.870382274,0.559065085,1.337235557,0.418075246,0.675892103,1
TRINITY_DN10408_c0_g1,8.134300747,1.56909648,1.072403609,1.463158523,0.143424007,1
TRINITY_DN10409_c0_g1,5.016128902,0.11296745,1.377875413,0.081986694,0.934657294,1
TRINITY_DN10410_c0_g1,2.848431274,-0.282861863,1.910436739,-0.148061361,0.882294343,1
TRINITY_DN10411_c0_g1,0.792303054,-2.295271624,3.529091846,-0.650385914,0.515442974,1
TRINITY_DN10412_c0_g1,2.817973489,-3.163415069,2.080307016,-1.520648175,0.12834815,1
TRINITY_DN10413_c0_g1,2.336585852,1.454491086,2.016282728,0.721372586,0.470680309,1
TRINITY_DN10416_c0_g1,5.388803703,0.447019958,1.438131727,0.310833806,0.755926968,1
TRINITY_DN10419_c0_g1,2.561852442,2.081883173,1.986246558,1.048149418,0.294569771,1
TRINITY_DN10420_c0_g1,0.261750478,0.396491078,4.958399812,0.079963515,0.936266274,1
TRINITY_DN10421_c0_g1,118.9077692,0.24719854,0.439907242,0.561933327,0.574161446,1
TRINITY_DN10423_c0_g1,6.086708178,0.679658899,1.405997052,0.483399946,0.628811787,1
TRINITY_DN10424_c0_g1,5.998387691,0.209974706,1.309303103,0.16037135,0.872588557,1
TRINITY_DN10425_c0_g1,9.68383095,0.424999418,1.039992231,0.40865634,0.682791879,1
TRINITY_DN10426_c0_g1,141.6959391,-0.037846796,0.386991162,-0.097797571,0.922093036,1
TRINITY_DN10429_c0_g1,4.546397239,-0.486572209,1.345288281,-0.361686202,0.717586539,1
TRINITY_DN10430_c0_g1,9.87309643,-0.219369575,0.94206495,-0.232860351,0.815869847,1
TRINITY_DN10432_c0_g1,222.9354794,0.271841022,0.485055648,0.560432649,0.575184368,1
TRINITY_DN10434_c0_g1,10.66408577,0.315469548,0.980034228,0.32189646,0.747531135,1
TRINITY_DN10436_c0_g1,5.88732923,0.069011694,1.224034884,0.056380496,0.955038694,1
TRINITY_DN10437_c0_g1,3.655852476,1.591965698,1.821150003,0.874154076,0.382034352,1
TRINITY_DN10438_c0_g1,41.91990767,0.196854144,0.602956226,0.326481652,0.744059969,1
TRINITY_DN1043_c0_g1,0.288286193,2.458828746,4.932741897,0.498470992,0.61815211,1
TRINITY_DN10440_c0_g1,2.221786524,-0.05966669,2.339582123,-0.02550314,0.979653644,1
TRINITY_DN10441_c0_g1,18.63094763,-0.774684423,0.741234664,-1.045127084,0.295964238,1
TRINITY_DN10443_c0_g1,33.41689327,-0.280523212,0.590764119,-0.474848088,0.634895255,1
TRINITY_DN10444_c0_g1,29.51395711,0.020409671,0.624930235,0.032659119,0.973946425,1
TRINITY_DN10445_c0_g1,18.68280923,-0.31669092,0.888176036,-0.356563234,0.721418806,1
TRINITY_DN10446_c0_g1,16.27416215,0.698059188,0.845561048,0.825557409,0.409055204,1
TRINITY_DN10448_c0_g1,0.448847249,0.084510065,4.372991537,0.019325458,0.984581475,1
TRINITY_DN10449_c0_g1,7.0757191,0.037100147,1.159110429,0.032007431,0.974466125,1
TRINITY_DN10450_c0_g1,1.391352941,-0.210304785,2.403459983,-0.087500847,0.930273412,1
TRINITY_DN10455_c0_g1,13.72218026,0.230466434,0.893072303,0.258060219,0.796360432,1
TRINITY_DN10456_c0_g1,3.243270324,0.866858275,1.576582613,0.549833715,0.582433432,1
TRINITY_DN10459_c0_g1,8.816140495,0.103953392,1.115440616,0.093194913,0.925748715,1
TRINITY_DN1045_c0_g1,11.50297093,0.254315149,0.908392118,0.279961862,0.779506765,1
TRINITY_DN10461_c0_g1,7.570334179,-0.194583891,1.117802314,-0.174077195,0.861804795,1
TRINITY_DN10462_c0_g1,50.94657669,0.706082824,0.500816887,1.409862252,0.158580361,1
