"brood 37 larvae, hour 48, pH 7.5",,,,,,
,,,,,,
baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
TRINITY_DN10040_c0_g1,6.214832679,-0.349625067,0.63191029,-0.553282755,0.580069808,0.99832092
TRINITY_DN10041_c0_g1,1.005210678,-0.463939415,1.601934568,-0.289611963,0.772113114,NA
TRINITY_DN10042_c0_g1,2.768118874,0.51969456,0.978240794,0.53125423,0.595242618,0.99832092
TRINITY_DN10043_c0_g1,5.641363729,0.183329165,0.697699212,0.262762465,0.792733668,0.99832092
TRINITY_DN1004_c0_g1,3.459522297,0.591787786,0.871348575,0.679163085,0.497034534,0.99832092
TRINITY_DN10051_c0_g1,9.016307747,0.019505383,0.570286531,0.034202777,0.972715452,0.998809633
TRINITY_DN10055_c0_g1,3.318445459,-0.097295985,0.972354166,-0.10006229,0.920294873,0.99832092
TRINITY_DN10056_c0_g1,0.69027648,1.793404413,1.938648992,0.925079486,0.354924563,NA
TRINITY_DN1005_c0_g1,2.786579956,1.319052376,1.001165337,1.317517025,0.187665378,0.99832092
TRINITY_DN10064_c0_g1,1.452680266,-0.701164735,1.454989808,-0.481903537,0.629874473,NA
TRINITY_DN10065_c0_g1,2.320784569,-1.344889085,1.206457495,-1.114742202,0.264960911,NA
TRINITY_DN10066_c0_g1,2.884175792,1.509750537,0.951569154,1.586590455,0.112605431,0.990872029
TRINITY_DN10067_c0_g1,0.102818171,0.076065101,3.513571862,0.021648938,0.982727996,NA
TRINITY_DN10068_c0_g1,3.425203173,0.514748476,0.891391676,0.577466102,0.563624632,0.99832092
TRINITY_DN1006_c0_g1,19.73688867,0.176417142,0.401456658,0.439442561,0.660340893,0.99832092
TRINITY_DN10070_c0_g1,0.445296832,-0.722678601,2.302603839,-0.313852774,0.75363286,NA
TRINITY_DN10074_c0_g1,15.46886383,1.049342365,0.502095247,2.089926902,0.036624367,0.930982121
TRINITY_DN10075_c0_g1,6.094085994,0.159705485,0.717380849,0.222623012,0.823828925,0.99832092
TRINITY_DN10076_c0_g1,1.677420214,-0.144326599,1.217220076,-0.118570669,0.905615504,NA
TRINITY_DN10077_c0_g1,1.694733819,0.529173489,1.317435081,0.401669499,0.687927274,NA
TRINITY_DN10078_c0_g1,12.8212494,0.757346747,0.480030967,1.577703939,0.114633641,0.994776885
TRINITY_DN10079_c0_g1,0.059815696,-0.514006006,3.525480073,-0.145797451,0.884081289,NA
TRINITY_DN10081_c0_g1,0.086004949,1.128903985,3.511116337,0.321522808,0.747814231,NA
TRINITY_DN10084_c0_g1,0.172009898,1.671645981,3.493801893,0.478460437,0.632322527,NA
TRINITY_DN10085_c0_g1,0.354360216,0.159120703,2.42544762,0.065604675,0.947692567,NA
TRINITY_DN10086_c0_g1,25.42615212,1.193706922,0.459274133,2.599116381,0.009346408,0.658584425
TRINITY_DN10087_c0_g1,36.38816073,-0.274539104,0.326640014,-0.840494404,0.400631238,0.99832092
TRINITY_DN1008_c0_g1,40.78208651,-0.310335315,0.290386151,-1.068698744,0.285205438,0.99832092
TRINITY_DN10093_c0_g1,3962.524847,-0.334488656,0.612905139,-0.545742946,0.585242647,0.99832092
TRINITY_DN10094_c0_g1,1.5592981,-0.796139166,1.209458402,-0.658260892,0.510370503,NA
TRINITY_DN10095_c0_g1,9.753193364,0.377636835,0.620358827,0.60873936,0.542697213,0.99832092
TRINITY_DN10098_c0_g1,2.633895923,0.638452635,0.992833607,0.643061063,0.520184478,0.99832092
TRINITY_DN10099_c0_g1,5.784786524,0.169516373,0.668853457,0.253443219,0.799925733,0.99832092
TRINITY_DN100_c0_g1,0.269037328,-1.207101472,2.871049931,-0.420439038,0.674164755,NA
TRINITY_DN10100_c0_g1,6.992681388,0.124165793,0.644165152,0.192754595,0.847151164,0.99832092
TRINITY_DN10103_c0_g1,38.70111564,-0.632431717,0.406960779,-1.554036038,0.120175821,0.99832092
TRINITY_DN10104_c0_g1,2.108419212,0.042493699,1.050448118,0.040452925,0.967732037,NA
TRINITY_DN10108_c0_g1,1.718527404,1.219177618,1.185165858,1.02869789,0.303621662,NA
TRINITY_DN10109_c0_g1,1.006418047,0.071073471,1.509394048,0.04708742,0.962443554,NA
TRINITY_DN1010_c0_g1,19.00088254,-0.096155141,0.496137335,-0.193807509,0.846326607,0.99832092
TRINITY_DN10112_c0_g1,6.701584661,0.201157982,0.630515005,0.31903758,0.749698016,0.99832092
TRINITY_DN10113_c0_g1,3.41552501,1.186557016,0.884135916,1.342052726,0.179578901,0.99832092
TRINITY_DN10114_c0_g1,0.703445136,-1.415099386,1.937375637,-0.73042076,0.465133032,NA
TRINITY_DN10119_c0_g1,11.91960583,0.014558582,0.505844724,0.028780732,0.977039468,0.999107124
TRINITY_DN1011_c0_g1,2.584774054,-0.108240575,0.936127157,-0.115625932,0.90794901,NA
TRINITY_DN10121_c0_g1,2.655557935,-0.133787637,0.922463186,-0.145033036,0.884684789,0.99832092
TRINITY_DN10122_c0_g1,0.672551138,1.619041802,2.03323286,0.796289414,0.425863837,NA
TRINITY_DN10124_c0_g1,9.061679344,-0.660753437,0.531442188,-1.243321385,0.213749427,0.99832092
TRINITY_DN10125_c0_g1,9.584593788,0.116408505,0.526482181,0.221106258,0.825009698,0.99832092
TRINITY_DN10126_c0_g1,2.455351644,-0.514891184,1.127248245,-0.456768229,0.647837644,NA
TRINITY_DN10128_c0_g1,1.110201552,0.623330995,1.560855984,0.399352023,0.68963384,NA
TRINITY_DN10129_c0_g1,24.11762013,0.578546246,0.376541757,1.536473009,0.124422413,0.99832092
TRINITY_DN10132_c0_g1,3.254284417,-1.731795393,0.9145075,-1.893691842,0.058265925,0.945016507
TRINITY_DN10136_c0_g1,1.545986343,2.156851991,1.348656683,1.599259484,0.109762958,NA
TRINITY_DN10137_c0_g1,8.433849087,0.177649513,0.553254864,0.321098872,0.748135465,0.99832092
TRINITY_DN10138_c0_g1,15.1480201,0.461283207,0.498827091,0.924735676,0.355103417,0.99832092
TRINITY_DN10139_c0_g1,0.312039803,-0.606709508,2.550496467,-0.237878984,0.811974956,NA
TRINITY_DN10140_c0_g1,11.40021219,0.897140803,0.525152116,1.708344641,0.087572413,0.972469539
TRINITY_DN10142_c0_g1,0.441501064,-2.162745475,2.623345876,-0.824422542,0.409699511,NA
TRINITY_DN10143_c0_g1,2.674055288,0.44985667,1.102499444,0.408033467,0.683249105,0.99832092
TRINITY_DN10144_c0_g1,8.83939999,0.510775108,0.544320527,0.938371939,0.348053302,0.99832092
TRINITY_DN1014_c1_g1,2.278515211,-1.545901004,1.18266424,-1.307134309,0.191167101,NA
TRINITY_DN10151_c0_g1,40.78351137,-0.407549702,0.34459216,-1.182701608,0.236927427,0.99832092
TRINITY_DN10152_c0_g1,2.929181699,0.003203965,0.940597651,0.003406307,0.997282165,0.99973446
TRINITY_DN10154_c0_g1,0.884767624,-1.812987373,1.896597689,-0.955915629,0.339114862,NA
TRINITY_DN10155_c0_g1,1.817179795,-0.881790725,1.181659159,-0.746231025,0.45552787,NA
TRINITY_DN10157_c0_g1,3.399775689,-0.577528651,0.884622207,-0.65285344,0.513850768,0.99832092
TRINITY_DN10158_c0_g1,0.441501064,-2.162745475,2.623345876,-0.824422542,0.409699511,NA
TRINITY_DN1015_c0_g1,120.6376155,-0.490293138,0.258450691,-1.897047114,0.05782172,0.945016507
TRINITY_DN10161_c0_g1,0.356388654,-1.644684081,2.631845011,-0.624916769,0.532025686,NA
TRINITY_DN10162_c0_g1,10.91408836,-0.009804959,0.475143407,-0.020635788,0.983536192,0.999327091
TRINITY_DN10163_c0_g1,0.440366195,-0.536804032,2.31507259,-0.231873521,0.816636252,NA
TRINITY_DN10164_c0_g1,0.74281846,-2.951181129,1.887368355,-1.563648728,0.117900085,NA
TRINITY_DN10166_c0_g1,3.044511059,-0.490538221,0.908109407,-0.540175245,0.589076183,0.99832092
TRINITY_DN10168_c0_g1,14.27669501,-0.160354098,0.450226528,-0.35616315,0.721718387,0.99832092
TRINITY_DN10169_c0_g1,0.40026592,0.334985433,2.342273054,0.143017242,0.886276564,NA
TRINITY_DN10170_c0_g1,11.52061462,0.14356192,0.502163813,0.285886629,0.774964955,0.99832092
TRINITY_DN10171_c0_g1,10.41347483,0.057545027,0.575690703,0.099958236,0.920377482,0.99832092
TRINITY_DN10173_c0_g1,7.942500155,0.355346957,0.60611045,0.586274263,0.557691224,0.99832092
TRINITY_DN10174_c0_g1,1.391584353,-0.029514716,1.340759935,-0.022013424,0.982437248,NA
TRINITY_DN10175_c0_g1,10.76082888,0.725456901,0.630515374,1.150577657,0.249906029,0.99832092
TRINITY_DN10176_c0_g1,35.24657414,-0.035657791,0.328683819,-0.108486603,0.913609707,0.99832092
TRINITY_DN10177_c0_g1,6.298826397,0.074176061,0.639181902,0.116048438,0.907614153,0.99832092
TRINITY_DN10178_c0_g1,24.72780483,-0.708546991,0.396046671,-1.789049229,0.073606888,0.959065542
TRINITY_DN10179_c0_g1,0.709192016,-1.603623694,1.842337142,-0.87042901,0.384065999,NA
TRINITY_DN10181_c0_g1,0.920913481,1.435734208,1.659791503,0.865008771,0.387033975,NA
TRINITY_DN10182_c0_g1,1.292573643,2.792172661,1.619809759,1.723765797,0.084750131,NA
TRINITY_DN10186_c0_g1,1.888085041,-2.553849108,1.383488766,-1.845948569,0.064899673,NA
TRINITY_DN10189_c0_g1,5.169762619,0.438456015,0.694604213,0.631231436,0.52788921,0.99832092
TRINITY_DN1018_c0_g1,0.323637003,1.35428224,2.485493197,0.544874652,0.585839731,NA
TRINITY_DN10192_c0_g1,7.689623563,0.735889326,0.68082972,1.080871331,0.279754353,0.99832092
TRINITY_DN10194_c0_g1,14.45928904,-0.61931752,0.456584506,-1.356413791,0.174967548,0.99832092
TRINITY_DN10195_c0_g1,3.122105554,-0.070952527,0.908451862,-0.078102682,0.937746374,0.99832092
TRINITY_DN10196_c0_g1,51.53349842,0.260206473,0.355568922,0.731803196,0.464288698,0.99832092
TRINITY_DN10198_c0_g1,1.10580768,-0.755989438,1.466595651,-0.515472303,0.606223019,NA
TRINITY_DN10199_c0_g1,2.492609696,1.33825652,1.010811683,1.323942474,0.18552215,NA
TRINITY_DN1019_c0_g1,0.69250656,0.338686374,1.819197292,0.186173526,0.852308684,NA
TRINITY_DN10200_c0_g1,2.981884115,0.229096769,0.908163349,0.252263835,0.80083714,0.99832092
TRINITY_DN10201_c0_g1,3.738526546,0.011657472,0.809687626,0.014397494,0.988512859,0.999327091
TRINITY_DN10203_c0_g1,0.9181909,-0.078828656,1.721924009,-0.045779405,0.963486074,NA
TRINITY_DN10204_c0_g1,3.806973074,-1.048224462,0.877764097,-1.194198379,0.232400377,0.99832092
TRINITY_DN10206_c0_g1,6.541136937,0.32938746,0.608319504,0.541471148,0.588182879,0.99832092
TRINITY_DN10207_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN10208_c0_g1,11.84311443,-0.326602537,0.490591923,-0.665731582,0.505582683,0.99832092
TRINITY_DN10213_c0_g1,5.149418506,-0.024852421,0.720807825,-0.034478567,0.972495533,0.998809633
TRINITY_DN10214_c0_g1,1.545672463,-1.005850866,1.240823983,-0.810631387,0.417577387,NA
TRINITY_DN10216_c0_g1,2.012998047,2.029447089,1.185540794,1.711832355,0.086927568,NA
TRINITY_DN10217_c0_g1,2.38984395,-0.906026817,1.059474546,-0.855166195,0.392459148,NA
TRINITY_DN1021_c0_g1,5.651148459,0.28267792,0.691659433,0.408695243,0.682763325,0.99832092
TRINITY_DN10220_c0_g1,0.570718965,0.483685232,1.953567682,0.247590722,0.80445109,NA
TRINITY_DN10223_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN10224_c0_g1,0.619493628,1.895013278,2.039300335,0.929246784,0.352761207,NA
TRINITY_DN10225_c0_g1,0.940261672,1.016496346,1.626698503,0.624883064,0.532047808,NA
TRINITY_DN10230_c0_g1,0.764190646,0.200685005,1.828633884,0.109745863,0.912610926,NA
TRINITY_DN10233_c0_g1,2.525784545,-0.217416375,1.007930872,-0.215705641,0.829217204,NA
TRINITY_DN10234_c0_g1,5.296896763,-0.280604788,0.686104246,-0.40898273,0.682552335,0.99832092
TRINITY_DN10235_c0_g1,13.54942599,0.238885528,0.441468318,0.541115904,0.588427697,0.99832092
TRINITY_DN10236_c0_g1,0.90048514,-0.334829015,1.737162978,-0.192744733,0.847158888,NA
TRINITY_DN10237_c0_g1,4.735220465,0.215913103,0.777317282,0.277767018,0.781191211,0.99832092
TRINITY_DN10238_c0_g1,3.663795702,-0.119785772,0.833219409,-0.14376258,0.885687953,0.99832092
TRINITY_DN10239_c0_g1,0.338893371,0.038637525,2.322701713,0.016634734,0.986728015,NA
TRINITY_DN1023_c0_g1,6.734842409,0.165678388,0.646036122,0.256453753,0.797600486,0.99832092
TRINITY_DN10240_c0_g1,16.43927477,-0.757632341,0.478676979,-1.58276327,0.113475431,0.991942965
TRINITY_DN10244_c0_g1,0.950005964,2.30514382,1.725358296,1.336037752,0.181536934,NA
TRINITY_DN10246_c0_g1,2.031683524,0.036324554,1.08909485,0.033352976,0.973393109,NA
TRINITY_DN10247_c0_g1,6.590187871,0.847190464,0.705445949,1.200928953,0.229778762,0.99832092
TRINITY_DN10248_c0_g1,7.917800618,0.980687195,0.611548532,1.60361303,0.108799377,0.990872029
TRINITY_DN10249_c0_g1,1.800672875,0.532549427,1.169098702,0.455521356,0.648734207,NA
TRINITY_DN1024_c0_g1,4.61414384,-0.378410297,0.719960818,-0.525598459,0.599167227,0.99832092
TRINITY_DN10251_c0_g1,7.152328062,-0.946350575,0.659790149,-1.434320558,0.151480806,0.99832092
TRINITY_DN10252_c0_g1,2.93469874,-0.226763952,0.92656584,-0.244735929,0.806660906,0.99832092
TRINITY_DN10253_c0_g1,65.58346014,0.270906236,0.343702698,0.78819933,0.430580121,0.99832092
TRINITY_DN10254_c0_g1,31.18620464,-0.210027155,0.487015256,-0.43125375,0.666283875,0.99832092
TRINITY_DN10256_c0_g1,2.991199928,0.960984928,0.927476516,1.036128583,0.300142159,0.99832092
TRINITY_DN10259_c0_g1,20.26620112,-0.385609016,0.449145426,-0.858539336,0.390594719,0.99832092
TRINITY_DN1025_c0_g1,103.8484633,-0.598439178,0.298967576,-2.001685891,0.045318525,0.930982121
TRINITY_DN10260_c0_g1,2.793854157,-0.112426871,0.914214501,-0.122976469,0.902125731,0.99832092
TRINITY_DN10261_c0_g1,0.387456527,0.773951769,2.382135594,0.324898285,0.745258055,NA
TRINITY_DN10263_c0_g1,1.095114719,-0.058042271,1.43581166,-0.040424711,0.96775453,NA
TRINITY_DN10265_c0_g1,5.415701156,0.157379586,0.712654508,0.22083574,0.825220334,0.99832092
TRINITY_DN10268_c0_g1,32.5658226,-0.710559072,0.384313837,-1.848903169,0.064471796,0.945016507
TRINITY_DN10269_c0_g1,40.45580043,-0.267205345,0.345108016,-0.774265831,0.438773606,0.99832092
TRINITY_DN10271_c0_g1,3.994149828,-1.135828917,0.799329808,-1.420976556,0.155323575,0.99832092
TRINITY_DN10272_c0_g1,0.043002475,0.761675168,3.518198177,0.216495811,0.82860129,NA
TRINITY_DN10273_c0_g1,7.781906335,-0.387428129,0.673669687,-0.575101027,0.565222973,0.99832092
TRINITY_DN10274_c0_g1,0.905820015,0.758970818,1.639931819,0.462806325,0.643503197,NA
TRINITY_DN10275_c0_g1,7.822019268,-0.427102958,0.564158515,-0.757061972,0.449012736,0.99832092
TRINITY_DN10277_c0_g1,0.523049378,0.368344343,2.04674589,0.17996584,0.857179386,NA
TRINITY_DN10278_c0_g1,1.93659976,1.112815183,1.191200283,0.93419654,0.35020252,NA
TRINITY_DN10280_c0_g1,292.2029913,-0.648003872,0.598008983,-1.083602239,0.278541198,0.99832092
TRINITY_DN10282_c0_g1,2.873677163,0.643229148,0.934094348,0.688612611,0.491067083,0.99832092
TRINITY_DN10286_c0_g1,2.837979314,-0.667968114,0.926753931,-0.720761026,0.471056558,0.99832092
TRINITY_DN10287_c0_g1,6.953231371,0.416829171,0.612807238,0.680196227,0.496380221,0.99832092
TRINITY_DN10289_c0_g1,0.950924805,-1.337373987,1.571945392,-0.850776365,0.394893593,NA
TRINITY_DN10290_c0_g1,0.266724536,2.015509252,3.130976229,0.643731892,0.519749306,NA
TRINITY_DN10292_c0_g1,0.950453221,-0.102027506,1.612311431,-0.063280272,0.949543325,NA
TRINITY_DN10293_c0_g1,1.671649055,-1.017347059,1.28220892,-0.793433147,0.427525505,NA
TRINITY_DN10294_c0_g1,0.043002475,0.761675168,3.518198177,0.216495811,0.82860129,NA
TRINITY_DN10297_c0_g1,4.40795316,-0.706843299,0.920694348,-0.76772851,0.442648495,0.99832092
TRINITY_DN10298_c0_g1,3.570018033,-0.301252252,0.85258563,-0.353339585,0.723833873,0.99832092
TRINITY_DN10299_c0_g1,3.272051428,0.384577553,0.861680833,0.446310906,0.65537268,0.99832092
TRINITY_DN1029_c0_g1,4.293000461,-0.137208541,0.884265196,-0.155166733,0.876689874,0.99832092
TRINITY_DN102_c0_g1,2.713116675,0.230462064,0.942895643,0.244419481,0.806905956,0.99832092
TRINITY_DN10302_c0_g1,3.480735317,0.449661071,0.875360161,0.513686927,0.607470893,0.99832092
TRINITY_DN10304_c0_g1,7.179636935,0.285269361,0.646904069,0.440976298,0.659230156,0.99832092
TRINITY_DN10306_c0_g1,1.371059105,-0.857120508,1.39020299,-0.616543422,0.537535923,NA
TRINITY_DN10307_c0_g1,3.688944283,1.291093519,0.861607873,1.498469964,0.134011191,0.99832092
TRINITY_DN10309_c0_g1,0.551459799,1.202826028,1.967875751,0.611230677,0.541046877,NA
TRINITY_DN1030_c0_g1,1.733342206,-0.118251106,1.244306517,-0.095033743,0.924288025,NA
TRINITY_DN10312_c0_g1,1.76797091,2.230278953,1.421182716,1.569311903,0.11657528,NA
TRINITY_DN10318_c0_g1,2.04503242,0.288200539,1.059047173,0.272131918,0.785520588,NA
TRINITY_DN10321_c0_g1,1.316099978,-2.051626134,1.479107975,-1.387069889,0.165420453,NA
TRINITY_DN10322_c0_g1,2.144960578,0.468716265,1.151272215,0.407128965,0.683913271,NA
TRINITY_DN10323_c0_g1,104.683819,0.032629007,0.248103901,0.131513477,0.895369126,0.99832092
TRINITY_DN10324_c0_g1,0.680025656,-0.007138696,1.789231091,-0.003989812,0.996816599,NA
TRINITY_DN10326_c0_g1,1.723850196,0.593938412,1.192276925,0.498154749,0.618374974,NA
TRINITY_DN1032_c0_g1,0.655835853,1.083914025,2.040195274,0.531279549,0.595225075,NA
TRINITY_DN10331_c0_g1,6.943704478,0.327621396,0.647675044,0.505842241,0.612967402,0.99832092
TRINITY_DN10332_c0_g1,0.538970061,-1.39843645,1.999985665,-0.699223237,0.484412531,NA
TRINITY_DN10333_c0_g1,1.343356858,-0.603765421,1.355144724,-0.44553575,0.65593263,NA
TRINITY_DN10335_c0_g1,56.37043573,-0.040764674,0.344631624,-0.118284776,0.90584202,0.99832092
TRINITY_DN10338_c0_g1,1.033721558,0.051292598,1.580706343,0.032449163,0.974113856,NA
TRINITY_DN10340_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN10342_c0_g1,17.46817047,-0.203662861,0.461770366,-0.441047922,0.659178304,0.99832092
TRINITY_DN10342_c1_g1,25.20806789,-0.280632059,0.36932405,-0.759853193,0.447342343,0.99832092
TRINITY_DN10343_c0_g1,1.352428953,0.454007698,1.28722743,0.352702007,0.724311855,NA
TRINITY_DN10346_c0_g1,8.016072575,0.779763692,0.57022144,1.367475225,0.171476398,0.99832092
TRINITY_DN10350_c0_g1,3.329284171,1.097120511,0.94161819,1.16514371,0.243960827,0.99832092
TRINITY_DN10355_c0_g1,18.42944692,-0.815820487,0.471212767,-1.731320846,0.083394555,0.96642128
TRINITY_DN10356_c0_g1,2.899259314,-0.187706708,0.889209258,-0.211093965,0.832813949,0.99832092
TRINITY_DN10360_c0_g1,19.01430347,-0.422503231,0.393493909,-1.073722417,0.282947111,0.99832092
TRINITY_DN10362_c0_g1,25.33552716,0.334029239,0.375409809,0.889772274,0.373588177,0.99832092
TRINITY_DN10366_c0_g1,0.591215414,-1.832230868,1.965505666,-0.932193125,0.351236728,NA
TRINITY_DN10367_c0_g1,11.44289603,-0.241193193,0.483289752,-0.4990654,0.617733312,0.99832092
TRINITY_DN10368_c0_g1,2.314837606,-0.262271272,1.09422801,-0.239686125,0.810573592,NA
TRINITY_DN1036_c0_g1,85.36163178,-0.252400627,0.277043126,-0.911051757,0.362268104,0.99832092
TRINITY_DN10373_c0_g1,0.888849582,-0.823066727,1.695825003,-0.485348857,0.627428904,NA
TRINITY_DN10378_c0_g1,0.222449563,-0.72204947,3.08018005,-0.234417942,0.814660531,NA
TRINITY_DN10379_c0_g1,2.405267283,0.920288518,1.021845867,0.900613828,0.36779368,NA
TRINITY_DN1037_c0_g1,0.937473043,2.526274137,1.692794308,1.492369229,0.135602377,NA
TRINITY_DN10380_c0_g1,2.266358356,-0.463563518,1.006523548,-0.460559038,0.645115005,NA
TRINITY_DN10382_c0_g1,0.234728824,0.981495412,2.783572071,0.352602838,0.72438621,NA
TRINITY_DN10386_c0_g1,12.78500722,0.091507961,0.488296537,0.187402437,0.851345112,0.99832092
TRINITY_DN10387_c0_g1,0.626321386,-1.604359936,2.043764,-0.785002542,0.432452078,NA
TRINITY_DN10388_c0_g1,14.30249403,0.680561151,0.455403232,1.494414407,0.135067338,0.99832092
TRINITY_DN1038_c0_g1,3.454974219,0.150003994,0.92149696,0.16278295,0.870689333,0.99832092
TRINITY_DN10390_c0_g1,10.07902251,0.524909378,0.525773746,0.998356007,0.318106758,0.99832092
TRINITY_DN10391_c0_g1,5.899504311,-0.875234538,0.711071126,-1.23086778,0.21837232,0.99832092
TRINITY_DN10392_c0_g1,2.768312965,0.037323151,0.927501415,0.040240533,0.967901363,0.99848784
TRINITY_DN10393_c0_g1,4.319433795,0.721604984,0.796423872,0.906056447,0.364905976,0.99832092
TRINITY_DN10394_c0_g1,14.6974156,-0.104651574,0.477837208,-0.219010935,0.82664153,0.99832092
TRINITY_DN10396_c0_g1,15.46807779,0.889704547,0.520337416,1.709860794,0.087291618,0.972469539
TRINITY_DN10397_c0_g1,4.590978698,0.398848287,0.729940214,0.546412266,0.58478258,0.99832092
TRINITY_DN10398_c0_g1,4.504814578,0.15784541,0.722217037,0.218556753,0.826995345,0.99832092
TRINITY_DN103_c0_g1,1.289963687,-0.440372753,1.428331508,-0.308312707,0.757844398,NA
TRINITY_DN10400_c0_g1,18.26469896,0.147105057,0.398273923,0.369356486,0.711862027,0.99832092
TRINITY_DN10401_c0_g1,14.11424942,-0.086272739,0.487261989,-0.177056164,0.859464274,0.99832092
TRINITY_DN10404_c0_g1,1.723954933,0.608771868,1.225094571,0.496918264,0.619246691,NA
TRINITY_DN10405_c0_g1,5.76484115,-0.130472511,0.671430734,-0.194320135,0.845925221,0.99832092
TRINITY_DN10407_c0_g1,3.62361321,-0.171464577,0.82768223,-0.207162327,0.835883088,0.99832092
TRINITY_DN10408_c0_g1,8.907973075,0.819192476,0.613312616,1.335685022,0.181652247,0.99832092
TRINITY_DN10409_c0_g1,1.793292084,0.281741889,1.340113488,0.210237335,0.833482441,NA
TRINITY_DN10410_c0_g1,1.838199519,2.942499586,1.31719814,2.233908095,0.025489121,NA
TRINITY_DN10411_c0_g1,0.738592913,-0.6536152,1.689072769,-0.386966868,0.698780736,NA
TRINITY_DN10412_c0_g1,0.523713693,-0.057404204,1.929336414,-0.029753341,0.976263771,NA
TRINITY_DN10416_c0_g1,4.235605436,0.912795208,0.774054229,1.179239353,0.23830288,0.99832092
TRINITY_DN10419_c0_g1,2.895563086,0.385402673,0.933709358,0.412765139,0.679778695,0.99832092
TRINITY_DN10420_c0_g1,0.147167021,-0.609987448,3.523315795,-0.173128803,0.862550185,NA
TRINITY_DN10421_c0_g1,37.94564785,-0.175742741,0.338927799,-0.518525603,0.604091602,0.99832092
TRINITY_DN10423_c0_g1,1.707858043,0.218458369,1.173460353,0.186165956,0.85231462,NA
TRINITY_DN10424_c0_g1,0.338229056,0.690734204,2.677292677,0.257997271,0.796409013,NA
TRINITY_DN10425_c0_g1,1.529203035,1.531594395,1.357968157,1.127857371,0.25938016,NA
TRINITY_DN10426_c0_g1,51.84606795,-0.70933331,0.292728591,-2.423177412,0.015385411,0.749380075
TRINITY_DN10429_c0_g1,1.451580697,-0.892140822,1.324158537,-0.673741698,0.500475547,NA
TRINITY_DN10430_c0_g1,9.447457005,-0.053852165,0.543250823,-0.099129468,0.921035475,0.99832092
TRINITY_DN10432_c0_g1,43.38091255,0.11768401,0.302861015,0.38857431,0.697591074,0.99832092
TRINITY_DN10434_c0_g1,4.530520251,0.888423188,0.768073331,1.156690581,0.247398799,0.99832092
TRINITY_DN10436_c0_g1,2.778770013,0.249527923,0.947572934,0.263333739,0.792293357,0.99832092
TRINITY_DN10437_c0_g1,4.340540819,0.239702399,0.840505757,0.285188289,0.775499892,0.99832092
TRINITY_DN10438_c0_g1,7.870680919,0.77162475,0.640617285,1.20450192,0.228395641,0.99832092
TRINITY_DN1043_c0_g1,0.595037564,0.138375379,2.014996812,0.068672753,0.945250107,NA
TRINITY_DN10440_c0_g1,0.60412369,1.007888983,2.056300366,0.49014677,0.624030044,NA
TRINITY_DN10441_c0_g1,4.861734274,-0.376402552,0.816024879,-0.461263573,0.644609516,0.99832092
TRINITY_DN10443_c0_g1,20.12470475,-0.242710634,0.436449571,-0.556102354,0.578140886,0.99832092
