"brood 37 larvae, hour 10, pH 7.5",,,,,,
,,,,,,
baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
TRINITY_DN100_c0_g1,0.395997346,-1.147648578,2.766707078,-0.41480668,0.678283429,0.99985774
TRINITY_DN10100_c0_g1,8.222288239,-0.808619251,0.731956762,-1.104736363,0.269273842,0.99985774
TRINITY_DN10103_c0_g1,22.47705157,0.706758155,0.778146229,0.908258793,0.363741508,0.99985774
TRINITY_DN10104_c0_g1,2.076171987,-0.056837705,1.386767511,-0.040985749,0.967307257,0.99985774
TRINITY_DN10108_c0_g1,2.07051051,-0.015026851,1.471573134,-0.01021142,0.991852607,0.99985774
TRINITY_DN10109_c0_g1,1.284658756,-0.686787249,1.52736761,-0.449654192,0.652959806,0.99985774
TRINITY_DN1010_c0_g1,12.82428222,0.141873341,0.628236982,0.225827744,0.821335398,0.99985774
TRINITY_DN10112_c0_g1,4.199548151,-1.205426732,1.068245368,-1.128417466,0.259143655,0.99985774
TRINITY_DN10113_c0_g1,3.110953991,0.097276985,1.218831151,0.079811699,0.93638702,0.99985774
TRINITY_DN10114_c0_g1,0.50418648,0.743466498,2.498966619,0.297509576,0.766077498,0.99985774
TRINITY_DN10119_c0_g1,9.545425764,0.204039771,0.6413741,0.318129109,0.750387004,0.99985774
TRINITY_DN1011_c0_g1,1.412869813,-1.030351964,1.479772174,-0.696290944,0.486246643,0.99985774
TRINITY_DN10121_c0_g1,2.009421079,0.495808765,1.243174184,0.398824856,0.690022261,0.99985774
TRINITY_DN10122_c0_g1,0.078584123,0.185717381,3.816938526,0.04865611,0.961193354,0.99985774
TRINITY_DN10124_c0_g1,3.558420598,0.420548584,0.989772459,0.424894206,0.670913798,0.99985774
TRINITY_DN10125_c0_g1,5.290422958,1.273874674,0.803744005,1.58492588,0.112983176,0.99985774
TRINITY_DN10126_c0_g1,1.987062132,-1.439397305,1.39970256,-1.028359414,0.303780792,0.99985774
TRINITY_DN10128_c0_g1,1.139656031,0.414188245,1.69650699,0.244141785,0.807121011,0.99985774
TRINITY_DN10129_c0_g1,20.91390267,0.138249008,0.508584012,0.271831211,0.785751805,0.99985774
TRINITY_DN10132_c0_g1,1.178678764,1.937645714,1.632966664,1.18658008,0.235393297,0.99985774
TRINITY_DN10136_c0_g1,2.347225021,-0.22289012,1.42946634,-0.155925406,0.876091819,0.99985774
TRINITY_DN10137_c0_g1,10.47025793,-0.448565184,0.616810328,-0.727233581,0.467082878,0.99985774
TRINITY_DN10138_c0_g1,18.88584127,-0.290233726,0.61823303,-0.469456842,0.638743127,0.99985774
TRINITY_DN10139_c0_g1,0.448295829,-1.147755173,2.669368729,-0.42997251,0.667215638,0.99985774
TRINITY_DN10140_c0_g1,6.710236103,-0.803337031,0.781921177,-1.027388763,0.304237441,0.99985774
TRINITY_DN10142_c0_g1,0.256403274,-1.594544131,3.807349333,-0.418806889,0.675357269,0.99985774
TRINITY_DN10143_c0_g1,0.970373869,-0.944303031,1.940125117,-0.486722749,0.626454821,0.99985774
TRINITY_DN10144_c0_g1,8.384031679,-0.332772912,0.710784198,-0.468177138,0.63965792,0.99985774
TRINITY_DN1014_c1_g1,0.786814556,2.220934073,1.975247194,1.124382852,0.260850644,0.99985774
TRINITY_DN10151_c0_g1,24.83381807,0.255424313,0.525175853,0.486359591,0.626712236,0.99985774
TRINITY_DN10152_c0_g1,3.764559255,-2.128325953,1.126234313,-1.889771896,0.058788474,0.99985774
TRINITY_DN10154_c0_g1,0.497605377,0.695505767,2.508840898,0.27722195,0.781609686,0.99985774
TRINITY_DN10155_c0_g1,1.103460685,1.618941157,1.795158921,0.901837235,0.367143337,0.99985774
TRINITY_DN10157_c0_g1,2.436501672,1.995209816,1.359290651,1.467831634,0.142149962,0.99985774
TRINITY_DN10158_c0_g1,0.078584123,0.185717381,3.816938526,0.04865611,0.961193354,0.99985774
TRINITY_DN1015_c0_g1,127.8250137,0.379319855,0.371575359,1.020842331,0.307329145,0.99985774
TRINITY_DN10161_c0_g1,0.129229982,0.185717381,3.816938526,0.04865611,0.961193354,0.99985774
TRINITY_DN10162_c0_g1,7.712287299,0.019476308,0.671948189,0.028984837,0.976876684,0.99985774
TRINITY_DN10163_c0_g1,1.421549606,-0.721031483,1.770684739,-0.407204889,0.683857511,0.99985774
TRINITY_DN10164_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN10166_c0_g1,4.212655202,0.34503496,0.952656368,0.36218197,0.717216052,0.99985774
TRINITY_DN10168_c0_g1,9.359098633,-0.173866407,0.711233252,-0.244457647,0.8068764,0.99985774
TRINITY_DN10169_c0_g1,0.842608001,0.677956679,1.972120785,0.343770363,0.73101899,0.99985774
TRINITY_DN10170_c0_g1,13.11040157,0.260833906,0.650033997,0.401261944,0.688227279,0.99985774
TRINITY_DN10171_c0_g1,8.773048038,0.303177823,0.72701041,0.41701992,0.676663837,0.99985774
TRINITY_DN10173_c0_g1,5.04114508,0.008436784,0.853749556,0.009882036,0.992115405,0.99985774
TRINITY_DN10174_c0_g1,0.186079835,-0.48161327,3.810263588,-0.126398938,0.899416143,0.99985774
TRINITY_DN10175_c0_g1,10.85128087,-0.930461886,0.945088788,-0.98452325,0.324858306,0.99985774
TRINITY_DN10176_c0_g1,28.15022442,-0.044968261,0.482452759,-0.093207594,0.925738641,0.99985774
TRINITY_DN10177_c0_g1,4.156028057,0.566955971,0.924198399,0.613456994,0.539574211,0.99985774
TRINITY_DN10178_c0_g1,19.48876436,0.752155815,0.590512064,1.273734884,0.202757389,0.99985774
TRINITY_DN10179_c0_g1,0.662313928,-0.220729355,2.109926193,-0.104614728,0.916681528,0.99985774
TRINITY_DN10181_c0_g1,0.449077047,-0.355577203,2.423483398,-0.146721535,0.88335182,0.99985774
TRINITY_DN10182_c0_g1,0.404231073,-0.576750275,3.048115191,-0.18921538,0.849924014,0.99985774
TRINITY_DN10186_c0_g1,0.810872627,0.303891745,1.989168709,0.152773238,0.878577103,0.99985774
TRINITY_DN10189_c0_g1,3.11571607,0.665887104,1.133223815,0.587604227,0.556797973,0.99985774
TRINITY_DN1018_c0_g1,0.078584123,0.185717381,3.816938526,0.04865611,0.961193354,0.99985774
TRINITY_DN10192_c0_g1,5.328303306,-0.159965763,0.772250304,-0.207142376,0.835898668,0.99985774
TRINITY_DN10194_c0_g1,13.29287415,0.584339335,0.540430143,1.081248598,0.279586546,0.99985774
TRINITY_DN10195_c0_g1,3.419207941,-0.241518426,1.049870136,-0.230046001,0.818056024,0.99985774
TRINITY_DN10196_c0_g1,46.38250969,-0.680008017,0.544836554,-1.248095438,0.211996109,0.99985774
TRINITY_DN10198_c0_g1,0.417341673,-1.147696975,2.721045839,-0.421785241,0.673181779,0.99985774
TRINITY_DN10199_c0_g1,1.781480523,-0.492118936,1.383048212,-0.355821967,0.721973897,0.99985774
TRINITY_DN1019_c0_g1,1.095677782,-0.99591034,1.901614725,-0.523718252,0.600474519,0.99985774
TRINITY_DN10200_c0_g1,2.342488569,0.005572241,1.159639109,0.004805151,0.996166059,0.99985774
TRINITY_DN10201_c0_g1,3.186661397,0.418793159,0.997065319,0.420025801,0.674466605,0.99985774
TRINITY_DN10203_c0_g1,0.659880087,-0.393508896,2.357587374,-0.166911691,0.867439534,0.99985774
TRINITY_DN10204_c0_g1,0.925298306,-0.410026303,1.892337111,-0.216677198,0.828459919,0.99985774
TRINITY_DN10206_c0_g1,3.460929275,-0.368337101,0.969518131,-0.379917702,0.704006506,0.99985774
TRINITY_DN10207_c0_g1,0.236711571,-1.594544131,3.807349333,-0.418806889,0.675357269,0.99985774
TRINITY_DN10208_c0_g1,5.960000396,-0.218202707,0.764782832,-0.285313292,0.77540413,0.99985774
TRINITY_DN10213_c0_g1,5.464816342,0.65569105,0.801518798,0.818060726,0.413322513,0.99985774
TRINITY_DN10214_c0_g1,0.770233465,-3.420449675,2.217091376,-1.542764413,0.122887947,0.99985774
TRINITY_DN10216_c0_g1,1.207912259,0.274638972,1.808857134,0.151830107,0.879320935,0.99985774
TRINITY_DN10217_c0_g1,0.395997346,-1.147648578,2.766707078,-0.41480668,0.678283429,0.99985774
TRINITY_DN1021_c0_g1,3.122510063,-0.183351718,0.988933929,-0.185403406,0.852912637,0.99985774
TRINITY_DN10220_c0_g1,0.45110678,0.464934257,2.605496856,0.178443607,0.858374606,0.99985774
TRINITY_DN10223_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN10224_c0_g1,0.733008883,2.098478952,2.166081896,0.968790218,0.332649868,0.99985774
TRINITY_DN10225_c0_g1,0.7895283,0.478500939,2.016449723,0.237298721,0.812425055,0.99985774
TRINITY_DN10230_c0_g1,0.544495207,2.484158392,2.342745381,1.060362092,0.288979901,0.99985774
TRINITY_DN10233_c0_g1,3.750940235,-1.639423825,1.056473132,-1.551789417,0.120712619,0.99985774
TRINITY_DN10234_c0_g1,4.471705792,0.858065487,0.885846585,0.968638928,0.332725374,0.99985774
TRINITY_DN10235_c0_g1,5.025854609,-0.196794742,0.908869758,-0.216526889,0.828577068,0.99985774
TRINITY_DN10236_c0_g1,0.243292674,-0.906143693,3.636199573,-0.249200759,0.803205493,0.99985774
TRINITY_DN10237_c0_g1,4.384491383,-0.642738798,0.880635148,-0.729858216,0.465476855,0.99985774
TRINITY_DN10238_c0_g1,1.539037188,0.803788375,1.551915722,0.517933006,0.604505013,0.99985774
TRINITY_DN10239_c0_g1,0.129229982,0.185717381,3.816938526,0.04865611,0.961193354,0.99985774
TRINITY_DN1023_c0_g1,3.946690329,-0.053534254,0.990458086,-0.054049994,0.956895333,0.99985774
TRINITY_DN10240_c0_g1,5.806933932,0.65784547,0.847878249,0.775872563,0.437824234,0.99985774
TRINITY_DN10244_c0_g1,0.573755659,0.978489908,2.420117532,0.404315036,0.68598107,0.99985774
TRINITY_DN10246_c0_g1,0.797417469,-2.263834358,2.090806939,-1.082756287,0.278916613,0.99985774
TRINITY_DN10247_c0_g1,3.318644814,-0.552535555,1.098600862,-0.502944767,0.615003106,0.99985774
TRINITY_DN10248_c0_g1,9.504325468,0.626170872,0.81200665,0.771140079,0.440623907,0.99985774
TRINITY_DN10249_c0_g1,1.655514667,-0.785975346,1.374199488,-0.571951418,0.567354888,0.99985774
TRINITY_DN1024_c0_g1,2.145970971,0.802292167,1.198495909,0.669415857,0.503230239,0.99985774
TRINITY_DN10251_c0_g1,6.417354284,-1.119370909,0.799787739,-1.399584984,0.161637633,0.99985774
TRINITY_DN10252_c0_g1,2.511087835,-0.143113057,1.16728827,-0.122603011,0.90242147,0.99985774
TRINITY_DN10253_c0_g1,40.6647202,-0.557276882,0.601782885,-0.92604309,0.354423587,0.99985774
TRINITY_DN10254_c0_g1,19.06626776,-0.038129774,1.421836322,-0.026817274,0.978605476,0.99985774
TRINITY_DN10256_c0_g1,2.388132276,0.548459804,1.172077575,0.467938143,0.639828825,0.99985774
TRINITY_DN10259_c0_g1,15.24002696,-0.323028626,0.576481351,-0.560345317,0.575243923,0.99985774
TRINITY_DN1025_c0_g1,67.08763391,0.571254845,0.409270552,1.395787803,0.162778405,0.99985774
TRINITY_DN10260_c0_g1,2.618410889,2.38330431,1.327015846,1.79598783,0.072496453,0.99985774
TRINITY_DN10261_c0_g1,0.290168381,0.424072248,3.009551684,0.140908777,0.887942008,0.99985774
TRINITY_DN10263_c0_g1,0.345351487,-1.14754142,2.877721122,-0.398767417,0.690064587,0.99985774
TRINITY_DN10265_c0_g1,4.039056989,0.468161778,0.97477108,0.480278691,0.631029239,0.99985774
TRINITY_DN10268_c0_g1,17.33179952,0.397566326,0.558334515,0.712057584,0.476429118,0.99985774
TRINITY_DN10269_c0_g1,33.61124496,0.486982566,0.395391324,1.231647071,0.218080949,0.99985774
TRINITY_DN10271_c0_g1,1.424671059,-0.194102627,1.499559185,-0.129439791,0.897009664,0.99985774
TRINITY_DN10272_c0_g1,0.32564695,-1.21563037,3.288248901,-0.369689281,0.71161402,0.99985774
TRINITY_DN10273_c0_g1,4.113608645,0.007966698,1.096744898,0.007263948,0.994204259,0.99985774
TRINITY_DN10274_c0_g1,0.736168697,2.12772079,2.220969096,0.958014587,0.338055403,0.99985774
TRINITY_DN10275_c0_g1,5.925871147,0.652177657,0.817311869,0.797954468,0.424896913,0.99985774
TRINITY_DN10277_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN10278_c0_g1,0.919094312,0.030446317,1.891424801,0.016097027,0.987156985,0.99985774
TRINITY_DN10280_c0_g1,303.3648354,-0.577259303,0.48041683,-1.201580101,0.229526255,0.99985774
TRINITY_DN10282_c0_g1,2.129355999,0.0184799,1.30090519,0.014205416,0.988666099,0.99985774
TRINITY_DN10286_c0_g1,1.891293993,0.254697586,1.279142914,0.199115816,0.842172149,0.99985774
TRINITY_DN10287_c0_g1,7.705507655,-0.532550624,0.784896852,-0.678497593,0.49745625,0.99985774
TRINITY_DN10289_c0_g1,1.108687752,-0.539811854,2.060512752,-0.26197938,0.793337339,0.99985774
TRINITY_DN10290_c0_g1,0.236711571,-1.594544131,3.807349333,-0.418806889,0.675357269,0.99985774
TRINITY_DN10292_c0_g1,1.851927328,0.301329385,1.527862374,0.197222859,0.843653143,0.99985774
TRINITY_DN10293_c0_g1,0.658631572,-0.777479644,2.378048934,-0.326940137,0.743713163,0.99985774
TRINITY_DN10294_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN10297_c0_g1,2.457379274,-3.016626648,1.52219862,-1.981756262,0.047506527,0.99985774
TRINITY_DN10298_c0_g1,3.572413834,-2.185848044,1.257548752,-1.738181554,0.082178828,0.99985774
TRINITY_DN10299_c0_g1,2.692240479,-0.039427209,1.079768293,-0.036514509,0.97087211,0.99985774
TRINITY_DN1029_c0_g1,1.66939365,-0.851156928,1.393736008,-0.610701685,0.541397091,0.99985774
TRINITY_DN102_c0_g1,0.906686367,-1.530272558,2.235194915,-0.684626002,0.493579955,0.99985774
TRINITY_DN10302_c0_g1,4.123116636,-0.365735036,1.022001062,-0.357861698,0.720446815,0.99985774
TRINITY_DN10304_c0_g1,6.480151816,0.347374412,0.762695472,0.455456239,0.648781043,0.99985774
TRINITY_DN10306_c0_g1,0.860848424,-1.61375155,2.027953447,-0.795753745,0.426175182,0.99985774
TRINITY_DN10307_c0_g1,10.0200591,-0.943558422,0.794683423,-1.18733875,0.235094029,0.99985774
TRINITY_DN10309_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN1030_c0_g1,0.239522522,0.1520603,3.614233429,0.042072628,0.9664408,0.99985774
TRINITY_DN10312_c0_g1,1.483326649,-1.039146113,1.610768947,-0.645124252,0.518846669,0.99985774
TRINITY_DN10318_c0_g1,1.630058248,-2.504954488,1.640915349,-1.52655924,0.126870649,0.99985774
TRINITY_DN10321_c0_g1,0.160938399,-0.48161327,3.810263588,-0.126398938,0.899416143,0.99985774
TRINITY_DN10322_c0_g1,4.494902572,0.171997417,0.849255533,0.202527284,0.83950453,0.99985774
TRINITY_DN10323_c0_g1,59.35351016,-0.137142599,0.47420715,-0.289203989,0.772425279,0.99985774
TRINITY_DN10324_c0_g1,0.318106645,0.677075707,3.254156388,0.208064895,0.835178297,0.99985774
TRINITY_DN10326_c0_g1,0.186079835,-0.48161327,3.810263588,-0.126398938,0.899416143,0.99985774
TRINITY_DN1032_c0_g1,0.881196067,-0.484533673,2.000740604,-0.242177158,0.808642894,0.99985774
TRINITY_DN10331_c0_g1,3.22560073,-1.294121377,1.021891714,-1.266397759,0.205370713,0.99985774
TRINITY_DN10332_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN10333_c0_g1,0.745812408,-0.137405352,2.223107533,-0.061807785,0.950715904,0.99985774
TRINITY_DN10335_c0_g1,35.85632386,-0.102558048,0.687074204,-0.149267791,0.88134233,0.99985774
TRINITY_DN10338_c0_g1,0.607191661,-1.846900741,2.431535581,-0.75956147,0.447516757,0.99985774
TRINITY_DN10340_c0_g1,0.365941554,-0.62224465,3.146299895,-0.197770292,0.84322479,0.99985774
TRINITY_DN10342_c0_g1,11.23944439,-0.466623369,0.677204347,-0.689043671,0.490795786,0.99985774
TRINITY_DN10342_c1_g1,12.25714955,0.153789791,0.532109474,0.28901908,0.772566776,0.99985774
TRINITY_DN10343_c0_g1,1.157923412,-0.760316371,1.826488459,-0.416272201,0.677210832,0.99985774
TRINITY_DN10346_c0_g1,5.696682208,-0.92365515,0.773880126,-1.193537756,0.232658834,0.99985774
TRINITY_DN10350_c0_g1,2.029777743,-1.172396338,1.208313321,-0.970275108,0.331909381,0.99985774
TRINITY_DN10355_c0_g1,11.06105368,0.97306403,0.642459755,1.514591417,0.129875907,0.99985774
TRINITY_DN10356_c0_g1,1.955414728,0.48907043,1.412246537,0.346306695,0.729112238,0.99985774
TRINITY_DN10360_c0_g1,8.09584366,0.942771032,0.863590194,1.091687977,0.274970272,0.99985774
TRINITY_DN10362_c0_g1,21.23245396,-0.140027531,0.508542543,-0.275350673,0.783046837,0.99985774
TRINITY_DN10366_c0_g1,0.207814106,1.101007094,3.771471082,0.291930409,0.770339833,0.99985774
TRINITY_DN10367_c0_g1,7.039676076,0.211985964,0.864334892,0.245259062,0.806255848,0.99985774
TRINITY_DN10368_c0_g1,2.000141469,-0.483070521,1.317644292,-0.36661679,0.713904882,0.99985774
TRINITY_DN1036_c0_g1,45.199507,0.284158512,0.51301062,0.553903761,0.579644711,0.99985774
TRINITY_DN10373_c0_g1,1.026933294,0.998265807,1.802416739,0.5538485,0.579682533,0.99985774
TRINITY_DN10378_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN10379_c0_g1,2.390118536,0.063591802,1.149683648,0.055312435,0.955889556,0.99985774
TRINITY_DN1037_c0_g1,1.629588332,-1.779755315,1.771513747,-1.004652275,0.315064316,0.99985774
TRINITY_DN10380_c0_g1,1.262401944,-1.513351276,1.658464643,-0.91250138,0.361504843,0.99985774
TRINITY_DN10382_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN10386_c0_g1,10.94894301,0.3100597,0.618506061,0.501304223,0.616157034,0.99985774
TRINITY_DN10387_c0_g1,1.317524211,-0.675446562,1.750004971,-0.385968368,0.699520096,0.99985774
TRINITY_DN10388_c0_g1,17.09781115,-0.596669857,0.694072862,-0.859664583,0.389973963,0.99985774
TRINITY_DN1038_c0_g1,0.846714182,-0.787041419,1.963733985,-0.400788205,0.688576063,0.99985774
TRINITY_DN10390_c0_g1,6.56729011,-0.713834038,0.73273543,-0.974204343,0.329955089,0.99985774
TRINITY_DN10391_c0_g1,4.657577084,0.483913559,0.886711536,0.545739555,0.585244978,0.99985774
TRINITY_DN10392_c0_g1,2.560644734,-0.082475573,1.208033118,-0.068272609,0.945568628,0.99985774
TRINITY_DN10393_c0_g1,1.658618528,2.000131906,1.623598951,1.231912539,0.217981757,0.99985774
TRINITY_DN10394_c0_g1,11.04570756,0.438113296,0.621713267,0.704687063,0.481005004,0.99985774
TRINITY_DN10396_c0_g1,15.13368979,-0.175276204,0.652150294,-0.26876658,0.788109312,0.99985774
TRINITY_DN10397_c0_g1,3.741913919,-0.057456675,0.986622972,-0.058235696,0.953560888,0.99985774
TRINITY_DN10398_c0_g1,5.450113505,0.631144286,0.914254015,0.690337997,0.489981658,0.99985774
TRINITY_DN103_c0_g1,0.404231073,-0.576750275,3.048115191,-0.18921538,0.849924014,0.99985774
TRINITY_DN10400_c0_g1,12.22497908,0.895881501,0.576701244,1.553458589,0.120313615,0.99985774
TRINITY_DN10401_c0_g1,7.29681806,-1.075994865,0.694681341,-1.548904225,0.121404745,0.99985774
TRINITY_DN10404_c0_g1,1.383351484,0.840668153,1.612935186,0.521203927,0.602224719,0.99985774
TRINITY_DN10405_c0_g1,7.256483273,0.182202716,0.751183191,0.242554304,0.808350685,0.99985774
TRINITY_DN10407_c0_g1,3.300438505,2.708783363,1.27632568,2.12232928,0.033810096,0.99985774
TRINITY_DN10408_c0_g1,16.34493458,-0.472046276,0.833258949,-0.566506099,0.571049788,0.99985774
TRINITY_DN10409_c0_g1,1.418452943,-0.418726955,1.458932607,-0.287009114,0.774105342,0.99985774
TRINITY_DN10410_c0_g1,1.394543507,-0.957466294,1.640302101,-0.583713386,0.55941316,0.99985774
TRINITY_DN10411_c0_g1,1.555573382,-0.956247823,1.452707116,-0.658252315,0.510376013,0.99985774
TRINITY_DN10412_c0_g1,0.786194808,-0.890401451,2.310327825,-0.385400479,0.699940727,0.99985774
TRINITY_DN10416_c0_g1,1.857713889,0.597942453,1.479191318,0.404236048,0.686039148,0.99985774
TRINITY_DN10419_c0_g1,1.859453469,0.436732835,1.569979303,0.278177448,0.780876146,0.99985774
TRINITY_DN10420_c0_g1,0.082354276,-1.443388707,3.810263694,-0.378815962,0.704824533,0.99985774
TRINITY_DN10421_c0_g1,35.06113953,-0.035807427,0.459380689,-0.077947176,0.937870073,0.99985774
TRINITY_DN10423_c0_g1,0.735448318,0.073743742,2.238067161,0.032949745,0.973714663,0.99985774
TRINITY_DN10424_c0_g1,0.640956767,-0.071327936,2.164663182,-0.032951055,0.973713619,0.99985774
TRINITY_DN10425_c0_g1,2.628660715,-0.954810788,1.111244119,-0.859226854,0.39021537,0.99985774
TRINITY_DN10426_c0_g1,36.66552339,-0.011099109,0.389510994,-0.028494983,0.977267369,0.99985774
TRINITY_DN10429_c0_g1,1.734021436,-0.032043607,1.483489593,-0.021600156,0.982766909,0.99985774
TRINITY_DN10430_c0_g1,6.660273766,0.107759503,0.767032725,0.140488795,0.888273805,0.99985774
TRINITY_DN10432_c0_g1,44.32655784,-0.024318286,0.368196575,-0.066047018,0.947340392,0.99985774
TRINITY_DN10434_c0_g1,2.103632511,0.038750543,1.178594872,0.032878595,0.973771402,0.99985774
TRINITY_DN10436_c0_g1,1.828692259,-0.584204297,1.316068836,-0.443901019,0.657114148,0.99985774
TRINITY_DN10437_c0_g1,2.172857758,0.85446,1.45631491,0.586727496,0.557386738,0.99985774
