"brood 33 larvae, day 8, pH 7.5",,,,,,
,,,,,,
baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,
TRINITY_DN10114_c0_g1,3.379773255,0.789193089,1.414124406,0.558078968,0.576790462,1
TRINITY_DN10119_c0_g1,35.02284897,0.423330638,0.557216357,0.759723998,0.447419581,1
TRINITY_DN1011_c0_g1,6.189760508,-0.267761096,1.054971545,-0.253808832,0.79964325,1
TRINITY_DN10121_c0_g1,8.065115383,0.82288298,1.009281759,0.815315419,0.414891785,1
TRINITY_DN10122_c0_g1,0.117186677,0.796680185,4.080455872,0.195242936,0.845202768,1
TRINITY_DN10124_c0_g1,52.51125628,0.652787052,0.667553552,0.977879678,0.328133837,1
TRINITY_DN10125_c0_g1,11.31438961,0.810708851,0.888211972,0.912742539,0.361377965,1
TRINITY_DN10126_c0_g1,2.72116263,0.852094071,1.680558891,0.507030177,0.612133645,1
TRINITY_DN10128_c0_g1,4.774566468,0.893430192,1.219378832,0.732692883,0.463745766,1
TRINITY_DN10129_c0_g1,65.34128111,0.283522322,0.472533359,0.600004881,0.548502983,1
TRINITY_DN10132_c0_g1,3.118996383,0.887651107,1.52589656,0.581724299,0.560752401,1
TRINITY_DN10136_c0_g1,3.940457375,-1.370561346,1.58758328,-0.863300441,0.387972302,1
TRINITY_DN10137_c0_g1,32.57080541,-0.506613156,0.571280636,-0.886802604,0.375185185,1
TRINITY_DN10138_c0_g1,21.19540648,-0.006073869,0.630371957,-0.009635374,0.992312203,1
TRINITY_DN10139_c0_g1,1.797865122,-1.154044324,1.938607634,-0.59529546,0.55164599,1
TRINITY_DN10140_c0_g1,9.275339215,-0.052918035,0.881787902,-0.060012203,0.952145915,1
TRINITY_DN10142_c0_g1,11.38079688,1.208516667,1.231814334,0.981086706,0.326549986,1
TRINITY_DN10143_c0_g1,1.074666209,1.850990841,2.941113378,0.629350387,0.529119691,1
TRINITY_DN10144_c0_g1,18.54639725,-0.637481171,0.86804649,-0.734385979,0.46271353,1
TRINITY_DN1014_c1_g1,12.9987966,0.005667923,0.782689421,0.007241599,0.99422209,1
TRINITY_DN10151_c0_g1,39.86244025,-1.152580437,0.944795517,-1.219925812,0.222493,1
TRINITY_DN10152_c0_g1,8.572491963,0.429146413,0.956932163,0.448460643,0.653820784,1
TRINITY_DN10154_c0_g1,4.314900512,-0.418399323,1.293537175,-0.323453652,0.746351703,1
TRINITY_DN10155_c0_g1,6.728171013,1.060728225,1.076726954,0.985141332,0.324554654,1
TRINITY_DN10157_c0_g1,4.837614034,-0.777310007,1.349436088,-0.576025803,0.564597741,1
TRINITY_DN10158_c0_g1,0,NA,NA,NA,NA,NA
TRINITY_DN1015_c0_g1,115.7460953,-3.267294293,3.610505783,-0.904940884,0.365496706,1
TRINITY_DN10161_c0_g1,1.26715542,1.496316113,2.687860754,0.556694059,0.577736477,1
TRINITY_DN10162_c0_g1,11.9805317,0.043773872,0.810891467,0.053982406,0.956949182,1
TRINITY_DN10163_c0_g1,1.541234566,-1.460269406,2.49634069,-0.584963988,0.558571931,1
TRINITY_DN10164_c0_g1,5.193119806,1.748709369,1.39726847,1.251519953,0.210744839,1
TRINITY_DN10166_c0_g1,4.812538566,0.593478148,1.202638741,0.493479985,0.621673479,1
TRINITY_DN10168_c0_g1,18.40017553,0.271750172,0.712649553,0.381323711,0.702963061,1
TRINITY_DN10169_c0_g1,1.612882433,-0.850795402,2.301595558,-0.369654607,0.711639858,1
TRINITY_DN10170_c0_g1,29.47723967,0.403488564,0.608516729,0.663068976,0.507286379,1
TRINITY_DN10171_c0_g1,17.4753735,-0.710338729,0.733616594,-0.968269713,0.332909687,1
TRINITY_DN10173_c0_g1,32.02816499,-0.496581885,0.600716763,-0.826648955,0.408436061,1
TRINITY_DN10174_c0_g1,1.724846225,0.079254238,1.909855995,0.041497494,0.966899291,1
TRINITY_DN10175_c0_g1,39.71843376,-0.940022062,0.564755876,-1.664475045,0.096017534,1
TRINITY_DN10176_c0_g1,84.20115247,0.010568324,0.44254322,0.023880885,0.980947622,1
TRINITY_DN10177_c0_g1,8.677755577,0.134151112,0.93456313,0.143544195,0.88586041,1
TRINITY_DN10178_c0_g1,35.70558162,0.262834081,0.524921352,0.500711355,0.61657428,1
TRINITY_DN10179_c0_g1,2.97779088,-0.05507504,1.433014961,-0.038432983,0.969342464,1
TRINITY_DN10181_c0_g1,2.899064073,-1.15365402,1.594160078,-0.723675141,0.469265198,1
TRINITY_DN10182_c0_g1,1.73775714,-0.605794334,1.986254411,-0.304993323,0.760371237,1
TRINITY_DN10186_c0_g1,0.831266834,3.610724706,3.517989162,1.026360384,0.304721744,1
TRINITY_DN10189_c0_g1,9.679564585,0.699180694,0.913800197,0.765135198,0.444191043,1
TRINITY_DN1018_c0_g1,1.600137846,-2.161021467,2.17619605,-0.993027015,0.32069679,1
TRINITY_DN10192_c0_g1,10.17841722,0.119656791,0.881545928,0.135735175,0.892030639,1
TRINITY_DN10194_c0_g1,30.55247866,0.059240626,0.562842372,0.105252605,0.91617537,1
TRINITY_DN10195_c0_g1,8.614403649,0.109531766,0.926227268,0.118255821,0.905864962,1
TRINITY_DN10196_c0_g1,88.3302648,0.202263018,0.502014133,0.402903035,0.687019558,1
TRINITY_DN10198_c0_g1,0.917226685,0.707034408,2.656493471,0.266153264,0.790121175,1
TRINITY_DN10199_c0_g1,5.808759027,-0.307513255,1.106071735,-0.278022885,0.780994791,1
TRINITY_DN1019_c0_g1,9.087468307,0.217600865,0.979246164,0.222212629,0.824148363,1
TRINITY_DN10200_c0_g1,9.153399857,0.370232856,0.92860165,0.39869933,0.690114762,1
TRINITY_DN10201_c0_g1,7.349652233,0.30847409,0.986624064,0.312656158,0.754541907,1
TRINITY_DN10203_c0_g1,3.392571033,-0.373665945,1.485911272,-0.251472583,0.801448757,1
TRINITY_DN10204_c0_g1,6.761215995,1.83441411,1.057170939,1.735210497,0.082703528,1
TRINITY_DN10206_c0_g1,13.49889915,0.407974583,0.780974123,0.522391935,0.60139747,1
TRINITY_DN10207_c0_g1,0.604382259,0.663604024,3.414417928,0.194353485,0.845899109,1
TRINITY_DN10208_c0_g1,42.31570044,0.036832544,0.538783001,0.068362484,0.945497085,1
TRINITY_DN10213_c0_g1,15.78555865,-0.5916767,0.729641868,-0.810913854,0.417415143,1
TRINITY_DN10214_c0_g1,2.586740403,1.718159191,1.624752623,1.057489717,0.290288145,1
TRINITY_DN10216_c0_g1,4.259070951,0.611397449,1.278483789,0.478220728,0.632493111,1
TRINITY_DN10217_c0_g1,1.562292122,-2.541409766,2.718500336,-0.934857257,0.349861867,1
TRINITY_DN1021_c0_g1,13.36466874,0.239850416,0.773406562,0.310122034,0.756468157,1
TRINITY_DN10220_c0_g1,3.372255531,-0.266345341,1.516990783,-0.175574792,0.860628008,1
TRINITY_DN10223_c0_g1,1.976414741,-1.64971838,2.102886264,-0.784501952,0.432745637,1
TRINITY_DN10224_c0_g1,1.046690055,0.879251994,2.839395845,0.309661647,0.756818271,1
TRINITY_DN10225_c0_g1,2.030888563,0.658848398,1.901134831,0.346555324,0.728925414,1
TRINITY_DN10230_c0_g1,1.727111608,0.624081902,2.149968991,0.290274839,0.771605986,1
TRINITY_DN10233_c0_g1,7.133508915,0.133638361,1.008596716,0.132499302,0.894589375,1
TRINITY_DN10234_c0_g1,9.43039828,0.316714953,0.897521013,0.35287748,0.724180295,1
TRINITY_DN10235_c0_g1,18.18326353,1.206630289,0.889017313,1.357262982,0.174697665,1
TRINITY_DN10236_c0_g1,4.285600804,0.220976076,1.286527125,0.171761692,0.863624883,1
TRINITY_DN10237_c0_g1,8.486850924,-0.731715474,1.021852886,-0.716067336,0.473949772,1
TRINITY_DN10238_c0_g1,5.731513687,0.191260133,1.139631724,0.167826262,0.866719961,1
TRINITY_DN10239_c0_g1,0.816438597,-0.417248049,3.604997517,-0.115741564,0.907857365,1
TRINITY_DN1023_c0_g1,9.299864021,0.110025325,0.914996351,0.120246736,0.904287696,1
TRINITY_DN10240_c0_g1,9.904277305,-0.164067107,0.883433501,-0.185715288,0.852668039,1
TRINITY_DN10244_c0_g1,1.969406916,-0.245948569,1.762078394,-0.139578676,0.88899289,1
TRINITY_DN10246_c0_g1,4.239433989,0.341308912,1.265429752,0.269717787,0.787377375,1
TRINITY_DN10247_c0_g1,9.316594986,1.142809036,1.098715704,1.040131703,0.298278716,1
TRINITY_DN10248_c0_g1,7.90757867,-0.613532835,0.967084833,-0.634414701,0.525810218,1
TRINITY_DN10249_c0_g1,7.883229316,0.284109295,0.990092968,0.286952139,0.774148967,1
TRINITY_DN1024_c0_g1,5.563669669,-0.348339073,1.111417806,-0.313418654,0.753962614,1
TRINITY_DN10251_c0_g1,9.939383841,0.625248284,0.940495888,0.664807037,0.506173921,1
TRINITY_DN10252_c0_g1,2.6631928,-0.367564938,1.546533694,-0.237670178,0.812136916,1
TRINITY_DN10253_c0_g1,72.78887955,0.493169309,0.485890724,1.014979881,0.310115418,1
TRINITY_DN10254_c0_g1,52.90982385,-0.394633619,0.539990785,-0.730815468,0.464891874,1
TRINITY_DN10256_c0_g1,4.624467305,-0.255835727,1.251149123,-0.204480603,0.837977948,1
TRINITY_DN10259_c0_g1,32.74848016,0.441660047,0.62180342,0.710288868,0.477525021,1
TRINITY_DN1025_c0_g1,397.2488294,-0.068427522,0.357936215,-0.19117239,0.848390534,1
TRINITY_DN10260_c0_g1,6.966227891,-0.07061531,1.038612186,-0.067990065,0.945793543,1
TRINITY_DN10261_c0_g1,14.63947027,-1.137949657,0.799672512,-1.423019598,0.154730474,1
TRINITY_DN10263_c0_g1,1.010917952,-0.596351203,2.536552939,-0.235102999,0.814128791,1
TRINITY_DN10265_c0_g1,11.0894299,0.168344081,0.852568641,0.197455164,0.843471365,1
TRINITY_DN10268_c0_g1,29.56489697,-0.300705739,0.565438036,-0.531810243,0.594857428,1
TRINITY_DN10269_c0_g1,101.4430826,0.496580333,0.483721624,1.02658287,0.304616924,1
TRINITY_DN10271_c0_g1,13.82204997,0.481721325,0.831986368,0.579001464,0.562588186,1
TRINITY_DN10272_c0_g1,35.38836099,0.692918637,1.817832666,0.38117845,0.703070839,1
TRINITY_DN10273_c0_g1,17.63391382,0.148248277,0.68209635,0.217342135,0.827941723,1
TRINITY_DN10274_c0_g1,2.119426256,-0.527812841,2.03851401,-0.258920389,0.795696666,1
TRINITY_DN10275_c0_g1,15.46377258,0.37286235,0.79776605,0.467383075,0.640225829,1
TRINITY_DN10277_c0_g1,3.020168682,-0.221927029,1.563546739,-0.141938212,0.887128811,1
TRINITY_DN10278_c0_g1,2.123802385,0.111140887,1.69552084,0.065549703,0.947736334,1
TRINITY_DN10280_c0_g1,419.5594007,-2.430254641,0.61943788,-3.92332261,8.73E-05,0.656747154
TRINITY_DN10282_c0_g1,3.672747876,-0.134921977,1.309015816,-0.103071311,0.917906374,1
TRINITY_DN10286_c0_g1,3.265867676,0.971613699,1.528348867,0.635727693,0.524953923,1
TRINITY_DN10287_c0_g1,5.579257499,-0.163571276,1.104149337,-0.148142349,0.882230429,1
TRINITY_DN10289_c0_g1,2.925361891,0.053483738,1.493284128,0.035816183,0.971428929,1
TRINITY_DN10290_c0_g1,0.34962596,-0.984355326,4.045276188,-0.243334517,0.807746267,1
TRINITY_DN10292_c0_g1,0.948919285,-0.681083298,2.752023014,-0.247484594,0.804533213,1
TRINITY_DN10293_c0_g1,0.343979507,-2.509702428,4.001042872,-0.627262068,0.530487463,1
TRINITY_DN10294_c0_g1,0.92538148,1.40233232,3.488582208,0.401977719,0.687700424,1
TRINITY_DN10297_c0_g1,8.116672093,-0.899007193,1.048183208,-0.857681354,0.391068439,1
TRINITY_DN10298_c0_g1,35.38966549,-0.016585494,0.664069319,-0.024975546,0.980074469,1
TRINITY_DN10299_c0_g1,7.902715527,0.367079402,0.937712468,0.391462644,0.695455296,1
TRINITY_DN1029_c0_g1,19.83847595,0.143161089,0.696121821,0.205655223,0.837060238,1
TRINITY_DN102_c0_g1,4.495688343,-0.24960271,1.46485222,-0.170394465,0.864699925,1
TRINITY_DN10302_c0_g1,5.850810975,0.361033482,1.114397962,0.323971772,0.745959405,1
TRINITY_DN10304_c0_g1,15.4189009,0.26900446,0.724993162,0.371044134,0.71060466,1
TRINITY_DN10306_c0_g1,1.540752365,0.084435443,1.94160276,0.043487496,0.965312931,1
TRINITY_DN10307_c0_g1,8.813918427,-0.250722507,0.929477508,-0.269745642,0.787355944,1
TRINITY_DN10309_c0_g1,1.136750659,0.243302528,2.444054069,0.09954875,0.920702583,1
TRINITY_DN1030_c0_g1,2.024404712,-0.859411541,1.916676118,-0.448386419,0.653874341,1
TRINITY_DN10312_c0_g1,1.765339628,-0.014648876,1.826908775,-0.008018395,0.993602315,1
TRINITY_DN10318_c0_g1,10.0802787,-0.311269672,0.844889876,-0.36841449,0.712564195,1
TRINITY_DN10321_c0_g1,1.987587182,-0.089145634,1.76391509,-0.050538506,0.959693265,1
TRINITY_DN10322_c0_g1,4.578369503,-2.230891535,1.48017534,-1.507180585,0.131764375,1
TRINITY_DN10323_c0_g1,195.7331109,0.175983707,0.381174644,0.461687864,0.644305175,1
TRINITY_DN10324_c0_g1,3.942704358,0.985701359,1.342100373,0.734446826,0.462676457,1
TRINITY_DN10326_c0_g1,2.920764609,0.00746286,1.551290666,0.004810743,0.996161597,1
TRINITY_DN1032_c0_g1,2.204703919,0.177868043,1.796011234,0.099035039,0.921110449,1
TRINITY_DN10331_c0_g1,5.722854811,-0.796449602,1.103977306,-0.721436571,0.470640953,1
TRINITY_DN10332_c0_g1,0.794933332,-0.686107174,3.037944652,-0.225845844,0.82132132,1
TRINITY_DN10333_c0_g1,4.417331267,0.239698175,1.241192171,0.193119309,0.846865531,1
TRINITY_DN10335_c0_g1,116.9513639,-0.226516394,0.482788741,-0.469183258,0.638938652,1
TRINITY_DN10338_c0_g1,1.909560631,-1.771356441,2.088022437,-0.84834167,0.396247717,1
TRINITY_DN10340_c0_g1,0.514148627,1.592674685,3.929544102,0.405307752,0.685251309,1
TRINITY_DN10342_c0_g1,40.37530208,0.447874225,0.574926018,0.779011927,0.435972689,1
TRINITY_DN10342_c1_g1,34.83178864,0.701541199,0.579289768,1.211036751,0.22588132,1
TRINITY_DN10343_c0_g1,0.837996533,2.449231107,2.985986089,0.820241968,0.412078181,1
TRINITY_DN10346_c0_g1,26.47448489,-0.800566665,0.583624264,-1.371715872,0.170151906,1
TRINITY_DN10350_c0_g1,3.989705303,-0.953776017,1.371880024,-0.69523282,0.486909408,1
TRINITY_DN10355_c0_g1,15.34850509,-1.121304275,0.944353441,-1.187377762,0.235078648,1
TRINITY_DN10356_c0_g1,3.779809115,-1.460235996,1.448165351,-1.008335129,0.313293604,1
TRINITY_DN10360_c0_g1,44.00446061,0.166281556,0.622319627,0.267196387,0.789317957,1
TRINITY_DN10362_c0_g1,36.45976967,-0.254516841,0.532559969,-0.477912077,0.632712785,1
TRINITY_DN10366_c0_g1,2.536083992,0.247656107,1.555151685,0.159248843,0.873472824,1
TRINITY_DN10367_c0_g1,38.07596033,0.174770418,0.528686434,0.330574811,0.740965675,1
TRINITY_DN10368_c0_g1,5.057535486,0.198642509,1.212736858,0.163796877,0.869891051,1
TRINITY_DN1036_c0_g1,131.0485661,0.10679429,0.398871028,0.267741407,0.788898375,1
TRINITY_DN10373_c0_g1,3.319897307,-0.549732313,1.542274316,-0.35644263,0.721509109,1
TRINITY_DN10378_c0_g1,1.633706687,0.757491889,2.023513536,0.374344859,0.708147762,1
TRINITY_DN10379_c0_g1,8.49007722,-0.036717489,0.957565055,-0.038344642,0.969412898,1
TRINITY_DN1037_c0_g1,1.528472784,1.07227261,2.000029118,0.536128499,0.591869745,1
TRINITY_DN10380_c0_g1,4.915700467,0.662841506,1.152537879,0.575114726,0.565213709,1
TRINITY_DN10381_c0_g1,0.867141469,-1.564028797,3.060168236,-0.511092422,0.609286342,1
TRINITY_DN10382_c0_g1,0.632344737,-0.578072436,3.353108816,-0.172398949,0.863123898,1
TRINITY_DN10386_c0_g1,13.87288083,0.725121657,0.879465802,0.824502391,0.409654158,1
TRINITY_DN10387_c0_g1,2.217144089,0.192834983,1.77720889,0.108504399,0.913595591,1
TRINITY_DN10388_c0_g1,25.1945257,-0.307359702,0.602917766,-0.509787104,0.610200622,1
TRINITY_DN1038_c0_g1,7.049548579,0.727535143,1.064283503,0.683591488,0.494233161,1
TRINITY_DN10390_c0_g1,8.172804679,0.146559337,0.9244389,0.158538695,0.874032332,1
TRINITY_DN10391_c0_g1,31.1158463,-0.196798901,0.753709237,-0.261107191,0.794009847,1
TRINITY_DN10392_c0_g1,6.552494988,-0.12260165,1.046919374,-0.11710706,0.906775215,1
TRINITY_DN10393_c0_g1,21.80651202,1.001302385,0.708741085,1.412790094,0.157717452,1
TRINITY_DN10394_c0_g1,56.97761955,-0.133544449,0.484191979,-0.275808883,0.78269486,1
TRINITY_DN10396_c0_g1,18.50205673,-0.635966528,0.723052645,-0.87955771,0.379098957,1
TRINITY_DN10397_c0_g1,5.661204184,-0.91585074,1.533491684,-0.597232283,0.550352308,1
TRINITY_DN10398_c0_g1,11.16663167,-0.327540709,0.830264591,-0.394501599,0.693210747,1
TRINITY_DN103_c0_g1,0.578910381,-0.165084973,3.858128455,-0.042788874,0.965869833,1
TRINITY_DN10400_c0_g1,53.03637343,-0.102591259,0.561438001,-0.182729454,0.855010304,1
TRINITY_DN10401_c0_g1,18.61580125,-0.04291579,0.675551681,-0.063527027,0.949346838,1
TRINITY_DN10404_c0_g1,4.693452913,0.741609425,1.184011728,0.626353107,0.53108336,1
TRINITY_DN10405_c0_g1,31.68041504,-0.229491964,0.561546153,-0.408678721,0.682775452,1
TRINITY_DN10407_c0_g1,7.849946869,0.510328695,1.075645285,0.474439578,0.635186475,1
TRINITY_DN10408_c0_g1,4.042324506,-0.730040056,1.325895556,-0.550601481,0.581906893,1
TRINITY_DN10409_c0_g1,3.466362645,-0.484850146,1.615370813,-0.300147893,0.764064349,1
TRINITY_DN10410_c0_g1,3.846331147,0.807838892,1.336171465,0.604592235,0.545449968,1
TRINITY_DN10411_c0_g1,0.551698525,1.651309996,3.977934784,0.415117413,0.678055953,1
TRINITY_DN10412_c0_g1,2.073268146,-0.242063953,1.879786084,-0.128772074,0.897538003,1
TRINITY_DN10413_c0_g1,5.711491111,-0.521504984,1.249427507,-0.417395152,0.676389401,1
TRINITY_DN10416_c0_g1,7.166334014,1.073704892,1.038971867,1.033430188,0.301402625,1
TRINITY_DN10419_c0_g1,4.132637521,-0.984705813,1.575180732,-0.625138306,0.531880289,1
TRINITY_DN10420_c0_g1,0.771847439,-2.41077855,3.094317358,-0.779098674,0.435921591,1
TRINITY_DN10421_c0_g1,97.89766289,0.136214803,0.420247293,0.324130114,0.745839529,1
TRINITY_DN10423_c0_g1,2.031093911,-2.385795763,2.055104154,-1.160912336,0.245677552,1
TRINITY_DN10424_c0_g1,7.77447951,0.393114599,1.065110923,0.369083248,0.712065675,1
TRINITY_DN10425_c0_g1,10.57194951,0.095320848,0.914105834,0.104277693,0.91694898,1
TRINITY_DN10426_c0_g1,94.60853226,-0.358785578,0.420616344,-0.852999613,0.393659519,1
TRINITY_DN10429_c0_g1,5.091868741,0.761670412,1.151377521,0.661529688,0.508272682,1
TRINITY_DN10430_c0_g1,11.00680091,0.61662525,0.838466044,0.735420659,0.462083344,1
TRINITY_DN10432_c0_g1,123.9253717,-0.250867113,0.510113843,-0.491786524,0.622870264,1
TRINITY_DN10434_c0_g1,5.716948301,-0.060720971,1.098156651,-0.055293542,0.955904607,1
TRINITY_DN10436_c0_g1,6.269152944,0.708518429,1.176063734,0.602449007,0.546875297,1
TRINITY_DN10437_c0_g1,4.39658062,0.356265415,1.308716198,0.272225113,0.785448934,1
TRINITY_DN10438_c0_g1,35.24665691,-0.182294184,0.588302271,-0.309864831,0.756663748,1
TRINITY_DN1043_c0_g1,0.507578526,0.24196497,3.981805818,0.060767647,0.951544257,1
TRINITY_DN10440_c0_g1,1.917970171,-3.143531509,2.336404544,-1.345456855,0.178477745,1
TRINITY_DN10441_c0_g1,18.40460662,0.328541201,0.680802705,0.482579165,0.629394576,1
TRINITY_DN10443_c0_g1,25.9862534,-0.555780231,0.592641941,-0.937801043,0.348346665,1
TRINITY_DN10444_c0_g1,27.20057714,0.107187243,0.576418302,0.18595392,0.852480897,1
TRINITY_DN10445_c0_g1,25.37575782,0.733176494,0.689517947,1.063317491,0.287637996,1
TRINITY_DN10446_c0_g1,13.04982247,0.130358082,0.786778777,0.165685814,0.868404211,1
TRINITY_DN10448_c0_g1,0.230099574,-1.933497308,4.046471783,-0.477823005,0.632776186,1
TRINITY_DN10449_c0_g1,5.845419658,-1.095971168,1.090652408,-1.004876677,0.314956236,1
TRINITY_DN10450_c0_g1,0.742917925,-2.350020517,3.133193659,-0.750039982,0.453230625,1
TRINITY_DN10455_c0_g1,9.675342373,0.250066397,0.867187957,0.288364703,0.773067584,1
TRINITY_DN10456_c0_g1,3.039863361,0.031307147,1.442445328,0.021704217,0.9826839,1
TRINITY_DN10459_c0_g1,4.696568174,-0.542207131,1.381818364,-0.392386688,0.694772521,1
TRINITY_DN1045_c0_g1,15.66231087,0.404403293,0.825345433,0.489980652,0.62414759,1
TRINITY_DN10461_c0_g1,4.257942813,0.342015701,1.247290267,0.274206983,0.783925562,1
